TranslationRange	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost	Rank3Rate
0.136458	60.5014	303.486	18.1908	16.2607	319.691	2.77732e-16	1.47517	6.199	0.524798	0.439168	0.0129727	0.887539	0.36
0.147911	46.4136	152.703	13.8696	12.2404	235.176	2.78095e-16	1.06678	4.75881	0.384816	0.319314	0.010881	0.755795	0.48
0.160325	40.0329	230.735	12.0953	10.9065	180.551	2.76367e-16	0.87821	4.11895	0.315172	0.26336	0.00472459	0.639914	0.44
0.17378	39.5242	218.854	12.3134	10.2437	186.968	2.79263e-16	0.657306	3.29821	0.223481	0.204243	0.00343637	0.624032	0.36
0.188365	35.7054	337.416	11.1147	9.18846	159.985	2.7201e-16	0.499162	4.44803	0.180545	0.143625	0.00192837	0.575178	0.32
0.204174	26.6755	142.867	8.13326	7.45023	79.7656	2.81895e-16	0.353253	1.42883	0.11782	0.115565	0.000672589	0.465529	0.56
0.221309	21.0056	123.89	6.53034	5.51456	55.6339	2.80355e-16	0.264915	1.30855	0.0922545	0.0827956	0.000561855	0.374326	0.58
0.239883	21.0394	189.672	6.25404	5.79162	83.6681	2.74916e-16	0.30293	1.46693	0.109902	0.0886642	0.000438679	0.362406	0.46
0.260016	14.0629	141.648	4.18403	3.91668	44.2915	2.77515e-16	0.243704	1.31317	0.0850069	0.0751543	0.000503424	0.262723	0.64
0.281838	7.03192	62.6555	2.1126	1.9833	7.35297	2.72342e-16	0.198787	1.40964	0.0699341	0.0612725	0.00022952	0.148769	0.7
0.305492	8.624	126.76	2.41848	2.49697	40.1628	2.85389e-16	0.134262	0.359086	0.0451653	0.0430887	0.000125738	0.148965	0.56
0.331131	6.05738	121.418	1.87258	1.65444	8.56098	2.75861e-16	0.137947	0.81153	0.0479577	0.0426895	0.000181774	0.115506	0.64
0.358922	4.79143	54.8756	1.47554	1.34764	5.97098	2.76983e-16	0.103474	0.588268	0.036645	0.0304038	7.24395e-05	0.0994808	0.82
0.389045	5.48538	387.595	1.70253	1.61978	25.201	2.70812e-16	0.100651	0.572786	0.0345464	0.0315093	5.72037e-05	0.0642197	0.76
0.421697	1.01659	4.85263	0.315896	0.282679	0.152586	2.74372e-16	0.0907664	0.49432	0.0314544	0.0280875	5.04255e-05	0.0233847	0.88
0.457088	1.01981	6.10739	0.295455	0.2839	0.296391	2.78248e-16	0.0756352	0.563582	0.0274751	0.0220854	4.34656e-05	0.0235489	0.92
0.49545	1.8228	40.0724	0.511006	0.522167	3.73894	2.82066e-16	0.0608228	0.311995	0.0212828	0.0184763	2.03019e-05	0.0364294	0.94
0.537032	0.990053	22.5068	0.285935	0.262137	1.61695	2.68622e-16	0.0545537	0.261796	0.0192841	0.0163456	2.35133e-05	0.0210323	1
0.582103	0.880397	13.6757	0.26989	0.267287	0.320523	2.81429e-16	0.0527581	0.214949	0.0189256	0.0156141	1.25971e-05	0.0204093	0.94
0.630957	0.369316	2.34579	0.100876	0.116524	0.0390228	2.82076e-16	0.0482665	0.186795	0.0168601	0.0146321	1.38227e-05	0.00801334	0.96
0.683912	0.426481	2.23396	0.119575	0.129807	0.0392592	2.7626e-16	0.0474906	0.148494	0.0169928	0.0140046	1.13937e-05	0.00967976	0.96
0.74131	0.293803	2.15531	0.091571	0.0791198	0.0178757	2.81569e-16	0.0420508	0.231171	0.0150603	0.0124313	8.24096e-06	0.00666762	0.92
0.803526	0.284237	1.69397	0.0865554	0.0824134	0.0193689	2.80489e-16	0.0465501	0.239247	0.0168468	0.0135157	9.5739e-06	0.00636819	0.94
0.870964	0.198721	3.71215	0.0567327	0.0584966	0.0453705	2.87865e-16	0.0434467	0.167079	0.0163132	0.011964	7.87925e-06	0.00441968	0.98
0.944061	0.206567	1.98792	0.0639464	0.0563075	0.012141	2.79875e-16	0.0447407	0.1535	0.0160058	0.0133468	7.63463e-06	0.00452711	0.98
1.02329	0.530841	8.95314	0.158799	0.163826	0.163252	2.71195e-16	0.0369459	0.0981842	0.0133936	0.0108507	6.359e-06	0.0126685	0.9
1.10917	0.342285	3.3764	0.100941	0.0981969	0.0568038	2.81869e-16	0.0499271	0.309736	0.0188661	0.0138611	8.35801e-06	0.00761876	0.92
1.20226	0.185739	3.10524	0.0656071	0.0496295	0.012543	2.68884e-16	0.0466219	0.105171	0.0169451	0.0135255	7.94709e-06	0.00394862	0.92
1.30317	0.180388	1.40506	0.0557089	0.0507331	0.00886914	2.82229e-16	0.0483041	0.257447	0.0177598	0.013908	8.14038e-06	0.00397058	0.9
1.41254	0.126572	1.80428	0.0376656	0.0388094	0.00979081	2.8495e-16	0.0387673	0.13036	0.0138291	0.0117953	6.11015e-06	0.00261936	0.94
1.53109	0.0585491	0.187171	0.0190566	0.0170076	0.000223694	2.80747e-16	0.0430653	0.139974	0.0156846	0.0124162	7.05447e-06	0.000916925	0.98
1.65959	0.0666061	0.152841	0.0220575	0.0192132	0.000205927	2.89218e-16	0.0466412	0.142624	0.0167809	0.0137943	8.11814e-06	0.00109635	0.96
1.79887	0.108383	1.01325	0.0377888	0.0283227	0.00199884	2.73451e-16	0.0450265	0.207395	0.01687	0.0126257	8.03435e-06	0.00209264	0.98
1.94984	0.0935912	0.717852	0.0292938	0.0269714	0.00249297	2.7383e-16	0.0433139	0.128002	0.0157546	0.012726	7.37137e-06	0.00176724	0.96
2.11349	0.0763504	0.604194	0.0239265	0.0219218	0.000759848	2.67445e-16	0.0451497	0.182989	0.0164913	0.0131372	6.66285e-06	0.00146741	0.94
2.29087	0.229685	4.53379	0.0687291	0.0782313	0.0259491	2.7203e-16	0.044286	0.0958291	0.0161722	0.01283	7.95727e-06	0.0050949	0.96
2.48313	0.091425	0.743698	0.0282243	0.0251915	0.00356961	2.74592e-16	0.0448253	0.105037	0.0164042	0.0129384	7.81234e-06	0.00164412	0.94
2.69153	0.0744434	0.921895	0.0252317	0.020407	0.0013534	2.7451e-16	0.0486069	0.155507	0.0177358	0.0141918	7.82396e-06	0.00126261	1
2.91743	0.0947553	0.897652	0.0300039	0.0271823	0.00319054	2.82363e-16	0.0452917	0.176802	0.0161966	0.01352	7.69741e-06	0.00173849	0.96
3.16228	0.0524787	0.264434	0.017167	0.0153167	0.000167802	2.71567e-16	0.0401594	0.150241	0.0143076	0.0120615	7.67861e-06	0.000864743	0.98
3.42768	0.0522253	0.188134	0.0175875	0.0148611	0.000166818	2.71075e-16	0.0436012	0.100397	0.0155133	0.0130831	7.81545e-06	0.000651776	0.96
3.71535	0.121729	2.05152	0.0336942	0.0383007	0.0170815	2.73771e-16	0.0454299	0.104986	0.0161969	0.0136433	8.03199e-06	0.00233954	0.96
4.02717	0.0612209	0.331238	0.0200497	0.0175841	0.00033532	2.72199e-16	0.0498859	0.149948	0.0181579	0.0143986	8.79583e-06	0.00085047	0.98
4.36516	0.0900222	0.702557	0.0303005	0.0254556	0.00075363	2.83938e-16	0.0533574	0.149564	0.0195431	0.0153749	8.03833e-06	0.0015721	0.94
4.73151	0.052162	0.151637	0.0179252	0.0146595	0.000116627	2.7556e-16	0.0455765	0.152234	0.016656	0.0132637	8.44958e-06	0.000615948	0.98
5.12861	0.0547389	0.126386	0.018187	0.0159865	0.000113086	2.76026e-16	0.0485468	0.126202	0.0173868	0.0145189	7.50375e-06	0.000785671	0.98
5.55904	0.0564117	0.166297	0.0196152	0.0156078	0.000174812	2.81981e-16	0.0488169	0.148835	0.017902	0.0139311	8.91647e-06	0.000730158	0.94
6.0256	0.053899	0.186871	0.0184402	0.0152202	0.000147432	2.87321e-16	0.0483674	0.215555	0.0177775	0.0142159	9.08495e-06	0.000655458	0.96
6.53131	0.053367	0.147788	0.0180375	0.0146053	0.000202714	2.67773e-16	0.046063	0.122654	0.0169216	0.0134045	8.5842e-06	0.000672224	0.98
7.07946	0.0467978	0.193337	0.0160722	0.0130747	6.75755e-05	2.79392e-16	0.0454429	0.243938	0.0163372	0.0134652	7.91439e-06	0.000539888	0.96
7.67361	0.053585	0.196708	0.0189218	0.0147075	0.000129986	2.88871e-16	0.0494721	0.16491	0.0186562	0.013565	9.20052e-06	0.000605626	1
8.31764	0.0497314	0.108284	0.0163909	0.0145296	0.000110996	2.72912e-16	0.0442575	0.119305	0.0158388	0.0131999	8.25089e-06	0.000650726	0.94
9.01571	0.0624816	0.432016	0.0209009	0.0184221	0.00026284	2.76429e-16	0.0466896	0.11507	0.0166976	0.0138162	8.07135e-06	0.000851332	0.96
9.77237	0.0483955	0.167571	0.0164514	0.0138921	9.43763e-05	2.72372e-16	0.0458623	0.215221	0.0164831	0.0134489	9.14942e-06	0.000606834	0.96
10.5925	0.0478115	0.108761	0.0161783	0.0136995	6.68048e-05	2.77994e-16	0.0462748	0.137223	0.016623	0.0135713	8.80509e-06	0.000553862	1
11.4815	0.055023	0.13243	0.0193652	0.0152838	7.19665e-05	2.84383e-16	0.0525886	0.167628	0.0193074	0.0152239	9.0779e-06	0.000538405	0.96
12.4451	0.0504954	0.0989464	0.0171478	0.0142637	9.97561e-05	2.73432e-16	0.0479147	0.130378	0.0174489	0.0138267	8.71145e-06	0.000621097	0.96
13.4896	0.0543195	0.14907	0.0190051	0.0154339	7.2941e-05	2.79043e-16	0.0521147	0.186614	0.0191905	0.0150768	8.82018e-06	0.00059295	0.96
14.6218	0.0450316	0.108232	0.0155602	0.0129119	5.40333e-05	2.75469e-16	0.0437033	0.134583	0.0158497	0.0128475	8.46215e-06	0.00048471	0.96
15.8489	0.053254	0.158414	0.0179142	0.0155167	0.000113179	2.87871e-16	0.0514313	0.193087	0.0188719	0.014937	8.44957e-06	0.000639261	1
17.1791	0.051142	0.10406	0.0181297	0.0142975	6.75204e-05	2.69556e-16	0.0500329	0.128871	0.018511	0.0143698	8.55597e-06	0.000535934	0.96
18.6209	0.0532952	0.118207	0.0183959	0.0154801	6.15619e-05	2.74355e-16	0.0515177	0.125876	0.0185	0.0155702	8.96839e-06	0.000532684	0.96
20.1837	0.0507543	0.111765	0.0172991	0.0145158	6.4025e-05	2.82446e-16	0.0501465	0.126592	0.0179265	0.0151731	7.57268e-06	0.000560986	0.96
21.8776	0.0454387	0.0993617	0.0154082	0.0132567	4.65686e-05	2.80058e-16	0.0437281	0.102004	0.015623	0.01294	8.25737e-06	0.000466412	0.96
23.7137	0.0461146	0.0859783	0.0156177	0.0137419	5.4164e-05	2.82704e-16	0.0433496	0.0880878	0.0153458	0.0133249	8.13179e-06	0.000494935	0.96
25.704	0.0502578	0.0983344	0.0176489	0.0138642	6.39562e-05	2.75857e-16	0.0491643	0.103372	0.0180037	0.0140153	8.72187e-06	0.000511908	0.98
27.8612	0.0530716	0.132672	0.0182806	0.0150841	9.22362e-05	2.81152e-16	0.0496626	0.155643	0.0179685	0.0147493	8.65274e-06	0.000591953	0.96
30.1995	0.053934	0.156584	0.0173879	0.0159595	0.000118651	2.76494e-16	0.0498153	0.16941	0.0178124	0.0146705	9.31057e-06	0.00072774	0.94
32.7341	0.0517279	0.100605	0.0179093	0.0147836	7.953e-05	2.78914e-16	0.0500289	0.141664	0.0184305	0.0143338	8.99047e-06	0.000619925	0.96
35.4813	0.0464561	0.0907336	0.0159427	0.0131665	7.3392e-05	2.83134e-16	0.0450775	0.117648	0.016299	0.013362	7.98426e-06	0.000540552	0.9
38.4592	0.0465884	0.130524	0.0157704	0.0135861	7.16961e-05	2.81922e-16	0.0443419	0.116942	0.0157425	0.0133113	8.25203e-06	0.000495887	0.98
41.6869	0.0494993	0.11309	0.0170288	0.0140411	7.15861e-05	2.78364e-16	0.0482984	0.137233	0.0175081	0.0142489	9.01367e-06	0.00052472	0.98
45.1856	0.0457705	0.140827	0.0157354	0.0130884	5.84705e-05	2.81046e-16	0.045618	0.187517	0.0162292	0.0136947	7.77905e-06	0.000514436	0.94
48.9779	0.0588221	0.123157	0.0206842	0.0161242	9.58862e-05	2.76555e-16	0.0568457	0.148035	0.0216167	0.0158766	9.22424e-06	0.000663491	0.94
53.0884	0.0512305	0.118119	0.0176241	0.0147579	6.42194e-05	2.6653e-16	0.0489375	0.135865	0.0175912	0.0146133	9.31967e-06	0.000481555	0.92
57.544	0.0498002	0.122057	0.0174318	0.0140735	6.49478e-05	2.79187e-16	0.0493161	0.142635	0.0179485	0.0145471	7.7628e-06	0.000527793	0.94
62.3735	0.0456244	0.0902724	0.0158185	0.01332	4.08369e-05	2.80524e-16	0.046094	0.123016	0.0165696	0.0137206	8.89551e-06	0.000413288	0.96
67.6083	0.0534206	0.229724	0.0185158	0.0153976	9.25837e-05	2.74682e-16	0.0507794	0.27514	0.0187938	0.01447	9.48215e-06	0.000609047	0.98
73.2825	0.0551071	0.193138	0.0197933	0.0151171	6.73493e-05	2.80585e-16	0.0533983	0.200105	0.0203611	0.0143916	8.65235e-06	0.00057575	0.94
79.4328	0.0548438	0.106758	0.0184289	0.0160542	0.000106458	2.67556e-16	0.0503188	0.117335	0.0183982	0.0146866	9.60833e-06	0.000640698	1
86.0994	0.0509905	0.136162	0.01706	0.0148873	9.33946e-05	2.749e-16	0.0482159	0.163393	0.0176251	0.0139703	9.47428e-06	0.000593347	0.94
93.3254	0.050228	0.0902946	0.0168397	0.0149187	5.87948e-05	2.79515e-16	0.0469553	0.103394	0.0169098	0.0139201	8.27534e-06	0.000504469	0.92
101.158	0.0522146	0.127424	0.0179433	0.015088	8.28945e-05	2.75208e-16	0.0480849	0.118716	0.0175709	0.0140595	9.43645e-06	0.000548901	1
109.648	0.0473121	0.118896	0.0165073	0.0130753	6.88899e-05	2.87718e-16	0.0460084	0.148727	0.0168733	0.0133712	8.13804e-06	0.000578576	0.98
118.85	0.049899	0.10435	0.0176408	0.0140125	5.24683e-05	2.72134e-16	0.048825	0.120707	0.0179063	0.0142043	8.62072e-06	0.000461015	0.98
128.825	0.044418	0.106784	0.0152587	0.0125299	5.84421e-05	2.87696e-16	0.0426416	0.128951	0.015117	0.012828	8.17198e-06	0.000497941	1
139.637	0.0506245	0.170537	0.017295	0.0144992	6.86063e-05	2.76698e-16	0.0485665	0.193896	0.0176133	0.014206	9.37513e-06	0.000587339	1
151.356	0.046561	0.141526	0.0157094	0.0136155	8.90053e-05	2.72551e-16	0.043194	0.119138	0.0154123	0.0128073	9.16035e-06	0.000467549	0.96
164.059	0.060359	0.180138	0.0214032	0.0161618	0.000123725	2.7356e-16	0.0574768	0.233386	0.0219056	0.0157668	9.20677e-06	0.000729312	0.98
177.828	0.0522932	0.158357	0.017704	0.0150881	7.93096e-05	2.77481e-16	0.0489243	0.146508	0.0177193	0.0142756	8.87592e-06	0.000575352	0.9
192.752	0.050908	0.0991216	0.0173581	0.0146822	6.23463e-05	2.77089e-16	0.0494764	0.102003	0.0176989	0.0147863	8.58904e-06	0.000550506	0.94
208.93	0.0528741	0.160514	0.0186406	0.0147887	8.41796e-05	2.8486e-16	0.051494	0.176738	0.0191883	0.0143456	9.75269e-06	0.000570948	0.92
226.464	0.051438	0.0909562	0.0171134	0.0147965	8.51062e-05	2.76713e-16	0.049283	0.124204	0.0174451	0.0147145	8.26e-06	0.00061008	0.96
245.471	0.0459618	0.110556	0.0163324	0.0125986	6.42092e-05	2.80127e-16	0.0442807	0.125159	0.0164112	0.0127404	8.51432e-06	0.000494054	0.96
266.073	0.0471701	0.119501	0.0152853	0.0138281	9.52506e-05	2.73972e-16	0.0427128	0.128376	0.0153473	0.0125751	8.76537e-06	0.00059208	0.98
288.403	0.0449287	0.106229	0.0154872	0.0127387	4.8711e-05	2.7784e-16	0.0450558	0.106131	0.0159528	0.0135766	8.60869e-06	0.000450473	1
312.608	0.0542342	0.165675	0.0196766	0.0147391	6.35106e-05	2.86188e-16	0.0529176	0.181446	0.0198632	0.0149327	9.3032e-06	0.000525263	0.98
338.844	0.0487585	0.0957877	0.0166148	0.013951	6.40117e-05	2.75868e-16	0.0459844	0.106764	0.0167311	0.0135376	8.68247e-06	0.000539771	0.98
367.282	0.0531878	0.143606	0.0182765	0.0152754	6.3694e-05	2.81029e-16	0.051691	0.154752	0.0187483	0.0152246	9.11838e-06	0.000557294	0.98
398.107	0.0547325	0.177687	0.0197296	0.0149471	6.53183e-05	2.75765e-16	0.0529852	0.204125	0.0199488	0.0147668	1.03185e-05	0.00053108	1
431.519	0.0494866	0.156949	0.0176089	0.0133262	6.51691e-05	2.76791e-16	0.0480907	0.181069	0.0177967	0.013564	9.3438e-06	0.000494783	0.98
467.735	0.0460519	0.183958	0.0157078	0.0133706	4.9629e-05	2.7651e-16	0.04493	0.242206	0.0159072	0.0137373	8.58683e-06	0.000470226	0.96
506.991	0.0544576	0.105583	0.0186289	0.0154287	9.26715e-05	2.71738e-16	0.0522715	0.117097	0.0193639	0.0148181	9.09442e-06	0.000666662	0.94
549.541	0.0514162	0.177829	0.0178266	0.0144114	7.6e-05	2.78086e-16	0.0501475	0.196191	0.0183129	0.014451	9.23895e-06	0.00057318	0.98
595.662	0.0589179	0.155902	0.0205886	0.0167984	7.86404e-05	2.89254e-16	0.0554887	0.128078	0.0205817	0.0158148	9.31725e-06	0.000595568	0.98
645.654	0.0477792	0.100684	0.0162896	0.0138916	5.5987e-05	2.77413e-16	0.0470125	0.136106	0.0169058	0.0141918	7.62013e-06	0.000521816	0.94
699.842	0.0460034	0.122553	0.0153928	0.0135632	6.51577e-05	2.70301e-16	0.0428395	0.135002	0.0152037	0.0127622	8.79038e-06	0.00049265	1
758.578	0.0455566	0.0769052	0.0147699	0.0135593	7.2808e-05	2.85053e-16	0.0432645	0.0856811	0.0152281	0.0133713	8.86212e-06	0.000555856	1
822.243	0.0584092	0.128229	0.0211172	0.0159871	7.60208e-05	2.7961e-16	0.0571611	0.144315	0.0217197	0.0160428	9.72808e-06	0.000609491	0.98
891.251	0.0453337	0.110982	0.0151623	0.013392	5.03667e-05	2.76399e-16	0.0448947	0.121031	0.0158784	0.0136842	8.6025e-06	0.000523317	1
966.051	0.0509942	0.0991835	0.0176349	0.0146838	6.19288e-05	2.71781e-16	0.0499087	0.11905	0.0182389	0.0148029	8.04388e-06	0.000539302	0.92
1047.13	0.0502544	0.0909264	0.0169535	0.0148481	7.36216e-05	2.80958e-16	0.0471432	0.121455	0.0171277	0.0138871	7.73518e-06	0.000537893	0.98
1135.01	0.0524503	0.106729	0.0179794	0.0148816	9.34003e-05	2.92383e-16	0.0504911	0.110836	0.0183096	0.0148743	8.59661e-06	0.000602417	0.98
1230.27	0.0560212	0.148217	0.0188723	0.0160419	0.000101349	2.77409e-16	0.054372	0.164734	0.0199986	0.0158526	8.95101e-06	0.000745497	0.96
1333.52	0.0636179	0.68421	0.0199383	0.0202381	0.000145349	2.80448e-16	0.061292	0.695861	0.0203869	0.0196529	7.09157e-05	0.000558083	0.96
1445.44	0.0481648	0.0869939	0.0159941	0.0141824	5.86914e-05	2.85306e-16	0.0475701	0.108407	0.0166633	0.0146246	8.5748e-06	0.000543931	0.98
1566.75	0.0570667	0.199452	0.0208674	0.0150929	7.23033e-05	2.8363e-16	0.0576912	0.267604	0.0219816	0.0157508	1.04349e-05	0.000546625	0.96
1698.24	0.0488096	0.107661	0.0166047	0.0142016	6.80387e-05	2.81477e-16	0.0461688	0.142497	0.016684	0.0136026	8.82605e-06	0.000502934	0.98
1840.77	0.0539858	0.177163	0.018841	0.015111	8.1088e-05	2.8423e-16	0.0516408	0.189093	0.0192674	0.014548	9.72704e-06	0.000544091	0.94
1995.26	0.0488185	0.146415	0.0170155	0.0137026	6.9015e-05	2.82222e-16	0.0469637	0.176841	0.0175719	0.013065	8.81651e-06	0.000542861	0.98
2162.72	0.0595489	0.111299	0.0204552	0.0170014	0.00011318	2.83146e-16	0.0561792	0.12445	0.0208846	0.0161323	1.07107e-05	0.000632831	0.98
