FocalLength	QRloss	IACloss
10	1.12456e-05	4.26154e-05
11	2.98179e-05	7.1617e-05
12	4.72193e-05	8.52192e-05
13	0.000134227	0.000268717
14	nan	40.4372
15	0.12362	1.00374
16	0.000636554	0.00164678
17	4.86862e-05	8.2831e-05
18	0.0436829	0.034899
19	0.000342659	0.0005243
20	8.12093e-05	0.000213602
21	0.262983	30.1054
22	0.000190917	0.000655413
23	4.24627e-05	8.52008e-05
24	0.000335422	0.000581205
25	0.00209459	0.00772695
26	nan	31.2403
27	0.000200835	0.000447751
28	0.000413872	0.00133581
29	5.28494e-05	0.000125395
30	0.0103761	0.00975555
31	0.000154774	0.000280513
32	0.00049129	0.00115856
33	0.000177518	0.000416959
34	0.0024715	0.00600154
35	0.000495919	0.000590982
36	0.000151914	0.000434673
37	0.000406222	0.000603172
38	0.00744105	0.016908
39	0.00337115	0.00478545
40	0.00621693	0.0133273
41	0.000582544	0.000789902
42	0.000203268	0.000414285
43	0.000325197	0.000599733
44	0.000678151	0.000832472
45	0.21258	0.216192
46	0.000628632	0.00208183
47	0.000520076	0.000715597
48	0.000317941	0.000918024
49	0.00821495	0.0205567
50	0.00848972	0.0121625
51	0.000538457	0.000693498
52	0.000115968	0.000484411
53	0.000842071	0.00107209
54	0.00197809	0.0026776
55	9.75946e-05	0.000271901
56	0.149341	0.174137
57	0.000271644	0.000423889
58	0.0015066	0.00622033
59	0.00027796	0.00159186
60	nan	145.08
61	0.000659263	0.00105434
62	0.000962154	0.00178156
63	0.000279271	0.000485293
64	0.000308976	0.000451976
65	0.0010851	0.00188881
66	0.00829218	0.0100617
67	0.00118663	0.0194146
68	0.0003333	0.00109291
69	0.000778715	0.00083178
70	0.0112361	0.0192832
71	0.0190303	0.0242451
72	0.0114221	0.0116308
73	0.00396091	0.00573338
74	0.00130346	0.00153822
75	0.00341756	0.00453013
76	0.000140572	0.000251835
77	0.00492321	0.00784275
78	0.00148344	0.0015658
79	0.000494826	0.00128142
80	0.000380127	0.00152492
81	0.00142265	0.00794353
82	0.000306171	0.000510446
83	0.000323507	0.000692348
84	0.00119085	0.00465509
85	nan	938.094
86	0.00192816	0.0122292
87	0.011113	0.0141359
88	0.000301048	0.00072012
89	0.0073443	0.0168381
90	0.000269325	0.000572232
91	0.00237388	0.0144554
92	0.000373424	0.000752244
93	0.000464626	0.00157187
94	0.00162492	0.00428302
95	0.00030543	0.00161038
96	0.00115284	0.00182608
97	0.00145539	0.00403096
98	1.64665	61.7775
99	1.73635	1.41333
100	0.00465286	0.0135563
101	0.00657396	0.0107355
102	0.00142373	0.00273041
103	0.100422	0.116145
104	0.0168882	0.0235163
105	0.000859407	0.00120931
106	0.0036893	0.00949082
107	0.00162621	0.00538254
108	0.00466092	0.00500506
109	0.00495493	0.00820983
110	0.00240042	0.00662987
111	0.0189906	0.0217631
112	0.00168801	0.00218015
113	nan	1998.6
114	0.0158167	0.100458
115	0.00130615	0.00311759
116	0.000969573	0.00409772
117	0.000647143	0.00229791
118	0.00712585	0.00564806
119	nan	794.896
120	0.00154381	0.00369763
121	0.000672435	0.00104532
122	0.323179	0.340917
123	nan	1139
124	0.000485692	0.000628586
125	0.00368927	0.017258
126	0.00405249	0.0107522
127	0.00356144	0.00400726
128	0.00673683	0.0460308
129	0.00627542	0.00903897
130	0.00840095	0.0106588
131	0.0011024	0.0020755
132	0.000167347	0.000329354
133	0.761576	136.951
134	0.0023505	0.00521503
135	0.00451244	0.00639471
136	0.0014283	0.00749779
137	0.00260134	0.00462992
138	0.00186199	0.00232473
139	0.00085872	0.00139331
140	0.000503075	0.000827635
141	0.00259114	0.00384782
142	nan	1623.81
143	0.0025227	0.0102907
144	0.000314048	0.000749084
145	0.000405313	0.000892389
146	0.00234581	0.00490718
147	0.000305065	0.000407355
148	0.00266659	0.0110724
149	nan	1223.84
150	0.00026348	0.000786573
151	nan	2376.33
152	0.0015295	0.00310968
153	0.0315259	0.0445458
154	0.0648714	0.0731254
155	0.000764609	0.0014912
156	nan	2858.06
157	0.00933779	0.0148262
158	0.000276482	0.000397391
159	0.00962731	0.0481318
160	0.0162787	0.0170855
161	0.000756524	0.000963438
162	0.00375547	0.00418017
163	0.00152271	0.00371362
164	0.00395595	0.00652351
165	0.00928374	0.00967015
166	0.000173661	0.000475092
167	0.0248762	0.0660478
168	0.00233677	0.00315215
169	0.00175171	0.00349766
170	0.0189421	0.0943228
171	0.000869	0.00180857
172	0.0255529	0.0465699
173	1.89896	15807.6
174	0.0117426	0.0116841
175	0.0059665	0.00704819
176	nan	1006.77
177	0.00582728	0.00845978
178	0.000267139	0.000387794
179	0.00351178	0.00369124
180	0.000345837	0.00100797
181	0.0273223	0.0321368
182	0.00680681	0.0314673
183	0.00997023	0.0406869
184	0.0694132	0.095614
185	2.03018	133.746
