FocalLength	QR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	IAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost
27	0.0289791	0.0194199	0.0166166	0.00121809	0.0280749	0.0192815	0.016317	0.000502766
28	0.0758458	0.0499131	0.0484617	0.273809	3.12208	3.10447	0.0446562	48.0354
29	0.0293919	0.0186432	0.017775	0.00210414	0.0287134	0.0189017	0.0173127	0.00234181
30	0.0229799	0.0139692	0.0142732	0.000421249	0.0215934	0.0141471	0.0133741	0.00019844
31	0.0279331	0.0168386	0.0165005	0.00263154	0.0274099	0.0178075	0.0169094	0.000738929
32	0.0290111	0.0185688	0.0165429	0.00544022	0.0267139	0.0189419	0.0149469	0.000233652
33	0.0274286	0.0176619	0.0166958	0.000502744	0.0257839	0.0174611	0.0158644	0.000250374
34	0.0281392	0.0182507	0.0170478	0.00134922	0.0259751	0.0174403	0.0162835	0.000115623
35	0.0307694	0.0205103	0.0179109	0.000846116	0.0297751	0.0205351	0.0178639	0.000157346
36	0.0983354	0.0532101	0.0745921	0.364126	6.42692	6.18548	0.160406	2513.37
37	0.0322536	0.019963	0.0213116	0.00161344	0.0299308	0.0198224	0.0193893	0.000329917
38	0.0295047	0.0197692	0.0175022	0.000321623	0.0271829	0.0190854	0.0162608	6.91705e-05
39	0.0274758	0.0184307	0.0160558	0.000488875	0.0253489	0.0176573	0.0151404	8.4893e-05
40	0.0353899	0.0220313	0.0226965	0.00368174	0.0341266	0.023627	0.0204286	0.000527082
41	0.029631	0.0186167	0.0184659	0.00128295	0.0254493	0.0178673	0.0154528	8.14731e-05
42	0.033707	0.0203017	0.0213504	0.00260586	0.0307455	0.0204171	0.0190182	0.000550082
43	0.0405919	0.0241104	0.0266981	0.00897751	0.0324275	0.023443	0.0191906	0.000734763
44	0.0309378	0.0205093	0.0183228	0.000622043	0.0285146	0.0201221	0.0172022	6.03946e-05
45	0.0266545	0.0169187	0.0164477	0.000214475	0.0252122	0.0169714	0.0154978	6.53732e-05
46	0.044405	0.0264556	0.0295551	0.00222403	0.0406339	0.0254604	0.028276	0.000219299
47	0.281124	0.0775813	0.241114	6.38317	18.8639	18.5769	0.195556	6920.23
48	0.0346741	0.0206488	0.0227778	0.0021447	0.030415	0.0205342	0.0193636	0.000102085
49	0.0348572	0.0205531	0.0229482	0.00110817	0.0329227	0.0222253	0.0212755	0.000201557
50	0.0353127	0.0226073	0.022151	0.000650294	0.0309736	0.0219606	0.0186985	0.000104034
51	0.034178	0.0223354	0.0205527	0.000788979	0.0315555	0.0224628	0.0187038	0.000585792
52	0.0291947	0.019047	0.0175286	0.000197158	0.0264569	0.0186608	0.0156417	4.24986e-05
53	0.0275482	0.0168197	0.0182589	0.000381652	0.0241712	0.0159008	0.0160532	3.2176e-05
54	0.0304941	0.0195461	0.0194487	0.000167451	0.0286336	0.0190986	0.0182436	0.000155267
55	0.031899	0.0210105	0.0196406	0.000188224	0.02932	0.0201253	0.0183869	2.18674e-05
56	0.0328147	0.0218266	0.0191271	0.000316955	0.0307652	0.0226107	0.0170431	0.000156789
57	0.041611	0.0275202	0.0261853	0.00125653	0.0378699	0.0259176	0.0243134	0.000184603
58	0.0487024	0.032581	0.0283262	0.00261537	0.0414189	0.0308735	0.0219894	0.000824718
59	0.0383119	0.0238667	0.0252415	0.00037336	0.0306327	0.021303	0.0191904	1.68858e-05
60	0.0424254	0.0267064	0.0280945	0.00302672	0.0400733	0.0254462	0.0281332	7.40087e-05
61	0.0443697	0.0273266	0.0294341	0.00392113	0.0409293	0.0266913	0.0281022	0.000198711
62	0.0354811	0.0237298	0.0199771	0.000661017	0.0334208	0.0242799	0.0185697	1.40433e-05
63	0.0390465	0.0285673	0.0196685	0.000771684	0.0355838	0.0279151	0.0177231	2.02258e-05
64	0.038926	0.0265356	0.0226085	0.000346793	0.0358398	0.0264527	0.0201314	0.000131046
65	0.0602049	0.0370686	0.0336721	0.0919605	0.0435018	0.0264817	0.0291034	3.01036e-05
66	0.0342471	0.0212678	0.0208229	0.00139098	0.0310007	0.021817	0.0192563	3.80826e-05
67	0.0472966	0.0231773	0.0348055	0.0062293	0.0359975	0.0252994	0.0231097	5.10273e-05
68	0.042105	0.0269895	0.0255918	0.000901145	0.037125	0.0251868	0.0234483	0.000543278
69	0.0406627	0.0253141	0.0274657	0.000578416	0.0370715	0.0240201	0.0256047	3.7987e-05
70	0.0383749	0.0255698	0.0229323	0.000320166	0.0349108	0.0244883	0.0211765	8.3703e-05
71	0.0712607	0.051397	0.0394593	0.00238517	0.0601324	0.039126	0.0409297	4.91295e-05
72	0.0501531	0.0296578	0.032956	0.00248258	0.0404361	0.027387	0.0251539	1.24593e-05
73	0.0359385	0.0241692	0.0215832	0.000258103	0.0346532	0.025323	0.0194205	6.46777e-05
74	0.0450993	0.0281004	0.0299353	0.00104099	0.0448102	0.0262294	0.0326202	9.035e-05
75	0.0404464	0.0262992	0.0258005	0.000173187	0.0349049	0.0245899	0.0217604	8.14872e-06
76	0.0311631	0.0214984	0.0180581	0.000125759	0.0295477	0.0213758	0.0167337	4.27804e-06
77	0.0497659	0.0304308	0.0325065	0.00129172	0.0484399	0.035201	0.0287466	9.00656e-05
78	0.0438766	0.0303417	0.0255636	0.000450073	0.038086	0.0284662	0.0220499	5.89945e-05
79	0.63358	0.430355	0.208802	29.0614	0.282703	0.120161	0.237905	0.942173
80	0.0461036	0.0322602	0.0270608	0.000166123	0.0405735	0.0299467	0.0236048	6.18104e-06
81	0.0903606	0.0542998	0.0648047	0.000922042	0.0803398	0.04755	0.0601969	0.000221265
82	1.33613	0.916499	0.211605	165.523	0.303798	0.262978	0.144401	0.0186451
83	0.048224	0.0309469	0.0303177	0.000327369	0.0422137	0.0306315	0.0258586	2.13324e-06
84	0.0374604	0.0251159	0.0218845	0.000751629	0.0343409	0.0241981	0.021283	4.70255e-06
85	0.115672	0.0791184	0.0727877	0.0325866	0.0914856	0.0699804	0.0524279	0.000547422
86	0.0590133	0.0336764	0.0422242	0.00046493	0.0567842	0.033738	0.0410512	1.19644e-05
87	0.0483511	0.0330627	0.0283377	0.000961961	0.0455	0.0344644	0.0258262	2.03692e-05
88	0.0383316	0.0237335	0.0250066	0.000266223	0.0356087	0.023159	0.0235881	3.88672e-06
89	0.0526778	0.0318188	0.032609	0.00161417	0.0452674	0.0315132	0.0272451	7.81968e-06
90	0.0448219	0.0320042	0.0246191	0.000626844	0.0402691	0.0311779	0.0214064	1.30158e-06
91	0.0510884	0.0347075	0.0312521	0.00156953	0.049406	0.0332213	0.032718	4.22104e-06
92	0.0399622	0.0245369	0.0267665	0.000337751	0.0339552	0.0222937	0.0220482	4.80569e-07
93	0.0531357	0.0348666	0.0332612	0.00170388	0.0452286	0.0311167	0.0274998	3.81778e-06
94	0.0834409	0.0367996	0.0665049	0.00264644	0.0752503	0.0481864	0.054546	0.000104248
95	0.0495068	0.0309165	0.0311309	0.000802137	0.0449591	0.0308014	0.0277005	4.0384e-06
96	0.0510389	0.0339812	0.0285867	0.000508342	0.0437806	0.0327304	0.0232836	9.01924e-07
97	0.0514709	0.0365944	0.0279836	0.000872524	0.0456864	0.0356856	0.0242517	9.56135e-06
98	0.0729638	0.042608	0.0486065	0.00615845	0.0591868	0.0377533	0.0407836	9.36635e-06
99	0.0961868	0.0712539	0.049322	0.00514154	0.085493	0.0668565	0.046407	9.26771e-06
100	0.0799005	0.0464555	0.0549653	0.000795911	0.072947	0.0462407	0.0492912	9.2147e-06
101	0.0389031	0.0275942	0.0220591	0.000241877	0.0362795	0.0282729	0.019379	2.07544e-06
102	0.0492902	0.0333128	0.0284934	0.000959774	0.0464762	0.0335339	0.0266097	6.60836e-07
103	0.0688719	0.0492046	0.0329452	0.00466347	0.0587533	0.044283	0.0311663	1.76544e-06
104	0.0629966	0.039383	0.0390992	0.000399967	0.0589883	0.0384197	0.0352257	8.27998e-07
105	0.0483216	0.0332788	0.027631	0.000264436	0.0456596	0.0339094	0.0261902	2.58537e-07
106	0.0600446	0.0439581	0.0312191	0.00046123	0.0560397	0.0443047	0.0285633	1.05249e-06
107	0.0558227	0.0392442	0.0327397	0.000314121	0.0471604	0.0355141	0.0241614	2.47821e-07
108	0.0588457	0.0395147	0.0339215	0.000898561	0.0513062	0.0396987	0.0261325	2.75372e-06
109	0.0545777	0.0365995	0.0293127	0.000685184	0.0498799	0.0380345	0.0252534	3.37433e-07
110	0.0671107	0.0531184	0.0311065	0.0001368	0.0603541	0.0511432	0.0253812	3.61253e-07
111	0.0761363	0.055367	0.0424828	0.000757293	0.0677963	0.0570528	0.0298856	7.08107e-07
112	0.0956622	0.0666242	0.0552445	0.000862704	0.0878139	0.0726453	0.0350396	1.44144e-06
113	0.0618974	0.0423125	0.0349097	0.000176674	0.0558731	0.0441264	0.0281619	1.64527e-06
114	0.0584	0.0456255	0.0270786	0.000261469	0.05645	0.0457788	0.0258537	3.57401e-07
115	0.0793815	0.059533	0.0449802	0.000383968	0.0745912	0.0600798	0.038103	2.11694e-06
116	0.0953122	0.0698322	0.0523858	0.00183323	0.0890981	0.0681064	0.0469866	1.75534e-06
117	0.109268	0.0654019	0.0764904	0.00275366	0.0998832	0.0784872	0.0532208	1.97625e-06
118	0.0837379	0.0594208	0.0404624	0.0030463	0.0761527	0.0593894	0.0377404	3.03571e-07
119	0.0739364	0.0571112	0.0347568	0.000439415	0.0704798	0.0587081	0.0319354	2.12801e-07
120	0.0840386	0.0538299	0.0525179	0.00200518	0.0744755	0.0540813	0.044835	3.86674e-07
121	0.0766719	0.0624276	0.0351207	0.00100793	0.0691089	0.0609021	0.0258266	6.40529e-08
122	0.0736139	0.0604733	0.0316461	0.000226444	0.0725952	0.0612527	0.029914	8.23493e-07
123	0.125205	0.0969876	0.0603313	0.00296319	0.111439	0.094831	0.0484954	1.57597e-06
124	0.120143	0.0870833	0.0599712	0.00640468	0.106101	0.0945126	0.0359116	1.99679e-07
125	0.0852596	0.0610659	0.0470056	0.000442934	0.0734907	0.0586756	0.0335654	4.95591e-07
126	0.121999	0.0939592	0.061871	0.00129143	0.120651	0.0955097	0.0546163	1.45995e-06
127	0.182242	0.146601	0.0647399	0.0251026	0.13177	0.109099	0.0600697	3.73023e-06
128	0.0807042	0.0550686	0.0465464	0.00131815	0.0694639	0.0563701	0.0330997	3.71611e-08
129	0.0970496	0.0745097	0.0483336	0.00114115	0.087919	0.0718799	0.0419992	5.06227e-08
130	0.171513	0.117902	0.111236	0.00379337	0.146008	0.115851	0.0797936	5.70125e-07
131	0.117351	0.0906459	0.0590513	0.00104179	0.116953	0.100902	0.0449198	2.2125e-07
132	0.148642	0.116153	0.0729082	0.00297628	0.136008	0.107189	0.0726835	2.96048e-06
133	0.124022	0.096437	0.0540238	0.000465299	0.116192	0.0975678	0.042338	1.62702e-07
134	0.134247	0.111573	0.0606204	0.000939061	0.119529	0.105764	0.0444215	6.25281e-07
135	0.086435	0.0684928	0.0417205	0.000787457	0.0820799	0.068744	0.038484	7.89277e-08
136	0.0986257	0.0657085	0.055551	0.00225255	0.0916279	0.0709093	0.0465418	1.01873e-07
137	0.246429	0.153238	0.148051	0.00751408	0.220717	0.177544	0.0964553	2.83793e-06
138	0.0835941	0.0601451	0.041591	0.00093344	0.0742015	0.0586669	0.0382929	7.29202e-08
139	0.151186	0.111796	0.0724621	0.00818231	0.130039	0.103634	0.0630594	3.06984e-07
140	0.172057	0.112284	0.10429	0.0247536	0.144847	0.123174	0.0687882	1.0323e-07
141	0.167779	0.131047	0.079662	0.00341731	0.156953	0.130537	0.068584	1.90626e-07
142	0.221834	0.155542	0.0833796	0.12447	0.231517	0.152242	0.160912	2.15345e-05
143	0.302375	0.215943	0.181091	0.0161522	0.282824	0.20254	0.181042	1.21779e-05
144	0.143565	0.10761	0.066323	0.00145942	0.128695	0.108101	0.0516773	4.4506e-07
145	0.134774	0.105977	0.0514539	0.00346158	0.122702	0.112629	0.038964	8.76368e-08
146	0.141408	0.116081	0.0679602	0.000577892	0.133676	0.115637	0.0591129	1.29517e-07
147	0.151289	0.117858	0.0696198	0.00228157	0.147186	0.124599	0.0600103	3.71372e-07
148	0.172554	0.122679	0.086401	0.00633248	0.131368	0.105457	0.0624803	8.03268e-08
149	0.226665	0.179818	0.110051	0.00631688	0.1955	0.171433	0.0724725	2.39621e-07
150	0.151978	0.108707	0.0813219	0.00169774	0.153022	0.112555	0.0808758	1.23563e-07
151	0.139468	0.106542	0.0698581	0.00224773	0.128006	0.103014	0.0572873	5.50414e-08
152	0.156489	0.108831	0.0858009	0.00487296	0.130551	0.104148	0.0621997	8.83266e-08
153	0.215281	0.189461	0.0648554	0.00202138	0.20995	0.194057	0.0603692	2.39301e-07
156	0.200282	0.12826	0.119829	0.00637181	0.16779	0.126528	0.0843566	9.71022e-08
157	0.319859	0.278117	0.122315	0.0127779	0.257942	0.238189	0.0805435	3.96847e-07
158	0.20577	0.151261	0.105956	0.00243408	0.207934	0.194784	0.0629704	4.32547e-06
159	0.156113	0.131547	0.0674488	0.000336136	0.157362	0.136116	0.0630725	1.36845e-08
161	0.226078	0.205164	0.0697389	0.000765026	0.223849	0.199442	0.0762182	1.50258e-07
162	0.793947	0.230454	0.679172	0.348548	0.681072	0.627599	0.213326	0.000196117
163	0.45101	0.310672	0.26089	0.130359	0.371389	0.243706	0.22507	2.45135e-05
164	0.311624	0.256091	0.137537	0.00797989	0.276985	0.258016	0.0798636	1.30749e-07
166	0.16079	0.134077	0.0707667	0.000597981	0.147388	0.120393	0.0709835	1.18996e-07
