FocalLength	QRloss	IACloss
10	0.226847	0.215692
11	0.19838	0.193506
12	0.175267	0.165596
13	0.137064	0.135023
14	0.121054	0.117407
15	0.102603	0.100604
16	0.099866	0.0969099
17	0.0857908	0.0829777
18	0.08166	0.0777602
19	0.0712098	0.0678611
20	0.0708595	0.065913
21	0.0640209	0.0602309
22	0.0502659	0.0487856
23	0.046314	0.0450807
24	0.0461125	0.0447034
25	0.0426255	0.0402007
26	0.0376298	0.0358938
27	0.0317256	0.0307258
28	0.029844	0.0284908
29	0.0277934	0.0269459
30	0.0270524	0.0260916
31	0.0224383	0.0215558
32	0.023977	0.0225839
33	0.0220454	0.0208346
34	0.0199843	0.0190657
35	0.0181704	0.0173529
36	0.0152223	0.0150445
37	0.0138533	0.0135125
38	0.0119097	0.0116656
39	0.0108805	0.0105113
40	0.0117517	0.0112186
41	0.0103126	0.00996138
42	0.00831463	0.00812626
43	0.00830679	0.00799449
44	0.00709432	0.006901
45	0.0061785	0.00589902
46	0.00626487	0.00614988
47	0.00542274	0.00516487
48	0.00457725	0.00438521
49	0.00448685	0.00419337
50	0.00385188	0.00373926
51	0.00311272	0.00300773
52	0.00278283	0.00271569
53	0.00228172	0.00220058
54	0.00190526	0.00187519
55	0.00172036	0.00162
56	0.00127946	0.00121574
57	0.000927223	0.000893474
58	0.000555586	0.000533784
59	0.000308989	0.000282909
60	8.10184e-08	1.9873e-07
61	0.000275876	0.000266392
62	0.000499031	0.000470662
63	0.000900913	0.000967669
64	0.000884849	0.000840288
65	0.00131487	0.00124977
66	0.00125212	0.00119728
67	0.00136702	0.0012971
68	0.00159924	0.00144905
69	0.0019376	0.00189142
70	0.00200902	0.00185963
71	0.00256094	0.00241061
72	0.0027853	0.00261924
73	0.00260563	0.00254679
74	0.00280144	0.0027226
75	0.00302141	0.00281222
76	0.00289727	0.00277105
77	0.0037291	0.00359557
78	0.00318182	0.00310336
79	0.00310639	0.00294594
80	0.00418877	0.00385585
81	0.00465572	0.00441006
82	0.0041201	0.00399108
83	0.0046674	0.00429728
84	0.00434981	0.00408188
85	0.00552266	0.00531262
86	0.00558817	0.00570091
87	0.00468541	0.00432531
88	0.00580078	0.00551672
89	0.00460686	0.00438654
90	0.00485516	0.00459468
91	0.00557467	0.00519735
92	0.00638715	0.00617791
93	0.00536883	0.00512554
94	0.00590556	0.00552081
95	0.00697087	0.00657026
96	0.00674988	0.00608874
97	0.00679846	0.00645338
98	0.00703889	0.00685674
99	0.00667574	0.00640573
100	0.00868941	0.00828915
101	0.00803907	0.00772265
102	0.00812214	0.00773947
103	0.00767647	0.00734495
104	0.00914132	0.00846913
105	0.00941068	0.00883923
106	0.00898894	0.00828023
107	0.00847577	0.00801355
108	0.00930553	0.00888217
109	0.00895643	0.00853067
110	0.00956464	0.00881008
111	0.00879027	0.00848434
112	0.00983584	0.00921828
113	0.00909107	0.00873446
114	0.0122887	0.0118805
115	0.00996149	0.00953361
116	0.00972638	0.00940512
117	0.00909805	0.00887283
118	0.00994963	0.00970754
119	0.00996774	0.00974201
120	0.0105125	0.0100407
121	0.0119161	0.0116202
122	0.0131005	0.0123339
123	0.0135336	0.0129045
124	0.0123512	0.0115975
125	0.0145165	0.0134954
126	0.0126632	0.0119468
127	0.0158001	0.0151089
128	0.0260212	0.0240916
129	0.0273827	0.0236238
130	0.0137405	0.0121567
131	0.0135215	0.0125039
132	0.0139324	0.0133801
133	0.0176466	0.0161735
134	0.0154433	0.0139022
135	0.0136488	0.0130408
136	0.0151541	0.0142288
137	0.0163855	0.0156141
138	0.0162185	0.0154043
139	0.0178169	0.0169443
140	0.0175009	0.0162892
141	0.0164612	0.0158108
142	0.0160575	0.0175786
143	0.0183288	0.0166411
144	0.0172521	0.0165848
145	0.0194255	0.0185112
146	0.0150888	0.0142304
147	0.020205	0.0188623
148	0.0179588	0.0170131
149	0.0183106	0.0174596
150	0.0196006	0.0184121
151	0.0171302	0.0167027
152	0.0167563	0.0156758
153	0.021359	0.0205084
154	0.019302	0.0190586
155	0.0224387	0.0215033
156	0.0227507	0.0215445
157	0.0194775	0.018763
158	0.0232615	0.0211187
159	0.0192935	0.0185586
160	0.0206759	0.0196928
161	0.019183	0.0179404
162	0.0218036	0.0208119
163	0.0249638	0.0227905
164	0.0215586	0.0213346
165	0.0263513	0.0254299
166	0.0210723	0.020429
167	0.021413	0.0204894
168	0.0250755	0.0239118
169	0.0255243	0.0241842
170	0.0206949	0.0198269
171	0.0249087	0.023323
172	0.0266344	0.0262164
173	0.0249255	0.0235581
174	0.0235171	0.0226114
175	0.0237419	0.0224762
176	0.0262954	0.0250765
177	0.0293031	0.0270339
178	0.0254711	0.0244846
179	0.0241213	0.0232784
180	0.0262691	0.0245252
181	0.0288392	0.027581
182	0.0279201	0.0267955
183	0.023096	0.0223599
184	0.0291327	0.0278524
185	0.029964	0.0287515
186	0.0316247	0.0308397
187	0.0298338	0.0288962
188	0.028344	0.0281364
189	0.0310237	0.0298389
190	0.0284112	0.0267877
191	0.0349756	0.0333131
192	0.0296439	0.0275228
193	0.0328826	0.0317392
194	0.0301759	0.0289271
195	0.0338738	0.0318974
196	0.0283813	0.0272143
197	0.0294833	0.0282809
198	0.0298639	0.0292013
199	0.0346174	0.033258
200	0.0344005	0.0335329
201	0.0276556	0.0265151
202	0.0290368	0.0285187
203	0.0302316	0.0285916
204	0.0319184	0.0311834
205	0.0315271	0.0300932
206	0.0340976	0.0332552
207	0.0348135	0.0339487
208	0.0420498	0.0394126
209	0.0309473	0.0305412
210	0.0326439	0.030993
211	0.0307143	0.02923
212	0.044678	0.0426246
213	0.0387901	0.0364349
214	0.0347906	0.0323123
215	0.0369281	0.0365719
216	0.0400226	0.0370883
217	0.0381536	0.0350434
218	0.0360489	0.0337877
219	0.0358333	0.0324571
220	0.0309337	0.0292666
221	0.0293362	0.0281394
222	0.0358185	0.0346021
223	0.0370447	0.0344163
224	0.0371325	0.035263
225	0.0355232	0.034329
226	0.0367581	0.0362063
227	0.0434287	0.0407426
228	0.0341074	0.0331741
229	0.0414021	0.0392938
230	0.0377788	0.0363558
231	0.0386471	0.0374265
232	0.0371542	0.0351044
233	0.0403978	0.0390095
234	0.0396413	0.0386002
235	0.0408442	0.0374068
236	0.0339882	0.0322354
237	0.046853	0.0423169
238	0.0529751	0.0513369
239	0.0410575	0.0389713
240	0.0379844	0.0369569
241	0.0392043	0.0380471
242	0.0366863	0.034702
243	0.0471093	0.0445929
244	0.0460555	0.0423835
245	0.0440435	0.0418206
246	0.052855	0.0505135
247	0.044516	0.0425801
248	0.0437972	0.0411846
249	0.0515532	0.0460421
250	0.0407373	0.038989
251	0.0441189	0.0433315
252	0.0439353	0.0422603
253	0.0441518	0.0419472
254	0.0419391	0.0399846
255	0.0434891	0.038801
256	0.0493449	0.0481694
257	0.0465947	0.0456997
258	0.0450455	0.0426889
259	0.0381913	0.0371697
260	0.054191	0.0515695
261	0.0520145	0.0479932
262	0.0517933	0.0500236
263	0.0401456	0.0394585
264	0.0444376	0.0418498
265	0.0435915	0.0420784
266	0.0591719	0.0558612
267	0.0439446	0.0431232
268	0.0490972	0.0477298
269	0.0500839	0.0469169
270	0.0528902	0.0506776
271	0.0584585	0.0548
272	0.0485915	0.0471204
273	0.0512432	0.0501911
274	0.0529922	0.0505891
275	0.049866	0.0483349
276	0.0403103	0.0390384
277	0.0520675	0.0512961
278	0.0561559	0.0525177
279	0.0561547	0.051665
280	0.0572412	0.0551872
281	0.0523358	0.0509162
282	0.0494265	0.0482971
283	0.0448842	0.0417103
284	0.0518547	0.0499177
285	0.0561127	0.0542804
286	0.0542204	0.0512674
287	0.0678656	0.0641134
288	0.0569399	0.0519581
289	0.046093	0.0451984
290	0.0501928	0.0473654
291	0.0568718	0.0535967
292	0.0501088	0.0495534
293	0.0548991	0.0514356
294	0.0489161	0.0475637
295	0.0504127	0.0479336
296	0.060648	0.0582515
297	0.0633629	0.0608922
298	0.0540378	0.0522219
299	0.0563135	0.0534132
