FocalLength	QRloss	IACloss
10	0.136336	0.138212
11	0.116904	0.118681
12	0.0942422	0.095334
13	0.0813643	0.0829931
14	0.070473	0.0711834
15	0.0591958	0.0601122
16	0.050564	0.055367
17	0.042306	0.0428998
18	0.0367427	0.037333
19	0.0319272	0.0325742
20	0.0279641	0.0282535
21	0.0245384	0.0246437
22	0.0213671	0.0215266
23	0.0195524	0.019795
24	0.0170312	0.0170569
25	0.0151405	0.0151524
26	0.0142161	0.0142592
27	0.0117897	0.011825
28	0.0108455	0.0107862
29	0.00933729	0.00934135
30	0.00839634	0.00829095
31	0.00747594	0.0074628
32	0.00649424	0.0064637
33	0.00575842	0.00573469
34	0.00525982	0.00525172
35	0.00475216	0.00472505
36	0.00424005	0.00420137
37	0.00361123	0.0035855
38	0.00340348	0.00333706
39	0.00294259	0.00297644
40	0.00273196	0.00269306
41	0.00227396	0.00224371
42	0.00196906	0.00193658
43	0.00176841	0.00175941
44	0.00169591	0.00167358
45	0.00136329	0.00134696
46	0.00130385	0.00132695
47	0.0010415	0.00101213
48	0.00100158	0.0010286
49	0.000705628	0.00070188
50	0.000648477	0.000640356
51	0.00057172	0.000561189
52	0.00047746	0.000471106
53	0.000412116	0.000410482
54	0.000742178	0.00286169
55	0.000254796	0.000253831
56	0.000217659	0.000249212
57	0.000135367	0.00015183
58	8.14515e-05	8.71608e-05
59	4.56421e-05	8.80159e-05
60	4.76165e-05	6.65099e-05
61	3.7206e-05	4.51408e-05
62	9.30173e-05	0.000321793
63	9.95705e-05	0.000134828
64	0.000127012	0.000123446
65	0.000164341	0.000191867
66	0.000172168	0.000170305
67	0.000210556	0.000209199
68	0.000217337	0.000247414
69	0.000261397	0.000315066
70	0.000301455	0.00030083
71	0.000260067	0.000264178
72	0.000280781	0.000277
73	0.000309169	0.00032036
74	0.00429708	0.00435275
75	0.000347844	0.00034049
76	0.000363461	0.000404726
77	0.000349859	0.000346743
78	0.00038386	0.000386152
79	0.000387223	0.00039564
80	0.164499	0.166736
81	0.000526558	0.0013071
82	0.000441695	0.000438663
83	0.000487578	0.000495808
84	0.000492166	0.00051557
85	0.000525089	0.000528661
86	0.000524068	0.000521656
87	0.000535471	0.000536119
88	0.000541661	0.00056788
89	0.000655212	0.000840452
90	0.000623378	0.000912398
91	0.000607238	0.000608555
92	0.000684851	0.000687106
93	0.001888	0.00365662
94	0.00070245	0.000703439
95	0.000696677	0.000706086
96	0.000727785	0.000730969
97	0.000956653	0.00277564
98	0.000733274	0.000741767
99	0.000798948	0.000828958
100	0.000850506	0.000881872
101	0.000851174	0.000851997
102	0.000884215	0.000900998
103	0.000920357	0.000958351
104	0.000949169	0.00101179
105	0.000960348	0.000969905
106	0.00100401	0.00113671
107	0.00127882	0.00143421
108	0.00109058	0.00110357
109	0.00106291	0.00107071
110	0.00151874	0.0031191
111	0.00107226	0.00110088
112	0.00119859	0.0012115
113	0.00108217	0.00110011
114	0.00123065	0.00126154
115	0.00116088	0.00119722
116	0.00509401	0.00511049
117	0.00125226	0.00127354
118	0.00136391	0.00140772
119	0.00124815	0.00126304
120	0.0013264	0.00134391
121	0.00385964	0.00391969
122	0.00138302	0.00143699
123	0.00700454	0.105993
124	0.00138935	0.00145288
125	0.00178634	0.00296584
126	0.00156142	0.00179915
127	0.0016415	0.00348699
128	0.00163026	0.00166634
129	0.00148152	0.0015208
130	0.00166775	0.00243721
131	0.00160402	0.00165721
132	0.00166505	0.00171943
133	0.0017893	0.00180442
134	0.00172094	0.00174412
135	0.00168889	0.00171131
136	0.0018036	0.00188283
137	0.00168771	0.00172389
138	0.00184725	0.00221214
139	0.00175119	0.00185298
140	0.00223148	0.00331732
141	0.00185926	0.00199433
142	0.00264985	0.0104773
143	0.00201879	0.00204278
144	0.00200933	0.00207059
145	0.00338255	0.00366622
146	0.00194203	0.00199323
147	0.0109511	0.0122574
148	0.00200714	0.00222243
149	0.002099	0.00213246
150	0.00229471	0.00312182
151	0.00237656	0.0032888
152	0.00222233	0.00223969
153	0.00235752	0.00269674
154	0.00230835	0.00234842
155	0.002373	0.00239095
156	0.0022753	0.00231453
157	0.00223817	0.00230839
158	0.00236265	0.00240682
159	0.00241458	0.00246641
160	0.00227983	0.0023377
161	0.0024242	0.00244008
162	0.00236325	0.00242847
163	0.0024918	0.00257447
164	0.00252395	0.00257799
165	0.00247573	0.00251698
166	0.0025161	0.00272284
167	0.00271363	0.00289655
168	0.00273624	0.0027793
169	0.00251183	0.00255111
170	0.00268089	0.00272679
171	0.00276019	0.00283439
172	0.00480977	0.0054873
173	0.254887	0.259121
174	0.0028293	0.00285879
175	0.00279247	0.00284785
176	0.00285467	0.002908
177	0.00279579	0.0028649
178	0.00275189	0.0028008
179	0.0029561	0.00308979
180	0.00286333	0.00291413
181	0.00282767	0.00286225
182	0.00295938	0.00301724
183	0.00297331	0.0030446
184	0.00316316	0.00334686
185	0.00312316	0.00320898
186	0.00303742	0.00309129
187	0.00296653	0.0030426
188	0.00322377	0.00326742
189	0.0033087	0.00333797
190	0.00310632	0.0031767
191	0.00326483	0.00331619
192	0.00313873	0.00317018
193	0.00352518	0.00569924
194	0.00411197	0.0063336
195	0.00330599	0.0033718
196	0.00343799	0.00454184
197	0.00329412	0.00341082
198	0.00329764	0.0033371
199	0.00336231	0.00341962
200	0.00425048	0.0103525
201	0.00351764	0.00354924
202	0.00345608	0.00356818
203	0.00361136	0.00367533
204	0.00345874	0.00379096
205	0.00358939	0.00368808
206	0.00366719	0.00469391
207	0.00339307	0.00378038
208	0.00374872	0.00388635
209	0.00347692	0.00415959
210	0.00887835	0.0190973
211	0.00368501	0.00377306
212	0.00670141	0.0170236
213	0.0037917	0.00387588
214	0.155577	0.21092
215	0.00369558	0.00384756
216	0.00384546	0.0040642
217	0.00396012	0.0040405
218	0.00392183	0.00396182
219	0.00396195	0.00401248
220	0.00370844	0.00380632
221	0.00377021	0.00384818
222	0.00393612	0.00398741
223	0.00391468	0.00399003
224	0.00408543	0.00418543
225	0.00391137	0.00395877
226	0.00411113	0.00414629
227	0.0042788	0.00433095
228	0.00433024	0.00443195
229	0.0040285	0.00416143
230	0.00426612	0.00547871
231	0.004185	0.00435853
232	0.00421898	0.00475917
233	0.00413755	0.00442051
234	0.00422477	0.00427522
235	0.00414633	0.00426246
236	0.00445098	0.00455103
237	0.00451413	0.00458207
238	0.00459842	0.00469253
239	0.00471601	0.00477609
240	0.00676243	0.0272694
241	0.00445598	0.00456929
242	0.00432371	0.00438576
243	0.00472926	0.0047999
244	0.0331772	0.0332683
245	0.00457091	0.00557897
246	0.00477433	0.00483806
247	0.00436338	0.00446527
248	0.00470458	0.00487756
249	0.00475991	0.00557341
250	0.00477629	0.00489848
251	0.00451881	0.0045784
252	0.00455715	0.00463945
253	0.133094	0.13116
254	0.0048922	0.00499129
255	0.00716462	0.00745533
256	0.00476264	0.00493041
257	0.00500193	0.00504785
258	0.00496038	0.0051199
259	0.0048741	0.00518999
260	0.00480007	0.00490144
261	0.00502074	0.00511027
262	0.00481336	0.0049703
263	0.00566027	0.0135005
264	0.00479675	0.0049192
265	0.00504754	0.00554598
266	0.00483195	0.00498966
267	0.00778898	0.00800999
268	0.00514691	0.00523828
269	0.00524874	0.00533352
270	0.00511174	0.00526364
271	0.00506607	0.00517742
272	0.00530864	0.00565255
273	0.00522285	0.00528036
274	0.00512275	0.00526328
275	0.00555221	0.00736119
276	0.00523176	0.00533284
277	0.00502379	0.00515604
278	0.00527269	0.00536185
279	0.0050896	0.00534998
280	0.00538936	0.00543365
281	0.0193073	0.0193882
282	0.00542433	0.00554553
283	0.00536139	0.0054471
284	0.00557656	0.00572221
285	0.00591947	0.00739312
286	0.00539581	0.00544348
287	0.00568433	0.00577671
288	0.00581606	0.00593323
289	0.00777603	0.0171369
290	0.00547237	0.00557778
291	0.00537873	0.00549785
292	0.00547977	0.00610185
293	0.00567605	0.00580031
294	0.00565145	0.00578342
295	0.00576537	0.0058395
296	0.00591832	0.00599225
297	0.00597183	0.00610245
298	0.00712232	0.00999501
299	0.00580582	0.00591928
