FocalLength	QRloss	IACloss
251	8.18774e-10	1.99856e-10
252	7.60829e-10	2.08542e-09
253	5.47625e-11	2.67025e-10
254	3.79276e-10	3.34774e-10
255	9.13964e-11	1.12345e-10
256	4.55863e-10	1.02176e-09
257	4.43497e-06	4.58628e-08
258	5.33456e-09	2.42834e-10
259	1.84675e-10	2.02816e-10
260	6.21199e-10	9.02967e-10
261	2.57601e-09	4.85077e-10
262	2.17393e-08	4.17553e-09
263	2.26111e-08	3.40305e-08
264	2.48084e-08	2.65998e-09
265	1.20098e-10	4.05854e-10
266	8.95549e-11	1.43265e-10
267	1.19319e-09	5.143e-10
268	5.39878e-11	1.1673e-10
269	4.65346e-10	5.54412e-10
270	1.24772e-10	1.5272e-10
271	3.47151e-09	8.53297e-10
272	4.37255e-10	5.27753e-10
273	3.57921e-11	2.93486e-11
274	1.30979e-10	1.9834e-10
275	6.84386e-10	2.37489e-10
276	3.46897e-09	3.56022e-09
277	4.89915e-09	3.84365e-09
278	1.76539e-10	1.25905e-10
279	1.04765e-10	2.07386e-10
280	7.20017e-09	2.38393e-10
281	1.04195e-10	1.03629e-10
282	2.54682e-10	7.22138e-10
283	8.66762e-11	1.16338e-10
284	6.79969e-09	1.8163e-08
285	1.74993e-07	1.79302e-07
286	5.6383e-11	8.9418e-11
287	9.14618e-10	7.5002e-10
288	7.96038e-11	1.26581e-10
289	2.19331e-09	9.36978e-11
290	6.23744e-11	1.02364e-10
291	3.79201e-09	6.9129e-10
292	8.03746e-10	4.08393e-10
293	2.15158e-10	8.72715e-11
294	8.46448e-11	1.3541e-10
295	1.08388e-09	3.17494e-09
296	3.84346e-07	1.51746e-06
297	2.16517e-09	2.42523e-09
298	2.04481e-10	1.02226e-10
299	4.23182e-10	9.46151e-10
