FocalLength	QRloss	IACloss
10	0.454545	0.506106
11	0.590473	0.575157
12	0.438921	0.700794
13	0.337635	0.386145
14	0.447366	0.560225
15	0.647211	0.338476
16	0.440973	0.542944
17	0.236117	0.375589
18	0.364197	0.496468
19	0.269426	0.265374
20	0.30356	0.317542
21	0.431729	0.467822
22	0.302536	0.362882
23	0.267629	0.347164
24	0.358899	0.377351
25	0.250428	0.319827
26	0.223069	0.323861
27	0.19059	0.215301
28	0.352101	0.400015
29	0.430876	0.636987
30	0.286969	0.350319
31	0.35298	0.37163
32	0.29997	0.328473
33	0.0997256	0.110813
34	0.648651	0.653251
35	0.324853	0.443454
36	0.407258	0.448907
37	0.223216	0.25647
38	0.196799	0.291304
39	0.38033	0.473069
40	0.351887	0.438019
41	0.0635557	0.0856396
42	0.169736	0.192273
43	0.186182	0.185943
44	0.072816	0.0777955
45	0.104107	0.15493
46	0.132669	0.144132
47	0.308742	0.27665
48	0.159361	0.225216
49	0.128836	0.111583
50	0.303788	0.328107
51	0.0567459	0.0721458
52	0.115261	0.0959391
53	0.0725561	0.0576685
54	0.163151	0.17175
55	0.225927	0.217323
56	0.260821	0.318559
57	0.183799	0.203743
58	0.321434	0.155206
59	0.237058	0.241144
60	0.0805743	0.0844177
61	0.0273036	0.044859
62	0.32098	0.351867
63	0.151679	0.153353
64	0.357787	0.308869
65	0.203872	0.240988
66	0.135909	0.152856
67	0.193805	0.192557
68	0.0994738	0.0985838
69	0.172739	0.201877
70	0.059008	0.0599169
71	0.199188	0.208969
72	0.060304	0.0625876
73	0.0647999	0.121805
74	0.132629	0.138344
75	0.102431	0.117864
76	0.0984704	0.107449
77	0.0497214	0.046454
78	0.129644	0.11986
79	0.200244	0.279252
80	0.0531068	0.0707601
81	0.076324	0.0791659
82	0.177272	0.179151
83	0.165162	0.159164
84	0.156475	0.125354
85	0.100807	0.123003
86	0.0495011	0.0622636
87	0.102722	0.136468
88	0.169798	0.191188
89	0.064228	0.0732582
90	0.0370719	0.0448927
91	0.0835386	0.0947244
92	0.0762622	0.097962
93	0.0966222	0.112754
94	0.0900744	0.0932212
95	0.031337	0.0588698
96	0.137533	0.11018
97	0.0280863	0.0364243
98	0.028311	0.0333411
99	0.176207	0.151504
