FocalLength	QRloss	IACloss
10	0.267415	0.403024
11	0.2521	0.405242
12	0.201821	0.34271
13	0.187923	0.334951
14	0.234198	0.358254
15	0.179515	0.295147
16	0.180202	0.282298
17	0.165378	0.26307
18	0.152793	0.271305
19	0.194951	0.241858
20	0.0711982	0.136353
21	0.142453	0.195926
22	0.088267	0.158937
23	0.0776723	0.158645
24	0.0822478	0.133928
25	0.101866	0.155423
26	0.120496	0.164005
27	0.0458941	0.0853407
28	0.09796	0.148488
29	0.0834862	0.113766
30	0.0786287	0.103407
31	0.0478024	0.0826788
32	0.103912	0.129397
33	0.0646855	0.107857
34	0.0577317	0.13141
35	0.0917438	0.115153
36	0.0357964	0.0571124
37	0.0506894	0.0658676
38	0.041999	0.0677249
39	0.0383723	0.0660466
40	0.0849164	0.118671
41	0.0509219	0.0656277
42	0.0353189	0.0578091
43	0.0271543	0.0515157
44	0.0304991	0.0447648
45	0.0523005	0.0669329
46	0.0294114	0.0436171
47	0.0297892	0.0411485
48	0.0304814	0.0435947
49	0.0300936	0.0493353
50	0.0162295	0.0327699
51	0.0336528	0.0508261
52	0.0187019	0.0333646
53	0.0127309	0.0241535
54	0.0370088	0.0507818
55	0.0275132	0.0376406
56	0.0175107	0.0260081
57	0.0275206	0.0378479
58	0.0233559	0.0349648
59	0.0284446	0.0408731
60	0.0332784	0.0493887
61	0.020978	0.034703
62	0.0120176	0.0212109
63	0.0170092	0.0229052
64	0.0128942	0.0233194
65	0.0249948	0.0341633
66	0.00946164	0.0167689
67	0.02313	0.0323426
68	0.0197101	0.0277884
69	0.0064306	0.0193358
70	0.0255991	0.035927
71	0.0216615	0.029868
72	0.0143447	0.0200793
73	0.0196528	0.0300646
74	0.00997508	0.0163371
75	0.0234956	0.0358465
76	0.0175209	0.0228249
77	0.0112848	0.018483
78	0.0144561	0.0226959
79	0.0146219	0.0229182
80	0.00902875	0.0161067
81	0.0102485	0.0198375
82	0.0171331	0.0238874
83	0.0117454	0.0168391
84	0.0068084	0.0160898
85	0.0139159	0.0208498
86	0.00502282	0.0111487
87	0.00736937	0.0131358
88	0.0122993	0.0214851
89	0.0126312	0.0195248
90	0.0159968	0.0228837
91	0.00762855	0.0158078
92	0.0117909	0.0190604
93	0.0156234	0.0236716
94	0.00550953	0.0103097
95	0.00947307	0.017967
96	0.0113893	0.0164095
97	0.00989835	0.014563
98	0.00912341	0.0156836
99	0.0157169	0.0217116
100	0.00675206	0.0124481
101	0.00627632	0.0135541
102	0.00996351	0.0131907
103	0.0109623	0.015055
104	0.0108696	0.0148929
105	0.00779403	0.0108723
106	0.00713358	0.012244
107	0.00496277	0.0101675
108	0.00943156	0.0128792
109	0.00605746	0.00927335
110	0.00456008	0.00872059
111	0.0120735	0.0152481
112	0.00810792	0.010939
113	0.00581793	0.0113905
114	0.00694857	0.0114537
115	0.00596833	0.00846586
116	0.00389289	0.00822806
117	0.00600231	0.0083145
118	0.00442354	0.00779105
119	0.00679869	0.0095004
120	0.00589914	0.0102263
121	0.00419324	0.0076134
122	0.00769497	0.0114039
123	0.00793499	0.0122527
124	0.00641962	0.0108735
125	0.00400769	0.00875666
126	0.00544024	0.00812154
127	0.00385723	0.00829524
128	0.0668383	0.395556
129	0.00581191	0.0103385
130	0.00181121	0.00483658
131	0.00382735	0.00653637
132	0.00551121	0.00949893
133	0.00756166	0.0137728
134	0.00356538	0.00768242
135	0.00303905	0.00616888
136	0.00802934	0.0114934
137	0.00416479	0.00704615
138	0.00335439	0.00702765
139	0.00491166	0.00887446
140	0.00279381	0.00618385
141	0.00228192	0.00699313
142	0.00535925	0.00871009
143	0.00436024	0.00698955
144	0.00421542	0.00833345
145	0.00639285	0.00856249
146	0.00730745	0.0108741
147	0.00404772	0.00813413
148	0.00236906	0.00332899
149	0.00896382	0.013022
150	0.00422316	0.00739973
151	0.00830589	0.0110767
152	0.00294103	0.00585046
153	0.00571562	0.0120678
154	0.00353586	0.00806335
155	0.100172	1.36908
156	0.002711	0.00463914
157	0.0028671	0.00932095
158	0.00873024	0.0131445
159	0.004889	0.00764256
160	0.00349506	0.00518551
161	0.00190368	0.00459169
162	0.00432362	0.00981996
163	0.00296646	0.00526423
164	0.00616808	0.00804479
165	0.0041172	0.00741787
166	0.00517492	0.00699528
167	0.00378883	0.00598089
168	0.00405965	0.00704927
169	0.00457212	0.00620346
170	0.00727304	0.0522663
171	0.00442903	0.00705644
172	0.00359879	0.00496466
173	0.0027343	0.0059901
174	0.00266039	0.00740128
175	0.00224489	0.00488166
176	0.00582225	0.00802939
177	0.0025887	0.00497489
178	0.00248991	0.00470749
179	0.00415095	0.00645889
180	0.00343167	0.0048347
181	0.00346498	0.00506269
182	0.00249939	0.00525323
183	0.00402478	0.00728768
184	0.00604044	0.00729488
185	0.00516189	0.00677493
186	0.00250767	0.00478914
187	0.00312081	0.00551811
188	0.00467168	0.00597002
189	0.00492801	0.00800552
190	0.00321223	0.00742355
191	0.00437949	0.00635346
192	0.00488479	0.00662275
193	0.00368885	0.00571191
194	0.00370457	0.00571766
195	0.0049327	0.00667738
196	0.00323381	0.00501499
197	0.00665918	0.00875731
198	0.00344726	0.00581067
199	0.00749643	0.00913849
200	0.0032596	0.00479735
201	0.00401314	0.0058391
202	0.00411854	0.00588365
203	0.00565197	0.00710262
204	0.0193913	0.0315914
205	0.00299842	0.00485407
206	0.00438783	0.00691084
207	0.00508873	0.0072268
208	0.00445242	0.0064413
209	0.00574725	0.00676027
210	0.00385247	0.00567101
211	0.00369045	0.00529501
212	0.0040152	0.00493639
213	0.0044276	0.00804271
214	0.00309411	0.00809196
215	0.00617901	0.00692766
216	0.00223707	0.0040184
217	0.00469531	0.00593301
218	0.00363328	0.00558031
219	0.00367855	0.00610866
220	0.00350347	0.00431251
221	0.00557278	0.00642389
222	0.00300561	0.00390709
223	0.00366302	0.00484848
224	0.00354319	0.00502373
225	0.0028584	0.00404226
226	0.00585082	0.00863829
227	0.00303627	0.00507729
228	0.00541788	0.00636523
229	0.00375986	0.00547385
230	0.00705365	0.0106009
231	0.00559186	0.00639791
232	0.00462149	0.00713061
233	0.00354918	0.0055375
234	0.0038562	0.00492059
235	0.00659313	0.00751608
236	0.00585006	0.00736567
237	0.00426203	0.00566691
238	0.00394487	0.00507119
239	0.00475962	0.00597917
240	0.00529185	0.00904751
241	0.00470333	0.0067732
242	0.0056265	0.00634736
243	0.00367322	0.00536269
244	0.00359707	0.00689068
245	0.00484223	0.00644111
246	0.00476496	0.00588753
247	0.00576408	0.00698601
248	0.00376165	0.00576935
249	0.00167802	0.00331588
250	0.00312329	0.00616289
251	0.00546865	0.00723703
252	0.00473492	0.00571146
