FocalLength	QRloss	IACloss
116	2.58442e-07	3.53044e-07
117	4.62051e-08	2.2054e-07
118	1.16618e-06	2.80516e-06
119	7.43003e-08	2.46283e-07
120	1.49941e-07	4.25109e-07
121	4.04633e-07	1.13636e-06
122	5.3842e-08	1.60536e-07
123	1.47734e-07	2.19074e-07
124	5.75326e-07	2.03959e-06
125	9.72403e-06	2.07157e-05
126	1.06727e-06	1.1543e-06
127	9.13046e-08	1.36354e-07
128	0.000414377	0.000407298
129	0.00284423	0.00274135
130	2.53056e-07	4.88821e-07
131	3.27721e-08	7.06546e-08
132	2.79926e-07	6.37472e-07
133	8.62472e-06	1.62649e-05
134	2.44636e-07	3.81651e-07
135	8.64636e-08	2.90902e-07
136	1.30573e-08	3.53957e-08
137	5.41842e-07	9.39698e-07
138	5.20076e-08	8.48949e-08
139	7.83923e-08	1.30755e-07
140	1.07351e-05	1.21744e-05
141	8.27088e-08	1.45886e-07
142	0.000509427	0.00149923
143	5.29318e-07	5.68823e-07
144	1.17352e-07	2.71487e-07
145	3.5348e-07	7.46413e-07
146	1.41651e-07	2.0083e-07
147	1.83232e-05	0.000111388
148	6.16352e-08	1.22874e-07
149	2.61523e-08	6.46983e-08
150	1.40963e-08	2.9785e-08
151	3.08849e-07	1.92768e-06
152	2.44588e-08	7.12369e-08
153	2.92485e-07	7.79456e-07
154	2.05166e-07	7.63435e-07
155	1.0984e-06	1.23718e-06
156	3.45797e-06	9.74904e-06
157	6.67712e-08	1.65668e-07
158	3.75035e-07	8.14005e-07
159	4.32421e-07	5.63059e-07
160	3.8559e-08	6.59571e-08
161	3.86753e-07	1.93137e-06
162	3.4896e-08	6.2688e-08
163	1.04064e-06	1.79863e-06
164	2.88498e-07	5.03908e-07
165	3.30126e-08	7.42775e-08
166	1.3212e-05	0.000134835
167	5.62867e-06	7.0449e-06
168	1.16643e-07	1.93727e-07
169	1.72223e-06	2.04087e-06
170	5.23235e-06	7.39763e-06
171	6.5824e-06	9.84232e-06
172	1.09981e-07	3.97268e-07
173	1.33824e-06	2.50999e-06
174	3.16284e-06	5.59324e-06
175	3.30811e-06	6.36209e-06
176	1.13826e-08	3.07478e-08
177	2.79761e-07	5.94774e-07
178	1.23282e-06	1.70184e-06
179	1.25543e-06	7.78262e-06
180	7.10604e-08	1.34857e-07
181	3.768e-05	6.57273e-05
182	4.43795e-07	1.65311e-06
183	5.70029e-08	9.08166e-08
184	1.10734e-06	2.3612e-06
185	0.000682868	0.0010098
186	3.28147e-06	3.1853e-06
187	2.15671e-05	2.20249e-05
188	2.28588e-06	1.14059e-05
189	4.87858e-08	1.14651e-07
190	1.57127e-06	2.28221e-06
191	1.45323e-07	4.46331e-07
192	5.94858e-06	6.46452e-06
193	1.33581e-07	4.23876e-07
194	1.86538e-07	7.02946e-07
195	1.15996e-07	2.20626e-07
196	3.87061e-07	7.44153e-07
197	2.84567e-06	3.38885e-06
198	4.54482e-05	0.000118311
199	5.53651e-08	1.50955e-07
200	3.46733e-08	6.03989e-08
201	2.80029e-07	6.68089e-07
202	3.00462e-07	4.15485e-07
203	3.8746e-06	4.33507e-06
204	5.40705e-05	4.27771e-05
205	7.49109e-07	1.08221e-06
206	2.7147e-06	8.48758e-06
207	1.95227e-06	1.71366e-06
208	1.31409e-07	3.62636e-07
209	6.85094e-06	1.35118e-05
210	0.000138622	0.000474313
211	3.61997e-08	1.39122e-07
212	2.8251e-07	8.49113e-07
213	1.78462e-07	2.46695e-07
214	4.1327e-07	2.06946e-06
215	6.60883e-06	1.07337e-05
216	4.89241e-08	9.29361e-08
217	5.76401e-08	1.43236e-07
218	1.66526e-07	2.8277e-07
219	1.17114e-06	2.96424e-06
220	3.00916e-08	1.14121e-07
221	4.59223e-06	3.69184e-06
222	1.44717e-06	3.2868e-06
223	1.13951e-06	3.38753e-06
224	7.08992e-08	3.12376e-07
225	3.3517e-06	7.56553e-06
226	1.61218e-07	2.20992e-07
227	6.37189e-06	6.24746e-06
228	9.87456e-07	4.75442e-06
229	5.72192e-06	6.28155e-06
230	5.97661e-06	5.0336e-06
231	2.73094e-06	3.87771e-06
232	4.6818e-06	8.55495e-06
233	5.55887e-06	5.6454e-06
234	6.33946e-08	1.21434e-07
235	1.92024e-06	4.45539e-06
236	3.48878e-07	4.35704e-07
237	3.92939e-08	7.66563e-08
238	4.9902e-08	1.25958e-07
239	5.3531e-06	8.37934e-06
240	1.32008e-07	2.59209e-07
241	1.94821e-07	1.38994e-06
242	3.91388e-08	1.21225e-07
243	5.94707e-07	7.63797e-07
244	4.19279e-07	7.40034e-07
245	2.04447e-07	4.72777e-07
246	4.83325e-06	2.23058e-05
247	4.76657e-05	8.72203e-05
248	1.18507e-07	6.09369e-07
249	3.02187e-06	3.17258e-06
250	1.84152e-07	5.24769e-07
251	1.16699e-06	2.74969e-06
252	5.4941e-07	1.38545e-06
253	3.28122e-07	1.05809e-06
254	9.28039e-08	2.43819e-07
255	2.901e-07	4.52282e-07
256	5.71658e-08	1.12945e-07
257	2.48849e-07	4.59592e-07
258	3.01506e-08	8.15008e-08
259	9.74221e-07	1.06838e-06
260	4.13512e-07	5.45303e-07
261	2.18422e-07	3.73853e-07
262	3.21107e-07	8.97895e-07
263	3.84812e-07	6.35506e-07
264	5.05846e-07	7.32301e-07
265	1.28939e-07	4.65786e-07
266	3.64723e-07	1.26777e-06
267	2.08752e-07	3.91506e-07
268	1.39953e-05	1.46054e-05
269	7.37675e-06	8.44907e-06
270	1.05574e-05	3.17116e-05
271	2.46784e-06	1.7913e-05
272	0.00015536	0.000304765
273	8.09443e-08	2.49237e-07
274	2.65722e-06	3.26489e-06
275	5.34126e-07	1.00827e-06
276	2.38085e-05	8.02916e-05
277	6.85035e-08	1.92838e-07
278	1.78051e-07	5.08205e-07
279	2.95148e-07	4.32244e-07
280	4.99676e-06	7.52628e-06
281	1.83906e-05	1.75734e-05
282	1.70898e-06	2.57151e-06
283	6.65529e-07	8.87716e-07
284	3.29471e-06	3.50706e-06
285	1.6133e-07	4.08872e-07
286	5.43839e-07	8.55771e-07
287	9.75576e-05	9.56248e-05
288	8.59731e-08	2.28591e-07
289	2.51315e-06	9.95279e-06
290	1.67702e-07	7.48998e-07
291	7.10376e-07	1.2092e-06
292	5.56161e-06	1.68265e-05
293	6.30342e-07	9.18642e-07
294	2.65242e-07	8.5032e-07
295	1.30309e-05	2.11738e-05
296	1.3119e-07	2.74525e-07
297	2.12397e-07	5.76781e-07
298	9.5436e-08	2.00628e-07
299	8.01506e-07	2.44667e-06
