FocalLength	QRloss	IACloss
10	0.397814	0.616403
11	0.571684	0.734606
12	0.281728	0.355214
13	0.42035	0.400766
14	0.250972	0.276986
15	0.462361	0.683812
16	0.284837	0.347724
17	0.274384	0.317473
18	0.296546	0.390544
19	0.498794	0.628194
20	0.308184	0.353004
21	0.380148	0.493003
22	0.299533	0.311635
23	0.302249	0.359374
24	0.336287	0.418474
25	0.280201	0.293747
26	0.373846	0.399059
27	0.406638	0.428832
28	0.338206	0.408569
29	0.244047	0.282343
30	0.23354	0.309936
31	0.148745	0.166211
32	0.258698	0.270862
33	0.403587	0.446276
34	0.336923	0.319737
35	0.246833	0.240996
36	0.332827	0.427525
37	0.416791	0.423809
38	0.203668	0.353246
39	0.116472	0.109373
40	0.202069	0.238798
41	0.16325	0.166778
42	0.140309	0.143733
43	0.32883	0.36892
44	0.126439	0.130514
45	0.069427	0.121308
46	0.350219	0.349548
47	0.168189	0.204488
48	0.114494	0.12414
49	0.079912	0.11545
50	0.101428	0.0894769
51	0.0689999	0.0712412
52	0.0484663	0.0589571
53	0.134353	0.196998
54	0.125787	0.179915
55	0.332918	0.306908
56	0.35705	0.324723
57	0.179647	0.225178
58	0.357479	0.329403
59	0.0786636	0.0847458
60	0.308007	0.257458
61	0.02455	0.0325623
62	0.174874	0.196176
63	0.143458	0.17337
64	0.103219	0.108745
65	0.121647	0.10637
66	0.0947201	0.111398
67	0.174917	0.18688
68	0.0896033	0.134684
69	0.262476	0.266605
70	0.018636	0.0294482
71	0.232394	0.273094
72	0.0698856	0.0590101
73	0.169092	0.172293
74	0.192615	0.232485
75	0.151808	0.217781
76	0.0597427	0.0682924
77	0.0353278	0.0423417
78	0.0320023	0.0454575
79	0.20009	0.232241
80	0.145014	0.156391
81	0.121442	0.118628
82	0.088419	0.0935397
83	0.0807205	0.0859689
84	0.0665656	0.0601391
85	0.0686898	0.0671871
86	0.0987688	0.108676
87	0.187898	0.225858
88	0.0853368	0.0912749
89	0.0889307	0.0952609
90	0.0449646	0.0753086
91	0.0906683	0.151873
92	0.0582216	0.060441
93	0.0599189	0.115554
94	0.062173	0.0692888
95	0.047091	0.0753148
96	0.0768282	0.0971646
97	0.0829787	0.0858486
98	0.0159	0.0163828
99	0.0142233	0.0211829
100	0.076815	0.0755548
101	0.0452553	0.0550346
102	0.132763	0.148569
103	0.032673	0.0757127
104	0.0615369	0.0636944
105	0.0198722	0.0296208
106	0.0571998	0.0701676
107	0.108686	0.109912
108	0.0550035	0.0573914
109	0.069679	0.0719451
110	0.108996	0.128177
111	0.0253551	0.0326212
112	0.0176168	0.0185497
113	0.0694189	0.0715009
114	0.0402718	0.0555822
115	0.00896642	0.0128037
116	0.0672753	0.0725215
117	0.105356	0.112112
118	0.194288	0.154799
119	0.00644871	0.0120674
120	0.103162	0.121923
121	0.0780289	0.0780633
122	0.0320653	0.0341316
123	0.0195439	0.0207589
124	0.089206	0.111444
125	0.0275759	0.0297961
126	0.0313221	0.0563954
127	0.0573001	0.052163
128	0.0698034	0.088608
129	0.0100879	0.0133653
130	0.104198	0.105476
131	0.107548	0.0993576
132	0.101767	0.114723
133	0.0265514	0.0291825
134	0.0423641	0.0489178
135	0.0473269	0.0456735
136	0.0441831	0.050542
137	0.0117942	0.0140784
138	0.0681079	0.0754612
139	0.0520672	0.0585414
140	0.0288638	0.0325278
141	0.0981937	0.0857657
142	0.106181	0.114628
143	0.0418578	0.0322969
144	0.139373	0.136649
145	0.0219591	0.02159
146	0.0450316	0.0415553
147	0.144168	0.118594
148	0.0364087	0.0359367
149	0.120085	0.0959434
150	0.0736204	0.0767194
151	0.075984	0.0808653
152	0.00996732	0.0118969
153	0.0425015	0.0340963
154	0.071929	0.0793046
155	0.0130138	0.0115761
156	0.035343	0.0494409
157	0.0576562	0.0577326
158	0.0138519	0.0144945
159	0.0202403	0.0197383
160	0.0238753	0.0221083
161	0.00979561	0.0112656
162	0.0190458	0.0192069
163	0.00920353	0.0120692
164	0.017848	0.0173554
165	0.0159333	0.0167837
166	0.365605	0.253704
167	0.0184796	0.0204681
168	0.0253609	0.0232469
169	0.02195	0.0245302
170	0.00883646	0.0132293
171	0.0266157	0.0279678
172	0.0158895	0.0170097
173	0.0280092	0.0331311
174	0.0894433	0.0985659
175	0.0442486	0.0385007
176	0.0387607	0.038957
177	0.0397989	0.0361366
178	0.031905	0.029573
179	0.0738815	0.0806667
180	0.0168378	0.0170766
181	0.00496415	0.00728701
182	0.156656	0.152239
183	0.0247576	0.0220855
184	0.0710461	0.0652297
185	0.0231129	0.0259142
186	0.0815099	0.0860639
187	0.0354062	0.0389526
188	0.152418	0.168412
189	0.0114334	0.0111932
190	0.0296043	0.0310618
191	0.0329957	0.0326988
192	0.0506976	0.0437296
193	0.0386972	0.0496272
194	0.090004	0.0801069
195	0.0592004	0.0548106
196	0.0644805	0.0650433
197	0.01253	0.0128627
198	0.0113225	0.0123556
199	0.0801767	0.0812509
200	0.0403715	0.0419385
201	0.0421943	0.03831
202	0.0157604	0.0166441
203	0.0358849	0.0380557
204	0.0729833	0.0760577
205	0.0385464	0.0384872
206	0.0580437	0.062682
207	0.0492466	0.0465564
208	0.0662905	0.0594516
209	0.0488415	0.0690042
210	0.0663178	0.0638839
211	0.0166459	0.0203206
212	0.00494633	0.00753211
213	0.0164141	0.0156034
214	0.0188604	0.0187322
215	0.0293931	0.0327921
216	0.030549	0.0320957
217	0.0217908	0.0230628
218	0.0197967	0.0215812
219	0.0170856	0.020409
220	0.017822	0.0226763
221	0.100143	0.101804
222	1.42746	1.77059
223	0.0207913	0.0213191
224	0.0688784	0.0655679
225	0.126103	0.166126
226	0.0705404	0.0624552
227	0.0291034	0.02902
228	0.0513019	0.054348
229	0.00847369	0.00976095
230	0.115335	0.144581
231	0.0651747	0.0664875
232	0.0973799	0.0897501
233	0.22577	0.227505
234	0.0712146	0.0453017
235	0.0853632	0.106919
236	0.026557	0.0283444
237	0.0248371	0.0227822
238	0.0613329	0.0462579
239	0.085064	0.0869461
240	0.0300727	0.029861
241	0.133278	0.135284
242	0.0263146	0.0252939
243	0.010571	0.0120943
244	0.0189454	0.0194896
245	0.0311456	0.0320979
246	0.129977	0.148752
247	0.0231538	0.0230918
248	0.00529937	0.00993893
249	0.0294448	0.0256778
250	0.0318614	0.0446311
251	0.0715587	0.0779277
252	0.0250395	0.0266762
253	0.0151946	0.0165625
254	0.0751823	0.0409986
255	0.0429131	0.0601522
256	0.0537986	0.0569461
257	0.0184478	0.0191125
258	0.0245712	0.0240264
259	0.0679471	0.067419
260	0.0969695	0.122709
261	0.0223598	0.0196962
262	0.0299855	0.0279345
263	0.0951099	0.101558
264	0.175319	0.182966
265	0.0282706	0.0359054
266	0.0735498	0.06283
267	0.0304579	0.0400557
268	0.0425551	0.0440787
269	0.0427118	0.0368659
270	0.0265726	0.0288004
271	0.142457	0.174621
272	0.0222478	0.0210477
273	0.0251133	0.0235994
274	0.010964	0.0110754
275	0.0100804	0.0114891
276	0.0273306	0.0253006
277	0.0553316	0.0648612
278	0.0336235	0.035244
279	0.0610434	0.0622881
280	0.0312832	0.0334425
281	0.02511	0.0258666
282	0.0574388	0.0589652
283	0.0419382	0.0458291
284	0.0424937	0.0437694
285	0.0400245	0.0415918
286	0.128026	0.126203
287	0.107842	0.114442
288	0.031163	0.03123
289	0.0326784	0.040336
