FocalLength	QRloss	IACloss
10	4.4175e-05	0.000165108
11	0.00122091	0.00544049
12	3.94092e-05	0.00013418
13	0.000104485	0.000250487
14	nan	31.8533
15	nan	16.4125
16	3.05571e-05	5.08159e-05
17	nan	33.3431
18	nan	32.5353
19	0.000650565	0.00136426
20	6.28517e-05	0.000234317
21	0.000113243	0.00044814
22	0.00041738	0.00242976
23	9.29523e-05	0.000286655
24	0.000616805	0.00313493
25	0.0136127	0.0245035
26	0.000288476	0.00135348
27	0.000345171	0.00131447
28	0.434527	25.0757
29	0.000272967	0.0023937
30	0.000528786	0.00118216
31	0.000442447	0.00124249
32	0.000155983	0.000544489
33	8.18532e-05	0.000963047
34	0.000318661	0.000885915
35	0.000148236	0.000355061
36	0.000323389	0.00118117
37	nan	61.3687
38	nan	48.3392
39	2.48638e-05	6.94739e-05
40	0.000116175	0.000621198
41	nan	82.4221
42	0.00013103	0.000484143
43	0.000122132	0.000393893
44	5.47889e-05	0.000140643
45	0.000367356	0.00390554
46	0.00778088	0.00921728
47	7.64671e-05	0.00021265
48	0.701366	48.1045
49	0.0116813	0.011549
50	3.71252e-05	0.000141129
51	0.000233233	0.00093084
52	0.00196697	0.0233328
53	0.0124298	0.0145616
54	0.000538782	0.00110873
55	8.72933e-05	0.000287697
56	0.000497537	0.0062977
57	nan	124.151
58	0.000466793	0.000887111
59	0.000931207	0.0016738
60	0.000326971	0.000811513
61	0.000803177	0.00440043
62	0.0135431	0.046157
63	7.66469e-05	0.000239201
64	0.191422	0.201891
65	0.381361	0.359633
66	0.000418139	0.00241069
67	0.000806313	0.00272045
68	0.00313818	0.0082217
69	0.000227241	0.00127933
70	0.000121747	0.0011437
71	1.2981	648.087
72	0.000158247	0.000460464
73	0.000214347	0.00128627
74	0.000825646	0.0100288
75	0.404568	0.401985
76	0.000203599	0.000998794
77	0.000548221	0.00209902
78	0.000465073	0.00121547
79	0.00116017	0.00293203
80	0.000150838	0.000646791
81	0.00148015	0.00700372
82	0.000260028	0.000598917
83	0.00141106	0.00373019
84	0.000224801	0.000675314
85	0.000138943	0.00217462
86	0.000169827	0.000437648
87	0.00287678	0.00975447
88	0.00112441	0.0103518
89	0.000281869	0.00140707
90	0.291304	2.57725
91	0.000312291	0.00137565
92	0.0355252	0.0448727
93	0.00104592	0.00456602
94	0.000979287	0.00660232
95	0.0091595	0.00975463
96	0.000457712	0.00233
97	0.00560644	0.0101447
98	0.00374767	0.00530165
99	0.000114764	0.000393626
100	0.01146	0.0373072
101	nan	409.248
102	0.00033737	0.00051642
103	0.00108368	0.00236033
104	0.000203986	0.00141717
105	0.000317804	0.000929207
106	0.00334864	0.00558846
107	0.049359	0.0540744
108	0.0447732	0.0452168
109	1.57736	122.266
110	0.00058664	0.00415757
111	0.000131866	0.000310275
112	0.000181065	0.000586374
113	0.000153772	0.000420965
114	0.0700026	0.0760866
115	0.000660172	0.00149909
116	0.000606209	0.00475858
117	0.000174554	0.000312899
118	0.000271518	0.000813089
119	0.00389209	0.0235436
120	nan	1150.71
121	0.00254381	0.012292
122	0.197472	0.203133
123	0.000509642	0.000918751
124	0.000295481	0.0018485
125	nan	559.123
126	9.26541e-05	0.000289237
127	0.0729696	0.0744077
128	nan	1110.25
129	0.000219368	0.000609263
130	0.002515	0.0198876
131	0.000563784	0.00176817
132	2.29696	965.58
133	0.000739662	0.00157246
134	0.000686655	0.00122528
135	0.00825225	0.0135865
136	0.00337107	0.0252143
137	0.000488421	0.00239041
138	0.000784065	0.00528588
139	0.000315698	0.000855035
140	0.00020571	0.000420008
141	0.000197162	0.000426107
142	1.81559	770.06
143	0.00911034	0.0221669
144	0.00122757	0.00455351
145	0.00360915	0.0193924
146	0.813915	0.807936
147	0.00132042	0.00767774
148	nan	6135.91
149	0.00130109	0.00172243
150	0.00197524	0.0100702
151	0.000310482	0.00213885
152	0.118886	0.121581
153	0.00546252	0.00828625
154	0.00140524	0.0028241
155	0.00179335	0.0027981
156	0.000347531	0.00109882
157	nan	464.528
158	0.00154926	0.00675648
159	0.000338267	0.00135806
160	0.00202742	0.00385571
161	0.00395672	0.00614684
162	0.00313519	0.0264837
163	0.000327119	0.00133053
164	0.000778185	0.00135372
165	0.000292881	0.00155764
166	1.98834	741.902
167	0.00277124	0.0175019
168	0.00236979	0.0150092
169	0.159863	0.158537
170	0.000369091	0.00159589
171	0.00119363	0.00550008
172	0.000296457	0.000797461
173	nan	2107.46
174	0.000389309	0.000792642
175	0.0198078	0.0254583
176	0.00134593	0.00536537
177	0.00152575	0.00426281
178	0.000431472	0.00208497
179	0.000801052	0.00165781
180	0.000647493	0.00213409
181	0.000260231	0.000886729
182	0.000540588	0.00252278
183	0.00134332	0.002539
184	0.000741618	0.00369643
185	0.248671	0.252795
186	0.000846131	0.00164994
187	nan	1210.02
188	0.00198335	0.00669582
189	0.00895061	0.00892653
190	0.750062	0.766009
191	0.000566114	0.00148938
192	2.37502	470.696
193	0.00288459	0.00739036
194	0.0014077	0.00278018
195	0.000470979	0.00191625
196	0.279194	0.273058
197	0.0064073	0.0566785
198	0.00222353	0.00983526
199	0.00840255	0.0146889
200	0.201785	0.208243
201	nan	5492.22
202	0.000732848	0.00338299
203	0.950613	0.883775
204	0.000341143	0.00159584
205	0.000879394	0.00408952
206	0.000157443	0.000512571
207	0.00033476	0.000441556
208	0.00690589	0.0169742
209	0.00109555	0.00328221
210	0.00120011	0.00284858
211	0.00474647	0.0126073
212	4.59873	3165.55
213	0.109528	0.113985
214	0.0605547	0.105432
215	0.150651	0.168123
216	1.07532	1.07593
217	0.00309851	0.0131101
218	0.00908814	0.0811716
219	0.0102709	0.0205344
220	0.732707	1.09607
221	0.00493263	0.0251756
222	0.00176824	0.00368179
223	0.00485958	0.0165271
224	0.000654629	0.0015563
225	0.0261847	0.0431648
226	0.000242307	0.000601741
227	0.00318355	0.00540907
228	0.000412289	0.00117732
229	0.00420779	0.00874427
230	0.00196424	0.0119687
231	0.00437308	0.0101269
232	0.000329009	0.000822916
233	2.37902	619.041
234	2.93958	1051.71
235	0.0055656	0.0104299
236	0.000805	0.00420195
237	0.222216	0.274372
238	0.0126594	0.0640269
239	0.000804297	0.00839967
240	nan	2630.37
241	0.00144195	0.0074625
242	0.0750369	0.107795
243	0.000586368	0.00793669
244	nan	16666.7
245	5.27696	1886.09
246	1.01395	1.049
247	1.15752	1.26374
248	0.032425	0.185793
249	0.000390383	0.000945759
250	0.0436419	0.165583
251	0.422286	0.434852
252	0.000409883	0.00232212
253	0.133261	0.175111
254	0.000667974	0.00250777
255	0.00198666	0.00759177
256	0.00201019	0.00332274
257	0.000400812	0.00155926
258	0.00126316	0.00314208
259	0.000301094	0.00187677
260	0.683163	0.789542
261	0.00603634	0.0304331
262	0.000758	0.00395756
263	0.000722569	0.00175427
264	0.00150019	0.0101504
265	0.000561839	0.00142319
266	0.00540183	0.0207445
267	0.0202684	0.0251191
268	0.00231482	0.00845384
269	0.00286499	0.00778044
270	0.00508855	0.0119473
271	0.112015	0.382888
272	0.00105222	0.0100126
273	0.655919	0.679045
274	0.000893784	0.00418858
275	0.000569587	0.00199845
276	0.000649136	0.00343648
277	0.000336474	0.000973271
278	0.0504666	0.0706612
279	0.0089784	0.0450865
280	0.000457988	0.001869
281	0.0010909	0.00369332
282	0.00197149	0.00644719
283	0.000726965	0.00299621
284	0.0314718	0.264101
285	0.00525736	0.0592725
286	0.00121693	0.0033825
287	0.000578384	0.00178457
288	0.00124348	0.00499057
289	0.000248045	0.000769198
290	0.00461631	0.0221214
291	0.000474299	0.00199242
292	1.71242	1.68649
293	0.000253779	0.000958386
294	0.0561209	0.0994613
295	0.000313807	0.00111872
296	0.00342521	0.0132372
297	nan	31784.3
298	0.000210394	0.000994212
299	0.000358199	0.00101517
