FocalLength	QRloss	IACloss
10	0.26675	0.450492
11	0.246974	0.397333
12	0.227374	0.370455
13	0.228719	0.356136
14	0.177865	0.294682
15	0.190109	0.289928
16	0.164025	0.276
17	0.15923	0.268671
18	0.162053	0.24112
19	0.148166	0.209073
20	0.123005	0.190653
21	0.11057	0.177121
22	0.116066	0.179979
23	0.108978	0.176017
24	0.0930228	0.143411
25	0.0798063	0.135904
26	0.0792484	0.127265
27	0.0961034	0.145768
28	0.0773895	0.116282
29	0.0708167	0.107128
30	0.0840271	0.118282
31	0.0677636	0.102683
32	0.0626532	0.101168
33	0.0519903	0.0838791
34	0.0637657	0.0933159
35	0.053189	0.0814486
36	0.06955	0.093955
37	0.0561648	0.0834581
38	0.0415348	0.0672769
39	0.053161	0.0747265
40	0.0458255	0.0734575
41	0.0420955	0.0644162
42	0.0356748	0.0570909
43	0.0348112	0.055661
44	0.038298	0.0562417
45	0.0369909	0.0569105
46	0.0414071	0.057924
47	0.0364577	0.0517301
48	0.0352021	0.0536313
49	0.0321745	0.0486734
50	0.0312973	0.0477295
51	0.0330529	0.0472805
52	0.027321	0.0405093
53	0.0303526	0.0436542
54	0.029354	0.0415822
55	0.024253	0.0358642
56	0.0185508	0.0328104
57	0.0230733	0.0365931
58	0.0238651	0.0379715
59	0.0218185	0.0329474
60	0.020914	0.0311217
61	0.0235896	0.0354453
62	0.0195295	0.031088
63	0.0209428	0.0300773
64	0.0202844	0.0301779
65	0.018184	0.0282313
66	0.0165848	0.026982
67	0.018027	0.0273318
68	0.0163185	0.0255986
69	0.0149438	0.0250589
70	0.016429	0.0256929
71	0.0158782	0.0258258
72	0.0148776	0.0232757
73	0.0125942	0.0209746
74	0.0126086	0.0208143
75	0.0110478	0.0177186
76	0.0174752	0.025614
77	0.0151368	0.0232167
78	0.0113661	0.0202465
79	0.0125596	0.020864
80	0.0125778	0.0199231
81	0.0142531	0.0229556
82	0.0110242	0.0187247
83	0.0108138	0.0186637
84	0.0117002	0.0181543
85	0.0108452	0.0164036
86	0.0111565	0.0179024
87	0.0116642	0.0181717
88	0.00962211	0.0161397
89	0.0100424	0.0166537
90	0.0110063	0.0170322
91	0.00883722	0.0152223
92	0.00802044	0.0141075
93	0.0111097	0.0174383
94	0.00968734	0.0151439
95	0.00933341	0.0155723
96	0.0192802	0.0280602
97	0.00887672	0.0141121
98	0.00616878	0.0125222
99	0.087856	0.0883005
100	0.00807828	0.0138043
101	0.00735716	0.0130471
102	0.00764726	0.0130824
103	0.00799445	0.0135266
104	0.0095986	0.0160019
105	0.00760961	0.0134785
106	0.00612133	0.010904
107	0.00666625	0.0110293
108	0.00697887	0.0122848
109	0.00684422	0.0115952
110	0.00738758	0.0122492
111	0.00736319	0.0122657
112	0.00678167	0.0111103
113	0.0059792	0.010934
114	0.00543798	0.0098998
115	0.00616125	0.0106723
116	0.0057324	0.00978194
117	0.00593821	0.010408
118	0.00565948	0.0102823
119	0.00455474	0.00901745
120	0.00618961	0.0105843
121	0.00580784	0.0103529
122	0.0043619	0.00913443
123	0.00519349	0.00977934
124	0.00500223	0.00934471
125	0.00435771	0.00829349
126	0.00430426	0.00876961
127	0.00530111	0.00921492
128	0.00469647	0.00862345
129	0.00482181	0.00872685
130	0.00508536	0.00820398
131	0.00490229	0.00913733
132	0.00519822	0.00913453
133	0.00511373	0.00850643
134	0.00436127	0.00845739
135	0.00478981	0.00835411
136	0.00525109	0.00866953
137	0.00467005	0.00824494
138	0.00386771	0.00752248
139	0.00507788	0.00848718
140	0.00463367	0.00791413
141	0.0044206	0.00811984
142	0.00448445	0.00788573
143	0.00357034	0.00672807
144	0.00368267	0.00753651
145	0.00496873	0.00853013
146	0.00426395	0.00966749
147	0.00333706	0.00684545
148	0.00431428	0.0121826
149	0.00458413	0.00766494
150	0.00423185	0.00721487
151	0.00793445	0.0289414
152	0.00466258	0.00779763
153	0.0046481	0.00779118
154	0.00375666	0.00694466
155	0.00492868	0.0137601
156	0.00432678	0.00705128
157	0.00299703	0.00586153
158	0.00365511	0.00632767
159	0.00509398	0.00734834
160	0.00318766	0.00605123
161	0.00365019	0.00639043
162	0.00373364	0.00675517
163	0.00439476	0.0073122
164	0.0037254	0.00637012
165	0.00409132	0.00646185
166	0.00429062	0.00697024
167	0.00387306	0.0068369
