FocalLength	QR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	IAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost
284	0.0552559	0.0346638	0.0346854	0.000778898	0.054087	0.0360191	0.0361607	1.93446e-05
285	0.0664516	0.0402094	0.0425505	0.00153846	0.0633566	0.0410576	0.0423681	2.39666e-05
286	0.0619122	0.0390524	0.0395834	0.000407539	0.0605386	0.0393302	0.0402035	2.10225e-05
287	0.0597102	0.0376016	0.0375435	0.000556451	0.0582813	0.0401542	0.03689	1.95489e-05
288	0.0570776	0.0350603	0.0375515	0.000385605	0.0562179	0.0358225	0.0387456	1.8067e-05
289	0.0634928	0.0376885	0.0425729	0.000488382	0.0614518	0.0387264	0.0425852	2.02042e-05
290	0.0588608	0.0370727	0.0379001	0.000354808	0.0576111	0.0375362	0.0386785	1.95825e-05
291	0.0606861	0.0384518	0.0391921	0.000456762	0.0623284	0.0399227	0.0431437	2.14049e-05
292	0.0516	0.0324819	0.0319393	0.000588515	0.0529024	0.0341877	0.0361384	1.77547e-05
293	0.061392	0.0367279	0.0403896	0.000786903	0.058774	0.0383066	0.0396523	2.22165e-05
294	0.0657801	0.0416232	0.0421515	0.00084301	0.0654814	0.0417911	0.0449378	2.32353e-05
295	0.0667857	0.0429583	0.0419455	0.000470337	0.065025	0.0424278	0.0436784	2.03749e-05
296	0.0619733	0.0385517	0.039677	0.00041171	0.0629981	0.0409925	0.0420655	2.04902e-05
297	0.0521883	0.0331764	0.0335726	0.000262515	0.0520634	0.0344778	0.0344457	1.91673e-05
298	0.0459619	0.0291589	0.0291137	0.000233521	0.0471003	0.0309308	0.0313397	1.57249e-05
299	0.0626647	0.0399886	0.0381081	0.000767404	0.0632194	0.0413878	0.0420238	1.91473e-05
