FocalLength	QRloss	IACloss
176	0.0018226	0.00469351
177	0.00253876	0.00498416
178	0.00534015	0.00748327
179	0.0023443	0.00474088
180	0.00418456	0.00602411
181	0.0021188	0.00596662
182	0.00711816	0.00874126
183	0.00329021	0.00480952
184	0.00364965	0.00600713
185	0.00618776	0.00755128
186	0.00470291	0.0066788
187	0.00352439	0.00564209
188	0.00722395	0.0101151
189	0.00613332	0.00731731
190	0.00314293	0.005368
191	0.00185805	0.00388596
192	0.00503044	0.00730998
193	0.00246088	0.0052437
194	0.00335068	0.00573913
195	0.0090372	0.0112113
196	0.00480343	0.00660084
197	0.00502297	0.00727641
198	0.0027742	0.00425578
199	0.00393733	0.00595305
200	0.00755912	0.0419647
201	0.00597929	0.00770666
202	0.00651068	0.0076993
203	0.0023459	0.00489706
204	0.00407078	0.00690106
205	0.00350437	0.00611226
206	0.00378052	0.00663584
207	0.00327739	0.00517976
208	0.00447642	0.00635286
209	0.00263063	0.00463941
210	0.00266558	0.00459304
211	0.00359711	0.00588368
212	0.00374329	0.00646169
213	0.00296383	0.0051181
214	0.00359772	0.0059507
215	0.00340783	0.0056143
216	0.00458312	0.00554495
217	0.00466024	0.00714033
218	0.00208983	0.00476462
219	0.00585268	0.00981237
220	0.00480399	0.00622764
221	0.00369214	0.00573714
222	0.00378889	0.00507519
223	0.00469798	0.00625629
224	0.00335888	0.00466902
225	0.00271487	0.00542972
226	0.00409084	0.00516057
227	0.00495007	0.0057458
228	0.00412921	0.00528608
229	0.00437061	0.00651148
230	0.0050212	0.00704764
231	0.00295632	0.00439866
232	0.00499464	0.00634381
233	0.00402051	0.00561249
234	0.00526828	0.006178
235	0.0061824	0.00854914
236	0.00342415	0.00542722
237	0.00476723	0.00621989
238	0.00302557	0.00513084
239	0.00411865	0.00593405
240	0.00498165	0.00604582
241	0.0038072	0.00456663
242	0.00578316	0.00801675
243	0.00403806	0.00644762
244	0.00548589	0.00662095
245	0.00361212	0.00516109
246	0.00487877	0.00611967
247	0.00544651	0.00597311
248	0.00644167	0.00703735
249	0.00640209	0.00746591
250	0.00636118	0.00797462
251	0.00756257	0.009131
252	0.00611558	0.00713267
253	0.00472645	0.00578852
254	0.00363869	0.00518439
255	0.0046339	0.00600675
256	0.00694911	0.00775398
257	0.00413767	0.00495185
258	0.00810186	0.0102237
259	0.00277862	0.00413638
260	0.00532994	0.00620822
261	0.00604449	0.0069872
262	0.00294455	0.0044776
263	0.00652369	0.00725307
264	0.00484474	0.00740717
265	0.00363759	0.00496421
266	0.00626263	0.00761583
267	0.00383007	0.00536249
268	0.00403824	0.00486472
269	0.00887819	0.0107625
270	0.0047356	0.00617213
271	0.0047257	0.00656013
272	0.00307104	0.0038371
273	0.00407723	0.00542915
274	0.0030231	0.00448824
275	0.00426498	0.00585358
276	0.00502701	0.00573336
277	0.00535788	0.00643539
278	0.00510112	0.00592494
279	0.00602847	0.00685102
280	0.00342283	0.00444782
281	0.0047766	0.00581437
282	0.0054274	0.00670907
283	0.00426758	0.00530763
284	0.00840047	0.0090877
285	0.00402131	0.00557335
286	0.00723599	0.00853857
287	0.0087604	0.0091045
288	0.00587817	0.00665956
289	0.00419974	0.00509813
290	0.00420793	0.00544786
291	0.011413	0.0132725
292	0.00611279	0.00651801
293	0.00764367	0.00911658
294	0.00484291	0.00559814
295	0.00821973	0.00935106
296	0.00558704	0.00607089
297	0.008166	0.00939871
298	0.00386559	0.00529984
299	0.00630486	0.00648463
