FocalLength	QRloss	IACloss
10	0.552369	0.477708
11	1.49204	0.863214
12	0.40003	0.325364
13	0.513065	0.373435
14	4.05553	0.215326
15	1.63731	0.587985
16	1.54848	0.326489
17	0.322189	0.362996
18	0.762442	0.346952
19	0.734737	0.617436
20	1.26855	0.324978
21	1.11232	0.485183
22	0.289512	0.297546
23	0.347367	0.328834
24	0.530684	0.403592
25	0.283427	0.275381
26	0.291331	0.397286
27	0.518884	0.408353
28	0.426919	0.411288
29	0.6151	0.233076
30	0.343568	0.293801
31	0.165826	0.164324
32	0.95024	0.272945
33	6.44936	0.431665
34	0.78943	0.312539
35	1.70791	0.239937
36	2.29008	0.421239
37	1.99823	0.410817
38	1.11122	0.350521
39	1.16175	0.114597
40	0.366734	0.23442
41	0.424766	0.16852
42	0.172679	0.139069
43	0.673354	0.355446
44	0.220476	0.134107
45	0.0462905	0.122885
46	0.340703	0.338514
47	0.201384	0.203016
48	0.556103	0.123785
49	0.155771	0.114786
50	0.306698	0.0860898
51	0.257555	0.0704444
52	0.137492	0.0581242
53	0.493142	0.186736
54	0.24627	0.178958
55	0.349455	0.318053
56	0.476836	0.333601
57	0.25699	0.219814
58	0.550069	0.332131
59	0.107358	0.0838865
60	0.663004	0.254747
61	0.095921	0.0306513
62	0.269998	0.19244
63	0.121419	0.171764
64	0.244025	0.103774
65	0.092666	0.0799403
66	0.116459	0.107423
67	0.460839	0.180431
68	0.218273	0.131774
69	0.266042	0.259455
70	0.0695319	0.0295775
71	0.922083	0.251152
72	0.111395	0.0569383
73	0.185931	0.166734
74	2.86411	0.226683
75	1.06745	0.213214
76	0.15612	0.0670258
77	0.17451	0.0425804
78	0.0531402	0.0467124
79	0.570495	0.2308
80	0.145632	0.155073
81	0.219987	0.104687
82	0.0990323	0.0898286
83	0.131695	0.0807441
84	0.0823155	0.0580627
85	1.08785	0.0466797
86	0.150414	0.105861
87	8.09704	0.226328
88	0.120365	0.0891978
89	0.207024	0.0909725
90	0.127984	0.0717792
91	0.617537	0.148022
92	0.0616138	0.0642792
93	0.494879	0.100997
94	0.283445	0.0616545
95	0.104929	0.0723155
96	0.347911	0.0845697
97	0.0882377	0.0930679
98	0.0259251	0.0201829
99	0.0366354	0.0199992
100	0.107489	0.0753566
101	0.253345	0.0483126
102	0.166632	0.123198
103	0.0836227	0.030337
104	0.0518599	0.0577749
105	0.0735555	0.0355047
106	12.2866	0.0671152
107	0.0964652	0.110237
108	0.411985	0.0541518
109	0.199497	0.047696
110	0.152888	0.109185
111	1.03471	0.0302715
112	0.070624	0.0211093
113	0.222918	0.0774609
114	0.121442	0.0548473
115	0.0534581	0.0103436
116	0.0760227	0.0743092
117	0.105797	0.102921
118	0.169744	0.156474
119	0.0338204	0.010272
120	0.210385	0.125456
121	0.0676859	0.0686308
122	0.0580966	0.0131777
123	0.013384	0.0266857
124	0.977458	0.0961166
125	0.124152	0.0251473
126	0.0414758	0.0517839
127	0.0936584	0.0539022
128	0.104963	0.10048
129	0.0203618	0.0181839
130	0.147825	0.110273
131	0.115817	0.0463916
132	0.173646	0.117119
133	0.0261093	0.0172428
134	0.164642	0.0514204
135	0.095308	0.03789
136	0.16991	0.0537572
137	0.0310662	0.0161579
138	0.072751	0.0785696
139	0.183126	0.0560665
140	0.0859573	0.0663982
141	0.0564369	0.0771803
142	0.118943	0.0865848
143	0.184244	0.0886954
144	0.334954	0.118932
145	0.0817504	0.00677179
146	0.112554	0.0296401
147	0.169984	0.128009
148	0.0233057	0.0302543
149	0.586602	0.139914
150	0.0683469	0.0479731
151	0.0763851	0.0758397
152	0.0208931	0.0136617
153	0.335863	0.0454496
154	0.053026	0.0757936
155	0.036052	0.0300742
156	0.0420211	0.0397511
157	0.0472269	0.0438746
158	0.0155862	0.00620968
159	0.0243889	0.0243673
160	0.0783097	0.0489914
161	0.0123274	0.0131318
162	0.0182612	0.0196941
163	1.99117	0.0226505
164	0.0854672	0.0441875
165	0.0264252	0.0133691
166	0.379656	0.252576
167	0.233893	0.0312587
168	0.121236	0.0208352
169	0.0182955	0.0168571
170	0.770737	0.0467078
171	0.117626	0.047788
172	0.0183904	0.0168688
173	0.113665	0.0287141
174	0.0352289	0.033873
175	0.0345064	0.0353792
176	0.048152	0.0493475
177	0.033711	0.0336775
178	0.0561931	0.0170578
179	0.0464827	0.0240915
180	0.0531587	0.0139343
181	0.0355096	0.011833
182	0.0788004	0.0502371
183	0.0584201	0.0239555
184	0.0897046	0.0450096
185	0.0615083	0.0347306
186	0.0548974	0.0296352
187	0.0350579	0.0235697
188	9.93835	0.157269
189	0.0223472	0.018683
190	0.122186	0.0515616
191	0.102182	0.0299486
192	0.041674	0.0467563
193	0.0835227	0.0513005
194	0.126948	0.0748032
195	0.904886	0.196034
196	0.076314	0.0383385
197	0.0459429	0.0217825
198	0.0434205	0.0363774
199	1.88706	0.0691121
200	0.0344337	0.0277119
201	0.04409	0.0423383
202	0.0305797	0.0275149
203	0.0142151	0.0135401
204	0.131197	0.026151
205	1.49212	0.336655
206	0.0693241	0.0655967
