FocalLength	QRloss	IACloss
10	0.222434	0.214348
11	0.202451	0.191296
12	0.171535	0.16228
13	0.146955	0.139297
14	0.132842	0.125693
15	0.118701	0.112927
16	0.103815	0.0982771
17	0.0937277	0.0898035
18	0.082171	0.0784842
19	0.185911	1.05416
20	0.0669092	0.0646942
21	0.0642924	0.0611431
22	0.0544175	0.0529438
23	0.0485973	0.0468346
24	0.0466948	0.0453674
25	0.0419764	0.0408228
26	0.0315001	0.0305192
27	0.0352372	0.0335385
28	0.0285361	0.0276648
29	0.0284478	0.0281102
30	0.0286373	0.0275182
31	0.0247386	0.0232128
32	0.0220926	0.021417
33	0.0177872	0.0174806
34	0.0212628	0.0204001
35	0.0151727	0.0147406
36	0.0150792	0.0157433
37	0.0135521	0.0131465
38	0.0130616	0.0124904
39	0.0123727	0.0114598
40	0.0118763	0.011421
41	0.0106664	0.010096
42	0.00832892	0.00796455
43	0.00812307	0.00783783
44	0.0267689	0.0292487
45	0.00705385	0.00683748
46	0.00685021	0.00649453
47	0.00507918	0.0048529
48	0.00468645	0.00441591
49	0.00375124	0.00367608
50	0.00320503	0.00306762
51	0.00404786	0.00376058
52	0.00308226	0.00293915
53	0.00299839	0.00491556
54	0.00200429	0.0018864
55	0.00146005	0.0013959
56	0.00110647	0.00106228
57	0.000933966	0.000953323
58	0.000646195	0.000622164
59	0.000264598	0.000289227
60	6.97671e-06	8.25204e-06
61	0.000288663	0.000297115
62	0.000494695	0.000503476
63	0.000738806	0.000726631
64	0.000868229	0.000863979
65	0.00310013	0.00517349
66	0.00137835	0.00137523
67	0.00141237	0.00136458
68	0.00200487	0.00192492
69	0.00287988	0.00282604
70	0.00218041	0.00211713
71	0.00311341	0.00288176
72	0.00264778	0.00244692
73	0.0121258	0.0119152
74	0.00291974	0.00281729
75	0.0662099	0.0675245
76	0.00358692	0.00340637
77	0.00328613	0.00317437
78	0.00367971	0.00363938
79	0.00339793	0.00327188
80	0.00426406	0.00396516
81	0.00404134	0.00390775
82	0.00418296	0.00385104
83	0.00526166	0.00476591
84	0.00519846	0.0050818
85	0.00426539	0.00430997
86	0.00563768	0.00515747
87	0.00522172	0.00478488
88	0.00533958	0.00499198
89	0.00501062	0.00473557
90	0.00543968	0.00508577
91	0.0066551	0.00622304
92	0.00564458	0.00542199
93	0.00616447	0.00592963
94	0.00862441	0.00980291
95	0.00724789	0.00695588
96	0.00642692	0.00751704
97	0.00746002	0.00686366
98	0.00691538	0.00956423
99	0.00614343	0.00588205
100	0.00797186	0.00761677
101	0.00796159	0.00773896
102	0.0346443	0.0346781
103	0.00892645	0.00853698
104	0.00857348	0.00806109
105	0.00993786	0.00952426
106	0.00662459	0.00640683
107	0.0108938	0.00897638
108	0.00959126	0.00933869
109	0.0082377	0.00788566
110	0.00964994	0.00903398
111	0.985272	70.8432
112	nan	329.649
113	0.00912386	0.0087601
114	0.0115568	0.0108943
115	0.0101823	0.00983915
116	0.0174862	0.0176658
117	0.0101911	0.00985097
118	0.0616835	0.0959098
119	0.00931343	0.00913252
120	0.0119112	0.0122081
121	0.0120395	0.0116897
122	0.0129905	0.0123715
123	0.0114096	0.0108269
124	0.0120225	0.0115893
125	0.0139873	0.0133839
126	0.0188363	0.0174863
127	0.0191218	0.0190652
128	0.0152107	0.0142857
129	0.0134917	0.01249
130	0.0160856	0.0149978
131	0.0157768	0.0147298
132	0.0137145	0.0133776
133	0.0171682	0.0159713
134	0.0143089	0.0135828
135	0.0161288	0.0150102
136	0.0169316	0.0155026
137	0.212969	0.205426
138	0.0204724	0.0189077
139	0.0161748	0.0152905
140	0.0184271	0.017617
141	0.34668	0.352199
142	0.0152863	0.0144864
143	0.017411	0.0166236
144	0.0167409	0.015959
145	0.0167905	0.0156591
146	0.0146571	0.0142694
147	0.0172517	0.01642
148	0.0185102	0.0169908
149	0.017013	0.0163472
150	0.0216373	0.0207878
151	0.0187619	0.0178701
152	0.0162433	0.015747
153	0.0212882	0.0201084
154	0.0161451	0.0155501
155	0.01962	0.0188241
156	0.0232261	0.0211698
157	0.0194459	0.0187702
158	0.0202546	0.0192339
159	0.0175	0.016921
160	0.0215825	0.0206319
161	0.0198001	0.0189387
162	0.0233211	0.0218495
163	0.020594	0.0198107
164	0.0198935	0.0186702
165	0.0201468	0.019274
166	0.0226788	0.0206237
167	0.0194515	0.0190529
168	0.0246702	0.0232337
169	0.0240985	0.0238896
170	0.0266407	0.0255422
171	0.0201427	0.0197591
172	0.0250515	0.0244683
173	0.027373	0.0263322
174	0.024969	0.0236219
175	0.0264331	0.0251082
176	0.0318587	0.0314394
177	0.0301873	0.0255971
178	0.0237494	0.0230404
179	0.0248718	0.0229154
180	0.0290167	0.028195
181	0.0241661	0.0234262
182	0.0228733	0.0221612
183	0.0255327	0.0248837
184	0.0246994	0.0234896
