FocalLength	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost
177	0.0144593	0.0427541	0.00944476	0.00921548	1.64784e-05	2.84926e-16	0.0137691	0.0414559	0.00966756	0.00906294	1.3717e-07	4.07398e-05
178	0.017692	0.0843826	0.0114728	0.0116907	1.48545e-05	2.44053e-16	0.0179592	0.0905592	0.0113781	0.0122339	2.74544e-07	4.58726e-05
179	0.0155097	0.0423842	0.010359	0.00988458	1.40627e-05	2.98358e-16	0.016264	0.0777389	0.0114198	0.00978066	3.57817e-05	5.77792e-05
180	0.0186853	0.0652072	0.0135126	0.0112938	9.63883e-06	2.89882e-16	0.0190157	0.0675072	0.0142461	0.0109769	2.98815e-07	3.76822e-05
181	0.0170102	0.126182	0.0107938	0.0113791	1.0187e-05	2.89091e-16	0.0171294	0.126327	0.0110455	0.0114774	8.15015e-07	3.70116e-05
182	0.0231476	0.166948	0.017364	0.0132872	5.89369e-05	2.72048e-16	0.0233869	0.194549	0.0171534	0.0139303	7.5626e-05	5.90885e-05
183	0.0152298	0.0381325	0.00923806	0.0101045	1.73452e-05	2.77441e-16	0.0149076	0.0384923	0.00979155	0.00972243	3.56129e-07	4.66906e-05
184	0.0159496	0.0668629	0.0107201	0.00989971	1.45152e-05	2.81699e-16	0.0168999	0.0877142	0.0111448	0.0107635	7.12927e-07	4.89412e-05
185	0.0197594	0.0550144	0.0134397	0.0130177	1.27595e-05	2.73246e-16	0.0189506	0.0432827	0.0127789	0.0124684	2.02868e-07	6.12957e-05
186	0.023054	0.134298	0.0140181	0.0157088	0.000184701	2.76364e-16	0.0242084	0.133789	0.0150754	0.0172198	4.78722e-07	7.92392e-05
187	0.0256399	0.167857	0.018855	0.0152967	6.64237e-05	2.73014e-16	0.0249925	0.14429	0.0191675	0.0133393	2.54726e-07	7.46999e-05
188	0.0169489	0.0581081	0.0118051	0.00997558	1.69991e-05	2.60814e-16	0.0180534	0.0591472	0.0124714	0.0111306	1.6413e-07	4.36588e-05
189	0.0169386	0.0433646	0.0103176	0.0115307	1.1463e-05	2.5642e-16	0.0166842	0.0432374	0.010008	0.0120109	2.21083e-07	3.72202e-05
190	0.0227616	0.0811336	0.0144906	0.0156579	1.92907e-05	3.07531e-16	0.023195	0.0818112	0.0143963	0.0168992	3.17526e-07	4.77197e-05
191	0.0317989	0.254512	0.0219345	0.0189021	0.000262799	3.07907e-16	0.0326532	0.243527	0.0214092	0.022084	7.13556e-07	9.66837e-05
192	0.032656	0.239418	0.0214581	0.0215778	0.000234643	2.66622e-16	0.0294635	0.160606	0.0197953	0.018557	6.46066e-07	0.000104935
193	0.0236268	0.24984	0.0169025	0.0148752	6.59325e-05	2.60687e-16	0.02298	0.227105	0.0168938	0.0137537	3.26061e-07	5.6454e-05
194	0.0264202	0.205811	0.0192441	0.0147591	6.1821e-05	2.91924e-16	0.0260891	0.180939	0.0207287	0.0128023	1.17855e-07	8.58539e-05
195	0.0288814	0.164937	0.0190865	0.0170442	0.000214078	2.98846e-16	0.0422023	0.606073	0.0239979	0.0280411	0.00282582	0.000180708
196	0.0238845	0.172347	0.0143975	0.0154963	5.33732e-05	2.99594e-16	0.0237622	0.176531	0.0159055	0.0148554	1.17933e-06	5.83645e-05
197	0.024974	0.0862617	0.017447	0.0146037	7.09389e-05	2.45939e-16	0.0235152	0.082977	0.0184734	0.0128909	8.00919e-07	7.13618e-05
198	0.0220799	0.0645265	0.0147964	0.0133732	3.31415e-05	2.76663e-16	0.0223776	0.0631128	0.0151936	0.0143066	1.86356e-07	4.80346e-05
199	0.0298558	0.108503	0.020446	0.0185934	6.70486e-05	2.55012e-16	0.0287404	0.104608	0.0200592	0.0187528	1.17741e-07	5.57738e-05
200	0.0204739	0.0504525	0.0154325	0.0104557	1.51928e-05	2.73347e-16	0.0200475	0.0507117	0.0159611	0.00944045	1.01326e-07	3.78196e-05
201	0.0315194	0.134352	0.0227971	0.0180618	7.59412e-05	2.4544e-16	0.0319126	0.147085	0.0267502	0.0160121	2.13894e-07	7.40929e-05
202	0.0284645	0.138745	0.0190912	0.0175508	1.08365e-05	2.6897e-16	0.0260378	0.141276	0.0179965	0.0160388	1.06483e-07	4.36215e-05
203	0.0363232	0.0764863	0.0247443	0.0220985	4.14245e-05	2.97352e-16	0.0355151	0.0905109	0.025501	0.0201233	3.03317e-07	9.60917e-05
204	0.0250243	0.0748786	0.0153113	0.017031	1.57946e-05	2.71033e-16	0.0237622	0.0809465	0.0151766	0.0157114	3.06664e-07	4.06796e-05
205	0.0284113	0.0874679	0.0192893	0.0180414	3.34549e-05	3.04769e-16	0.0292731	0.0962425	0.0203963	0.0190083	2.78875e-07	6.61265e-05
206	0.0254651	0.0527723	0.0169655	0.0165801	3.3377e-05	2.89831e-16	0.0236698	0.0470269	0.0158426	0.0162735	3.45837e-07	8.12542e-05
207	0.0343909	0.106028	0.0236751	0.0220573	1.6938e-05	2.83782e-16	0.0342743	0.112143	0.0232297	0.0229054	2.01199e-07	6.25717e-05
208	0.0309204	0.0595417	0.0222136	0.0181726	0.000101011	2.65115e-16	0.0315785	0.0609771	0.0236616	0.0178835	4.0969e-05	9.9891e-05
209	0.0289837	0.0783071	0.0211602	0.0163963	1.86285e-05	2.6424e-16	0.0286471	0.084741	0.0211732	0.0164045	1.80603e-07	5.66795e-05
211	0.0258271	0.0791071	0.0175234	0.0166352	4.31596e-05	2.76598e-16	0.0278551	0.0781479	0.0192641	0.0192844	1.03791e-07	4.82676e-05
212	0.0295513	0.0889794	0.0197205	0.018264	0.000114404	2.82682e-16	0.0303715	0.0959624	0.0214475	0.0176907	2.31115e-07	9.56658e-05
213	0.0367774	0.220228	0.0221349	0.0242662	7.59197e-05	2.80211e-16	0.0402792	0.283163	0.0249677	0.0289421	1.28602e-07	8.51328e-05
214	0.0362695	0.0747249	0.0254836	0.0225125	6.11236e-05	2.71401e-16	0.034119	0.0642054	0.0225839	0.0234192	2.19427e-07	0.000116585
215	0.0336937	0.0607855	0.021325	0.0204981	0.00015017	2.95741e-16	0.0341698	0.0658429	0.025384	0.0201829	1.92966e-07	8.70753e-05
216	0.0339965	0.0899015	0.0190109	0.0231305	7.54861e-05	2.69736e-16	0.0321282	0.0835161	0.0208506	0.0214169	4.56687e-07	9.37909e-05
217	0.0230701	0.0534741	0.0159011	0.0140004	8.93404e-06	2.53247e-16	0.0226039	0.0497675	0.0168397	0.0131869	2.36589e-07	3.51505e-05
219	0.04886	0.158684	0.0244737	0.0312788	0.00118285	3.28418e-16	0.0468533	0.153215	0.0293539	0.0319333	1.13776e-06	0.000162197
220	0.0346187	0.111219	0.0203754	0.0242858	0.000108056	2.83628e-16	0.0330235	0.0811439	0.020099	0.0232201	3.71588e-07	9.13173e-05
222	0.0390541	0.104201	0.0277762	0.0206615	8.95389e-05	3.26253e-16	0.0394714	0.111598	0.0281205	0.0222974	3.289e-07	7.85463e-05
226	0.0282747	0.0769097	0.0191037	0.017099	0.000124	2.74563e-16	0.0266148	0.0559264	0.0177346	0.0178684	1.69672e-07	0.000100265
231	0.0396173	0.142709	0.0237895	0.0285306	0.000130894	2.93742e-16	0.0379814	0.13641	0.0272218	0.0242062	1.14509e-07	9.46181e-05
