TranslationRange	FocalLength	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost	Rank3Rate
0.00206538	56	nan	173.814	-nan	-nan	-nan	nan	29179.4	1.74523e+06	27266.3	289.387	1.47451e+09	-nan	9.89118e-28
0.00206538	57	nan	305.368	-nan	-nan	-nan	nan	28229.7	1.17537e+06	25735.6	279.218	1.95067e+09	-nan	9.89118e-28
0.00206538	58	nan	135.822	-nan	-nan	-nan	nan	21299.8	1.60324e+06	19579.9	373.653	2.31177e+08	-nan	9.89118e-28
0.00206538	59	nan	243.544	-nan	-nan	-nan	nan	34870.1	4.34953e+06	33231.8	226.661	9.97866e+08	-nan	9.89118e-28
0.00206538	60	nan	760.697	-nan	-nan	-nan	nan	37295.4	2.33633e+06	34140.1	246.927	3.53176e+09	-nan	9.89118e-28
0.00206538	61	nan	107.763	-nan	-nan	-nan	nan	64666	8.89125e+06	62608.9	630.587	6.61911e+08	-nan	9.89118e-28
0.00206538	62	nan	211.864	-nan	-nan	-nan	nan	29686.8	779626	28123.5	209.508	6.99461e+08	-nan	9.89118e-28
0.00206538	63	nan	291.404	-nan	-nan	-nan	nan	28726.4	1.21276e+06	23840.4	561.295	4.19463e+09	-nan	9.89118e-28
0.00206538	64	nan	187.086	-nan	-nan	-nan	nan	30826.9	2.04605e+06	24763.4	246.308	1.53136e+10	-nan	9.89118e-28
0.00206538	65	nan	260.102	-nan	-nan	-nan	nan	189596	3.02971e+07	185926	1116.59	1.18011e+11	-nan	9.89118e-28
0.00206538	66	nan	418.675	-nan	-nan	-nan	nan	24944.2	1.98171e+06	23582.6	211.608	4.43571e+08	-nan	9.89118e-28
0.00206538	67	nan	228.491	-nan	-nan	-nan	nan	42060.5	3.19205e+06	40521.4	350.976	1.15268e+09	-nan	9.89118e-28
0.00206538	68	nan	221.792	-nan	-nan	-nan	nan	28717	788432	26845.1	301.933	3.30559e+08	-nan	9.89118e-28
0.00206538	69	nan	165.502	-nan	-nan	-nan	nan	29693.5	921691	27917.5	231.466	7.2047e+08	-nan	9.89118e-28
0.00206538	70	nan	209.072	-nan	-nan	-nan	nan	33240.1	1.43408e+06	30301.1	284.934	4.30997e+09	-nan	9.89118e-28
0.00206538	71	nan	206.578	-nan	-nan	-nan	nan	20766.7	489420	19775	179.627	7.15859e+07	-nan	9.89118e-28
0.00206538	72	nan	481.439	-nan	-nan	-nan	nan	53865.6	3.95439e+06	52451.4	243.523	1.03435e+09	-nan	9.89118e-28
0.00206538	73	nan	195.727	-nan	-nan	-nan	nan	25848.8	910708	24557.8	167.695	1.52397e+08	-nan	9.89118e-28
0.00206538	74	nan	596.026	-nan	-nan	-nan	nan	3.23838e+06	3.95033e+08	3.23657e+06	14196.8	2.43928e+11	-nan	9.89118e-28
0.00206538	75	nan	286.574	-nan	-nan	-nan	nan	35582.4	863689	32045.6	331.468	1.72297e+09	-nan	9.89118e-28
0.00206538	76	nan	416.731	-nan	-nan	-nan	nan	58118.6	3.74746e+06	55757.5	361.135	3.48559e+09	-nan	9.89118e-28
0.00206538	77	nan	213.474	-nan	-nan	-nan	nan	25395.7	601887	24212.8	296.874	3.36485e+08	-nan	9.89118e-28
0.00206538	78	nan	276.773	-nan	-nan	-nan	nan	28810.2	465960	27679.6	230.51	1.84127e+08	-nan	9.89118e-28
0.00206538	79	nan	414.555	-nan	-nan	-nan	nan	51204.1	1.05456e+06	49205.3	333.345	1.34709e+09	-nan	9.89118e-28
0.00206538	80	nan	360.127	-nan	-nan	-nan	nan	28395.9	611081	26998.9	216.487	3.26562e+08	-nan	9.89118e-28
0.00206538	81	nan	260.481	-nan	-nan	-nan	nan	15455.8	167749	14723	154.057	8.31507e+07	-nan	9.89118e-28
0.00206538	82	nan	358.95	-nan	-nan	-nan	nan	68512.2	3.41398e+06	67572.8	456.553	3.38684e+08	-nan	9.89118e-28
0.00206538	83	nan	291.964	-nan	-nan	-nan	nan	32514.6	635459	30719.5	259.398	4.6245e+08	-nan	9.89118e-28
0.00206538	84	nan	378.207	-nan	-nan	-nan	nan	31499.7	446841	30350.8	206.78	3.12811e+08	-nan	9.89118e-28
0.00206538	85	nan	176.897	-nan	-nan	-nan	nan	166092	1.02367e+07	164337	834.918	1.95741e+09	-nan	9.89118e-28
0.00206538	86	nan	194.78	-nan	-nan	-nan	nan	36709.2	557957	34869.8	176.727	1.26795e+09	-nan	9.89118e-28
0.00206538	87	nan	531.801	-nan	-nan	-nan	nan	88471.8	4.0995e+06	85185.8	289.72	1.55113e+10	-nan	9.89118e-28
0.00206538	88	nan	185.731	-nan	-nan	-nan	nan	122093	5.65809e+06	109257	1245.03	1.11798e+11	-nan	9.89118e-28
0.00206538	89	nan	135.74	-nan	-nan	-nan	nan	24099	400068	21739.7	278.365	6.30083e+08	-nan	9.89118e-28
0.00206538	90	nan	180.304	-nan	-nan	-nan	nan	52496.5	722993	49879.7	418.347	1.20252e+09	-nan	9.89118e-28
0.00206538	91	nan	195.113	-nan	-nan	-nan	nan	51501.1	904994	42813.9	488.117	7.45208e+09	-nan	9.89118e-28
0.00206538	92	nan	163.083	-nan	-nan	-nan	nan	40782.3	651741	39241.3	329.507	2.80106e+08	-nan	9.89118e-28
0.00206538	93	nan	174.474	-nan	-nan	-nan	nan	59856.7	1.23848e+06	58459.8	446.615	8.25262e+08	-nan	9.89118e-28
0.00206538	94	nan	238.113	-nan	-nan	-nan	nan	62560.9	1.0779e+06	59926.1	392.668	3.1798e+09	-nan	9.89118e-28
0.00206538	95	nan	241.767	-nan	-nan	-nan	nan	116489	6.99255e+06	115144	662.405	6.19244e+09	-nan	9.89118e-28
0.00206538	96	nan	220.45	-nan	-nan	-nan	nan	31000.3	363220	29897.9	221.516	2.55841e+08	-nan	9.89118e-28
0.00206538	97	nan	151.613	-nan	-nan	-nan	nan	35380.9	550330	30863.3	258.034	3.2226e+09	-nan	9.89118e-28
0.00206538	98	nan	440.778	-nan	-nan	-nan	nan	65810.2	865012	64136.2	504.492	1.43798e+09	-nan	9.89118e-28
0.00206538	99	nan	218.08	-nan	-nan	-nan	nan	5.08737e+06	3.10749e+08	4.59509e+06	12407.3	2.89778e+14	-nan	9.89118e-28
0.00206538	100	nan	286.045	-nan	-nan	-nan	nan	27398.5	190444	26923.3	135.737	3.42919e+07	-nan	9.89118e-28
0.00206538	101	nan	276.353	-nan	-nan	-nan	nan	33809.2	391100	32838.6	226.021	2.95127e+08	-nan	9.89118e-28
0.00206538	102	nan	339.191	-nan	-nan	-nan	nan	68163.2	1.14336e+06	67171.8	213.588	3.41947e+08	-nan	9.89118e-28
0.00206538	103	nan	257.385	-nan	-nan	-nan	nan	69026.9	1.6547e+06	67706.5	482.194	1.86274e+09	-nan	9.89118e-28
0.00206538	104	nan	1573.86	-nan	-nan	-nan	nan	100931	2.50606e+06	99653.5	427.18	1.76119e+09	-nan	9.89118e-28
0.00206538	105	nan	384.136	-nan	-nan	-nan	nan	60688.6	711172	57347.9	388.29	2.5992e+09	-nan	9.89118e-28
0.00206538	106	nan	148.219	-nan	-nan	-nan	nan	26103.5	183393	25310.5	276.407	1.05007e+08	-nan	9.89118e-28
0.00206538	107	nan	189.883	-nan	-nan	-nan	nan	21935.6	125139	20871.2	200.384	7.24707e+07	-nan	9.89118e-28
0.00206538	108	nan	151.789	-nan	-nan	-nan	nan	58063.7	1.06285e+06	57424.3	307.96	3.17167e+08	-nan	9.89118e-28
0.00206538	109	nan	276.719	-nan	-nan	-nan	nan	215781	7.78359e+06	213159	877.428	1.7751e+10	-nan	9.89118e-28
0.00206538	110	nan	373.599	-nan	-nan	-nan	nan	51674.6	796669	51015.2	265.496	3.19319e+08	-nan	9.89118e-28
0.00206538	111	nan	219.535	-nan	-nan	-nan	nan	129519	1.18167e+06	122486	686.695	1.26225e+10	-nan	9.89118e-28
0.00206538	112	nan	142.59	-nan	-nan	-nan	nan	81791.6	1.23549e+06	80562.9	369.146	2.74422e+08	-nan	9.89118e-28
0.00206538	113	nan	403.336	-nan	-nan	-nan	nan	272002	7.1029e+06	271136	773.475	1.78699e+09	-nan	9.89118e-28
0.00206538	114	nan	212.047	-nan	-nan	-nan	nan	47983.7	424248	47135	333.259	3.75405e+08	-nan	9.89118e-28
0.00206538	115	nan	198.247	-nan	-nan	-nan	nan	65819.3	805204	64637	333.999	3.07923e+08	-nan	9.89118e-28
0.00206538	116	nan	269.021	-nan	-nan	-nan	nan	91086.6	1.18125e+06	84449.4	992.312	1.18157e+10	-nan	9.89118e-28
0.00206538	117	nan	194.263	-nan	-nan	-nan	nan	124327	1.9757e+06	123372	531.709	1.81765e+09	-nan	9.89118e-28
0.00206538	118	nan	153.648	-nan	-nan	-nan	nan	43147.1	469843	42870.2	275.729	2.0172e+07	-nan	9.89118e-28
0.00206538	119	nan	288.579	-nan	-nan	-nan	nan	34027.1	384176	33192.7	197.069	4.94818e+07	-nan	9.89118e-28
0.00206538	120	nan	243.526	-nan	-nan	-nan	nan	34751.5	109738	34245.7	221.811	4.52141e+07	-nan	9.89118e-28
0.00206538	121	nan	144.856	-nan	-nan	-nan	nan	3.10296e+06	8.41034e+07	3.08194e+06	12197.3	3.35245e+12	-nan	9.89118e-28
0.00206538	122	nan	163.183	-nan	-nan	-nan	nan	38501.7	265499	36829.6	199.221	4.32132e+08	-nan	9.89118e-28
0.00206538	123	nan	175.028	-nan	-nan	-nan	nan	42299.2	197359	40587.7	325.037	2.6202e+08	-nan	9.89118e-28
0.00206538	124	nan	170.397	-nan	-nan	-nan	nan	104174	848849	102212	505.599	2.07018e+09	-nan	9.89118e-28
0.00206538	125	nan	195.672	-nan	-nan	-nan	nan	24424.2	284806	23720.9	169.586	3.46763e+07	-nan	9.89118e-28
0.00206538	126	nan	183.477	-nan	-nan	-nan	nan	73578.4	600550	71771.5	305.681	3.49076e+08	-nan	9.89118e-28
0.00206538	127	nan	188.084	-nan	-nan	-nan	nan	80575	1.162e+06	79857.4	321.981	8.453e+08	-nan	9.89118e-28
0.00206538	129	nan	0	-nan	-nan	-nan	nan	47361.7	464009	46751	206.777	7.19083e+07	-nan	9.89118e-28
0.00206538	131	nan	170.492	-nan	-nan	-nan	nan	31384.6	153692	31047.1	284.677	1.97933e+07	-nan	9.89118e-28
0.00206538	132	nan	169.541	-nan	-nan	-nan	nan	24178	101004	23762.7	140.901	1.80026e+07	-nan	9.89118e-28
0.00206538	133	nan	164.371	-nan	-nan	-nan	nan	96291.2	516946	95516.5	442.754	1.85281e+08	-nan	9.89118e-28
0.00206538	134	nan	198.993	-nan	-nan	-nan	nan	80572.3	806014	80150.7	318.888	2.62662e+08	-nan	9.89118e-28
0.00206538	135	nan	324.418	-nan	-nan	-nan	nan	60580.3	395529	59758.4	390.326	2.66849e+08	-nan	9.89118e-28
0.00206538	137	nan	203.232	-nan	-nan	-nan	nan	54909.8	492335	54490	292.584	9.35605e+07	-nan	9.89118e-28
0.00206538	140	nan	238.672	-nan	-nan	-nan	nan	60389.5	372607	58207.8	471.86	1.12033e+09	-nan	9.89118e-28
0.00206538	141	nan	67.2009	-nan	-nan	-nan	nan	109387	799181	107302	699.577	2.26937e+09	-nan	9.89118e-28
0.00206538	143	nan	360.428	-nan	-nan	-nan	nan	49490.2	280839	49126.3	274.526	4.98964e+07	-nan	9.89118e-28
0.00223872	7	nan	34.5883	-nan	-nan	-nan	nan	859.139	4446.68	741.221	18.912	421769	-nan	1.97824e-30
0.00223872	8	nan	17.1292	-nan	-nan	-nan	nan	2597.54	54246	2107.24	59.139	3.17805e+07	-nan	1.97824e-30
0.00223872	9	nan	15.7471	-nan	-nan	-nan	nan	2331.53	76276.9	2206.25	59.5343	2.86558e+06	-nan	1.97824e-30
0.00223872	10	nan	40.6629	-nan	-nan	-nan	nan	1559.1	41853.8	1301.19	38.1425	9.60849e+06	-nan	1.97824e-30
0.00223872	11	nan	66.8336	-nan	-nan	-nan	nan	1922.85	85663.9	1696.92	40.5517	6.7551e+06	-nan	1.97824e-30
0.00223872	12	nan	36.2954	-nan	-nan	-nan	nan	2242.11	175570	1886.05	51.2754	4.97862e+07	-nan	1.97824e-30
0.00223872	13	nan	121.393	-nan	-nan	-nan	nan	4767.05	263712	4225.6	75.7686	1.00878e+08	-nan	1.97824e-30
0.00223872	14	nan	128.061	-nan	-nan	-nan	nan	1845.26	30017.5	1639.55	41.6942	3.74882e+06	-nan	1.97824e-30
0.00223872	15	nan	111.768	-nan	-nan	-nan	nan	2371.66	104312	2115.98	51.5694	1.32399e+07	-nan	1.97824e-30
0.00223872	16	nan	121.387	-nan	-nan	-nan	nan	2547.5	99623.4	2280.62	46.4551	8.42887e+06	-nan	1.97824e-30
0.00223872	17	nan	187.813	-nan	-nan	-nan	nan	6881.39	820279	6329.11	87.9102	2.40353e+08	-nan	1.97824e-30
0.00223872	18	nan	178.956	-nan	-nan	-nan	nan	6119.84	766107	5517.39	99.1464	4.68245e+08	-nan	1.97824e-30
0.00223872	19	nan	111.39	-nan	-nan	-nan	nan	5623.78	511005	4475.32	130.903	4.20869e+08	-nan	1.97824e-30
0.00223872	20	nan	102.021	-nan	-nan	-nan	nan	5202.01	584894	4671.06	78.606	2.79636e+08	-nan	1.97824e-30
0.00223872	21	nan	179.828	-nan	-nan	-nan	nan	7003.76	387144	6226.63	125.504	2.11573e+08	-nan	1.97824e-30
0.00223872	22	nan	100.718	-nan	-nan	-nan	nan	7028.49	378054	6366.26	120.464	1.6824e+08	-nan	1.97824e-30
0.00223872	23	nan	139.786	-nan	-nan	-nan	nan	4112.53	176490	3650.46	68.3956	3.02048e+07	-nan	1.97824e-30
0.00223872	24	nan	140.425	-nan	-nan	-nan	nan	6466.11	527310	5701.64	116.597	3.17554e+08	-nan	1.97824e-30
0.00223872	25	nan	268.105	-nan	-nan	-nan	nan	25034.5	1.00703e+07	24524.4	593.296	2.55535e+08	-nan	1.97824e-30
0.00223872	26	nan	161.145	-nan	-nan	-nan	nan	29173.3	1.0526e+07	26772.3	504.771	2.5655e+10	-nan	1.97824e-30
0.00223872	27	nan	102.994	-nan	-nan	-nan	nan	7857.16	817488	7190.28	104.772	7.60412e+07	-nan	1.97824e-30
0.00223872	28	nan	108.534	-nan	-nan	-nan	nan	68440.1	3.04747e+07	65186	593.655	1.17641e+11	-nan	1.97824e-30
0.00223872	29	nan	209.043	-nan	-nan	-nan	nan	9939.81	588333	8760.91	148.597	4.98832e+08	-nan	1.97824e-30
0.00223872	30	nan	426.738	-nan	-nan	-nan	nan	7391.13	284766	6461.4	106.903	2.13536e+08	-nan	1.97824e-30
0.00223872	31	nan	452.247	-nan	-nan	-nan	nan	7836.74	865915	7054.99	115.393	1.58837e+08	-nan	1.97824e-30
0.00223872	32	nan	304.332	-nan	-nan	-nan	nan	19121.6	2.66943e+06	16992.7	284.187	3.72729e+09	-nan	1.97824e-30
0.00223872	33	nan	223.88	-nan	-nan	-nan	nan	19483.4	2.26396e+06	16688.5	215.571	6.47785e+09	-nan	1.97824e-30
0.00223872	34	nan	224.227	-nan	-nan	-nan	nan	9732.8	496070	8466.48	141.802	3.83896e+08	-nan	1.97824e-30
0.00223872	35	nan	357.789	-nan	-nan	-nan	nan	9316.94	448528	8358.53	124.156	1.94429e+08	-nan	1.97824e-30
0.00223872	36	nan	382.964	-nan	-nan	-nan	nan	15686.5	3.11577e+06	14643.6	210.095	1.0247e+09	-nan	1.97824e-30
0.00223872	37	nan	166.595	-nan	-nan	-nan	nan	18599.9	1.93377e+06	16869.9	195.284	1.10844e+09	-nan	1.97824e-30
0.00223872	38	nan	416.442	-nan	-nan	-nan	nan	29261	5.15484e+06	28064.9	546.062	3.61864e+08	-nan	1.97824e-30
0.00223872	39	nan	292.103	-nan	-nan	-nan	nan	25340.7	4.71758e+06	23196.4	307.744	6.23075e+09	-nan	1.97824e-30
0.00223872	40	nan	367.025	-nan	-nan	-nan	nan	12757.5	1.19929e+06	11902.2	171.741	1.49591e+08	-nan	1.97824e-30
0.00223872	41	nan	320.338	-nan	-nan	-nan	nan	12226.9	482436	11048.4	146.47	2.98691e+08	-nan	1.97824e-30
0.00223872	42	nan	315.588	-nan	-nan	-nan	nan	11606.6	511475	10400.1	138.2	8.12213e+07	-nan	1.97824e-30
0.00223872	43	nan	337.134	-nan	-nan	-nan	nan	27213.1	2.10886e+06	23904.4	319.821	7.44881e+09	-nan	1.97824e-30
0.00223872	44	nan	295.71	-nan	-nan	-nan	nan	14604.7	519183	12581.8	218.919	9.34656e+08	-nan	1.97824e-30
0.00223872	45	nan	449.654	-nan	-nan	-nan	nan	22553.6	1.32497e+06	20710.1	215.117	1.92684e+09	-nan	1.97824e-30
0.00223872	46	nan	353.868	-nan	-nan	-nan	nan	15001.2	1.1064e+06	13787.4	149.876	4.63355e+08	-nan	1.97824e-30
0.00223872	47	nan	349.735	-nan	-nan	-nan	nan	11841.4	572683	10879.5	123.892	2.90598e+08	-nan	1.97824e-30
0.00223872	48	nan	335.344	-nan	-nan	-nan	nan	25997.8	2.38055e+06	23955.2	240.098	1.84557e+09	-nan	1.97824e-30
0.00223872	49	nan	266.913	-nan	-nan	-nan	nan	23780	2.5296e+06	21550.8	263.817	5.20758e+09	-nan	1.97824e-30
0.00223872	50	nan	192.871	-nan	-nan	-nan	nan	9998.87	536042	9003.08	110.683	6.39273e+07	-nan	1.97824e-30
0.00223872	51	nan	190.724	-nan	-nan	-nan	nan	25646.6	2.46689e+06	22642.8	228.755	6.75013e+09	-nan	1.97824e-30
0.00223872	52	nan	519.135	-nan	-nan	-nan	nan	17519.9	563816	15842.1	229.415	4.42833e+08	-nan	1.97824e-30
0.00223872	53	nan	306.863	-nan	-nan	-nan	nan	15937.3	388522	13980.7	184.569	5.12113e+08	-nan	1.97824e-30
0.00223872	54	nan	236.274	-nan	-nan	-nan	nan	29668.4	2.88901e+06	27351.2	238.217	4.85676e+09	-nan	1.97824e-30
0.00223872	55	nan	678.229	-nan	-nan	-nan	nan	36661.7	3.83016e+06	33411.1	273.167	5.43061e+09	-nan	1.97824e-30
0.00223872	56	nan	449.46	-nan	-nan	-nan	nan	28836.4	2.96242e+06	26934.4	430.623	1.29934e+09	-nan	1.97824e-30
0.00223872	57	nan	693.224	-nan	-nan	-nan	nan	18878.6	1.0815e+06	17281.5	144.514	5.74344e+08	-nan	1.97824e-30
0.00223872	58	nan	125.205	-nan	-nan	-nan	nan	67350.9	8.85499e+06	64438.7	347.895	2.203e+10	-nan	1.97824e-30
0.00223872	59	nan	296.342	-nan	-nan	-nan	nan	47047.9	3.04177e+06	42665.3	406.315	5.39266e+09	-nan	1.97824e-30
0.00223872	60	nan	285.969	-nan	-nan	-nan	nan	31736.8	585775	28409.2	320.675	2.04298e+09	-nan	1.97824e-30
0.00223872	61	nan	259.913	-nan	-nan	-nan	nan	39791.5	2.50528e+06	37056.9	219.291	5.98618e+09	-nan	1.97824e-30
0.00223872	62	nan	136.691	-nan	-nan	-nan	nan	88020.2	9.39665e+06	84672.6	537.889	2.78838e+10	-nan	1.97824e-30
0.00223872	63	nan	182.782	-nan	-nan	-nan	nan	143080	2.35252e+07	123561	772.73	7.75985e+11	-nan	1.97824e-30
0.00223872	64	nan	325.389	-nan	-nan	-nan	nan	21018.1	949647	19194.9	201.667	7.59775e+08	-nan	1.97824e-30
0.00223872	65	nan	221.288	-nan	-nan	-nan	nan	38463.3	991067	36370.6	306.813	1.36977e+09	-nan	1.97824e-30
0.00223872	66	nan	199.213	-nan	-nan	-nan	nan	21821.2	613160	20774.9	212.639	1.32424e+08	-nan	1.97824e-30
0.00223872	67	nan	177.22	-nan	-nan	-nan	nan	41203.7	1.81612e+06	39145.3	280.607	2.01595e+09	-nan	1.97824e-30
0.00223872	68	nan	251.943	-nan	-nan	-nan	nan	37910.4	1.001e+06	35273.9	285.293	1.16076e+09	-nan	1.97824e-30
0.00223872	69	nan	466.347	-nan	-nan	-nan	nan	2.90515e+06	4.10798e+08	2.84323e+06	11920	4.70242e+13	-nan	1.97824e-30
0.00223872	70	nan	198.029	-nan	-nan	-nan	nan	30251	709522	28240.2	226.465	9.35081e+08	-nan	1.97824e-30
0.00223872	71	nan	781.457	-nan	-nan	-nan	nan	18353.8	283031	17362.7	126.36	1.97271e+08	-nan	1.97824e-30
0.00223872	72	nan	270.611	-nan	-nan	-nan	nan	40081.6	976045	37462.6	315.646	1.80332e+09	-nan	1.97824e-30
0.00223872	73	nan	208.552	-nan	-nan	-nan	nan	41156.6	1.46819e+06	38653.3	282.215	1.63937e+09	-nan	1.97824e-30
0.00223872	74	nan	275.354	-nan	-nan	-nan	nan	141418	1.54749e+07	137159	646.808	7.38728e+10	-nan	1.97824e-30
0.00223872	75	nan	232.406	-nan	-nan	-nan	nan	125593	1.10828e+07	121045	724.426	4.6408e+10	-nan	1.97824e-30
0.00223872	76	nan	613.886	-nan	-nan	-nan	nan	20539.4	378265	19849.8	170.842	6.20075e+07	-nan	1.97824e-30
0.00223872	77	nan	212.355	-nan	-nan	-nan	nan	25101.4	303165	22976.7	222.192	3.37622e+08	-nan	1.97824e-30
0.00223872	78	nan	203.179	-nan	-nan	-nan	nan	32948	680342	31454.4	238.906	3.18925e+08	-nan	1.97824e-30
0.00223872	79	nan	595.834	-nan	-nan	-nan	nan	60989.2	3.7796e+06	59196.2	353.454	5.40534e+09	-nan	1.97824e-30
0.00223872	80	nan	262.561	-nan	-nan	-nan	nan	34750.3	807683	31640.3	247.578	1.2044e+09	-nan	1.97824e-30
0.00223872	81	nan	289.089	-nan	-nan	-nan	nan	30423.2	1.16951e+06	28736.3	225.473	1.05245e+09	-nan	1.97824e-30
0.00223872	82	nan	185.212	-nan	-nan	-nan	nan	29579.3	541412	26960.6	272.32	5.78684e+08	-nan	1.97824e-30
0.00223872	83	nan	294.861	-nan	-nan	-nan	nan	20979.3	390750	19446.4	156.421	1.01367e+08	-nan	1.97824e-30
0.00223872	84	nan	246.091	-nan	-nan	-nan	nan	56412.2	1.41887e+06	51278.2	452.079	9.128e+09	-nan	1.97824e-30
0.00223872	85	nan	478.31	-nan	-nan	-nan	nan	24959.6	338098	23643	170.128	1.17249e+08	-nan	1.97824e-30
0.00223872	86	nan	331.743	-nan	-nan	-nan	nan	22775.3	222109	21921.9	141.087	5.94865e+07	-nan	1.97824e-30
0.00223872	87	nan	528.347	-nan	-nan	-nan	nan	44438.1	894956	42970.8	262.314	6.28016e+08	-nan	1.97824e-30
0.00223872	88	nan	252.283	-nan	-nan	-nan	nan	39213.3	449104	36178.6	333.308	1.35996e+09	-nan	1.97824e-30
0.00223872	89	nan	750.212	-nan	-nan	-nan	nan	26084.3	360917	23774.8	149.979	6.37893e+08	-nan	1.97824e-30
0.00223872	90	nan	283.682	-nan	-nan	-nan	nan	4.91621e+06	4.30673e+08	4.90543e+06	16034.8	8.18047e+12	-nan	1.97824e-30
0.00223872	91	nan	235.861	-nan	-nan	-nan	nan	28210.3	262414	26766.7	233.375	2.04333e+08	-nan	1.97824e-30
0.00223872	92	nan	376.153	-nan	-nan	-nan	nan	81230.1	2.03189e+06	78042.8	365.58	6.42796e+09	-nan	1.97824e-30
0.00223872	93	nan	187.448	-nan	-nan	-nan	nan	111946	3.13827e+06	109061	749.241	2.63711e+09	-nan	1.97824e-30
0.00223872	94	nan	153.942	-nan	-nan	-nan	nan	49346.2	655874	46967.6	376.209	1.09435e+09	-nan	1.97824e-30
0.00223872	95	nan	509.605	-nan	-nan	-nan	nan	14778.5	117796	13869.3	132.216	6.00088e+07	-nan	1.97824e-30
0.00223872	96	nan	309.332	-nan	-nan	-nan	nan	103946	4.30755e+06	102794	634.615	2.31777e+08	-nan	1.97824e-30
0.00223872	97	nan	180.654	-nan	-nan	-nan	nan	66872.3	2.19436e+06	64132.5	415.663	5.84095e+09	-nan	1.97824e-30
0.00223872	98	nan	343.616	-nan	-nan	-nan	nan	20235.2	155220	19186.3	204.852	1.01344e+08	-nan	1.97824e-30
0.00223872	99	nan	637.46	-nan	-nan	-nan	nan	17772.5	136786	17121.4	152.181	3.613e+07	-nan	1.97824e-30
0.00223872	100	nan	432.027	-nan	-nan	-nan	nan	1.1493e+06	6.40629e+07	1.14138e+06	3342.3	6.75611e+11	-nan	1.97824e-30
0.00223872	101	nan	275.993	-nan	-nan	-nan	nan	282938	1.21019e+07	278280	1127.32	8.42549e+10	-nan	1.97824e-30
0.00223872	102	nan	743.929	-nan	-nan	-nan	nan	68814.8	1.51612e+06	67398.9	386.848	1.83336e+09	-nan	1.97824e-30
0.00223872	103	nan	230.908	-nan	-nan	-nan	nan	73261.7	1.32024e+06	70592.8	359.054	2.6119e+09	-nan	1.97824e-30
0.00223872	104	nan	473.504	-nan	-nan	-nan	nan	1.00366e+06	2.44802e+07	988266	4294.85	6.10385e+11	-nan	1.97824e-30
0.00223872	105	nan	226.509	-nan	-nan	-nan	nan	63231.8	1.79792e+06	61596	636.821	1.29217e+09	-nan	1.97824e-30
0.00223872	106	nan	520.526	-nan	-nan	-nan	nan	54385.7	352848	52834.4	321.639	2.03875e+08	-nan	1.97824e-30
0.00223872	107	nan	546.263	-nan	-nan	-nan	nan	97418.9	1.24442e+06	96019	644.156	8.46192e+08	-nan	1.97824e-30
0.00223872	108	nan	155.97	-nan	-nan	-nan	nan	42117.6	321631	41685.5	220.63	3.77239e+07	-nan	1.97824e-30
0.00223872	109	nan	229.123	-nan	-nan	-nan	nan	47957.6	659408	45137.5	353.525	2.22783e+09	-nan	1.97824e-30
0.00223872	110	nan	226.104	-nan	-nan	-nan	nan	21073.2	159693	20429.5	176.272	4.36702e+07	-nan	1.97824e-30
0.00223872	111	nan	220.567	-nan	-nan	-nan	nan	58422.6	1.0212e+06	57177	311.845	2.99965e+08	-nan	1.97824e-30
0.00223872	112	nan	738.132	-nan	-nan	-nan	nan	60741.3	697420	50055.4	715.005	1.02025e+10	-nan	1.97824e-30
0.00223872	113	nan	210.519	-nan	-nan	-nan	nan	1.10718e+06	5.53881e+07	1.09492e+06	2196.27	1.17595e+12	-nan	1.97824e-30
0.00223872	114	nan	216.702	-nan	-nan	-nan	nan	21323.1	90143.7	19301.8	247.47	1.51527e+08	-nan	1.97824e-30
0.00223872	115	nan	334.53	-nan	-nan	-nan	nan	36125.9	232348	34914.6	255.12	1.5839e+08	-nan	1.97824e-30
0.00223872	116	nan	163.125	-nan	-nan	-nan	nan	200364	4.78039e+06	199309	443.476	4.21737e+09	-nan	1.97824e-30
0.00223872	117	nan	195.734	-nan	-nan	-nan	nan	57306.6	1.26729e+06	55151.9	744.229	4.64109e+09	-nan	1.97824e-30
0.00223872	118	nan	347.954	-nan	-nan	-nan	nan	41757.2	350106	41222.7	230.087	1.13674e+08	-nan	1.97824e-30
0.00223872	119	nan	210.208	-nan	-nan	-nan	nan	851795	2.39421e+07	453199	21685.8	1.39698e+13	-nan	1.97824e-30
0.00223872	120	nan	209.681	-nan	-nan	-nan	nan	14765.5	44851.6	14229.4	118.088	2.29242e+07	-nan	1.97824e-30
0.00223872	121	nan	248.833	-nan	-nan	-nan	nan	295649	4.28075e+06	291189	1795.38	2.90941e+10	-nan	1.97824e-30
0.00223872	122	nan	713.4	-nan	-nan	-nan	nan	30783	134074	29949.6	185.388	1.08808e+08	-nan	1.97824e-30
0.00223872	123	nan	158.485	-nan	-nan	-nan	nan	108930	2.0338e+06	108011	406.732	3.87272e+08	-nan	1.97824e-30
0.00223872	124	nan	169.905	-nan	-nan	-nan	nan	264409	7.22719e+06	262563	1041.4	1.62555e+10	-nan	1.97824e-30
0.00223872	125	nan	131.397	-nan	-nan	-nan	nan	59253.5	659266	58034	284.023	1.02637e+08	-nan	1.97824e-30
