FocalLength	QR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	IAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost
39	0.0281266	0.0174664	0.01708	0.000337056	0.0253826	0.0169118	0.0156148	0.000143147
40	0.0277689	0.0178964	0.0169685	0.000398003	0.025383	0.0177801	0.0153132	9.41018e-05
41	0.0331016	0.0219627	0.020185	0.000448482	0.0318381	0.0221672	0.0189764	0.000228001
42	0.0307895	0.02036	0.0184543	0.000511135	0.0298994	0.0210376	0.0173656	9.57607e-05
43	0.0382065	0.0264338	0.0223415	0.0019653	0.0365508	0.0274362	0.0194616	0.00164323
44	0.0327773	0.021873	0.0195281	0.00126252	0.0310636	0.0217693	0.0192187	0.000109911
45	0.0381947	0.0260829	0.0229952	0.000448213	0.0401167	0.0276989	0.0255104	0.000950558
46	0.0293582	0.0193454	0.0182657	0.000234391	0.0281628	0.0189763	0.0181402	3.62062e-05
47	0.0346811	0.0224718	0.0207376	0.00254773	0.0304036	0.0200104	0.0198933	0.000552386
48	0.0310644	0.0199308	0.0192628	0.00036948	0.0297142	0.0206256	0.0181365	0.000163237
49	0.0318118	0.0213441	0.018525	0.000571158	0.0284223	0.0205873	0.0167721	2.66819e-05
50	0.028053	0.0187297	0.0169457	0.000374178	0.0253486	0.0184429	0.0149507	3.3352e-05
51	0.033158	0.0215056	0.021323	0.000259217	0.0302206	0.0205393	0.0191525	5.46445e-05
52	0.0379778	0.0249317	0.0232708	0.00158751	0.0349896	0.0247347	0.021426	0.000121309
53	0.0288671	0.0188658	0.0174637	0.000329812	0.0252245	0.017731	0.0155155	3.17444e-05
54	0.0340972	0.0201042	0.0232293	0.00135842	0.0304636	0.0197497	0.0196975	0.00015018
55	0.0319328	0.0222139	0.0180554	0.000265252	0.0293919	0.0218323	0.0166218	1.9454e-05
56	0.038191	0.0233716	0.0252312	0.00138249	0.035976	0.0252066	0.0229201	0.00013455
57	0.0423621	0.0256099	0.0286579	0.000483336	0.0389412	0.0265159	0.0252247	0.000527095
58	0.0343001	0.0210513	0.0234282	0.000623474	0.0322909	0.0206686	0.0226605	1.87034e-05
59	0.0314868	0.0192921	0.0199848	0.000311513	0.0275132	0.0184638	0.0176145	1.96739e-05
60	0.0360311	0.0233506	0.0233574	0.000309369	0.0322505	0.0229921	0.0200687	3.26249e-05
61	0.0368845	0.0251151	0.0228685	0.00110718	0.0332127	0.0243058	0.0199625	2.17179e-05
62	0.0344774	0.022472	0.0218218	0.00141911	0.0326892	0.0208974	0.0219516	0.000123174
63	0.0352578	0.0233042	0.0209833	0.000299776	0.0318623	0.0223771	0.0192625	9.45369e-06
64	0.0387024	0.0229359	0.0235098	0.00735013	0.0336127	0.0217273	0.0225595	1.73482e-05
65	0.0563482	0.0369264	0.0365099	0.00247521	0.0530512	0.0389591	0.0314892	7.88568e-05
66	0.046024	0.0285451	0.0288806	0.00171439	0.0404858	0.025319	0.0275049	3.16112e-05
67	0.0335694	0.022407	0.0206989	0.000194496	0.0312364	0.0219531	0.0194049	1.82684e-05
68	0.0341995	0.0234873	0.0201122	0.000125758	0.0307537	0.0225419	0.0177058	1.78562e-05
69	0.0501591	0.0385193	0.0255677	0.00111862	0.0449187	0.0377183	0.0182038	1.48417e-05
70	0.0308197	0.0180654	0.0209138	0.00022952	0.0276881	0.0179609	0.0186638	1.42537e-05
71	0.0389129	0.0243561	0.0251435	0.000382813	0.0315956	0.0216245	0.0206541	1.34984e-05
72	0.0349755	0.0215	0.02285	0.000332689	0.0305087	0.0202979	0.0200733	9.70429e-06
73	0.0437129	0.0288089	0.0259528	0.000873686	0.0376118	0.0278361	0.0211962	9.15757e-06
74	0.0339875	0.0232191	0.0200563	0.000674518	0.0313489	0.0233523	0.0182801	2.14486e-06
75	0.0434597	0.0254194	0.0244392	0.0245056	0.0337842	0.0218983	0.022341	0.000156259
76	0.0406732	0.0272033	0.0235837	0.00185145	0.0345358	0.0257143	0.0204249	1.42445e-05
77	0.0369673	0.023571	0.0231316	0.00053675	0.0323157	0.022722	0.0199889	9.23216e-06
78	0.0430114	0.0282571	0.02647	0.0013558	0.0368153	0.0260605	0.0230437	9.65213e-06
79	0.0514207	0.0320732	0.0342174	0.00150161	0.0449104	0.0285037	0.0320339	7.39477e-06
80	0.0581136	0.0377835	0.0372312	0.00256466	0.0560522	0.0391051	0.0356106	0.000267646
81	0.0628909	0.0460549	0.0338432	0.000297158	0.0610925	0.0464279	0.0325253	3.36097e-05
82	0.0483509	0.0301679	0.0320159	0.000561317	0.0420035	0.0293578	0.026244	1.5606e-05
83	0.0574836	0.0368981	0.0348027	0.00148061	0.0534007	0.0385556	0.0295756	2.17442e-05
84	0.0399347	0.0267195	0.0240089	0.000235353	0.0371496	0.0270973	0.0223324	1.64566e-06
85	0.0404858	0.0292299	0.0232527	0.00014898	0.0358486	0.027098	0.0205406	4.91426e-06
86	0.0443794	0.0280917	0.0281626	0.000274272	0.0378733	0.0279129	0.0220554	1.85364e-05
87	0.0470263	0.0279932	0.0331047	0.000273414	0.0431497	0.0273243	0.0299451	3.26925e-06
88	0.0529746	0.0360595	0.0323714	0.000335629	0.0506911	0.0374578	0.0303433	1.04209e-05
89	0.0395567	0.0256621	0.024313	0.000532503	0.0360075	0.0268212	0.0213308	1.51728e-06
90	0.0525796	0.037722	0.0314133	0.000264079	0.0481209	0.0373935	0.0264706	3.47448e-06
91	0.0418042	0.0289887	0.0245177	0.000204889	0.0386519	0.0288582	0.0224738	1.12395e-06
92	0.132293	0.0824622	0.0878842	0.0119858	0.148064	0.0951482	0.10296	0.0014208
93	0.0511132	0.0400695	0.021635	0.000926641	0.0474058	0.0367774	0.0227901	6.16871e-06
94	0.0502886	0.038651	0.0237512	0.000290356	0.0471078	0.0380173	0.021591	1.10085e-06
95	0.0477341	0.0325918	0.0281734	0.000693237	0.0427212	0.031572	0.0248959	8.48278e-07
96	0.0415131	0.0284158	0.0253448	0.000492769	0.0398489	0.0297123	0.0237804	3.88193e-06
97	0.0517789	0.0348852	0.0324276	0.00041344	0.0457969	0.0344932	0.0232923	6.7362e-07
98	0.0441996	0.0294052	0.026315	0.000227049	0.042275	0.0302083	0.0245336	1.0318e-06
99	0.0579079	0.0428191	0.0307595	0.000650483	0.0518761	0.0406681	0.0278628	2.3332e-06
100	0.0586936	0.0392832	0.037249	0.000126838	0.0533211	0.0371687	0.0332011	4.40954e-06
101	0.0460215	0.0336817	0.0244925	0.000355319	0.0426704	0.0338008	0.020998	1.5923e-07
102	0.0739465	0.0554848	0.0388936	0.000268435	0.0681525	0.0565513	0.0288705	9.95494e-07
103	0.0680152	0.0440051	0.0425794	0.000509281	0.0634091	0.0424095	0.0403916	3.10698e-06
104	0.0376988	0.0263243	0.0225864	0.000103748	0.0356543	0.0278494	0.0183842	1.97685e-07
105	0.0686156	0.0491703	0.0394983	0.000602272	0.0639413	0.0522642	0.0279956	4.17301e-07
106	0.0685552	0.0573331	0.0304526	8.52562e-05	0.0665231	0.0572745	0.0281401	1.16386e-05
107	0.0499253	0.0375127	0.0247006	0.000197291	0.0449186	0.0370202	0.020148	6.54981e-07
108	0.0617236	0.0457868	0.0320699	0.000573539	0.0565999	0.0438039	0.0296951	1.0697e-06
109	0.0555638	0.0368668	0.0333104	0.00065936	0.0459945	0.0345405	0.0252715	3.01841e-07
110	0.0617321	0.0473896	0.0245337	0.0015708	0.0559913	0.0480359	0.0227882	1.96269e-07
111	0.0943275	0.0673511	0.0451533	0.0158262	0.0801397	0.0674428	0.0345637	2.65314e-06
112	0.0627522	0.047056	0.0283326	0.000820154	0.0548182	0.0444862	0.0264725	7.98042e-07
113	0.0673008	0.0422792	0.0435215	0.00078843	0.0573927	0.0425909	0.0331037	1.37911e-07
114	0.0738003	0.0532962	0.0393771	0.00109652	0.0665625	0.0533376	0.0322975	1.62697e-07
115	0.0833868	0.0589814	0.047297	0.00127868	0.0704616	0.0542905	0.0375044	1.54829e-06
116	0.0915291	0.0607413	0.053603	0.00228199	0.0798275	0.0678714	0.0341153	3.27254e-07
117	0.0673189	0.0478776	0.0400886	0.000684312	0.064384	0.0498682	0.0352809	1.13628e-06
118	0.0632032	0.0430849	0.0354617	0.00054017	0.0575371	0.0467335	0.0277053	8.35029e-08
119	0.0770566	0.0545739	0.0421541	0.000687769	0.0688378	0.0565373	0.0281754	1.37334e-07
120	0.0862472	0.0674554	0.0407963	0.000750808	0.0825237	0.0680114	0.0358736	4.30294e-07
121	0.0550806	0.0391999	0.0294059	0.000274892	0.0514596	0.0392525	0.0269259	1.29959e-07
122	0.0657234	0.0474877	0.0339409	0.000562218	0.0589042	0.0475647	0.0289274	6.64991e-08
123	0.076473	0.0510819	0.0443004	0.000511061	0.0658825	0.0462106	0.0377135	2.25314e-07
124	0.0973745	0.070839	0.0500132	0.0167807	0.0633217	0.0508658	0.0323743	2.16773e-07
125	0.0911184	0.0677016	0.0402088	0.00122953	0.082281	0.0688041	0.0348039	4.72053e-07
126	0.0818735	0.0650704	0.0374643	0.000327199	0.0727911	0.064029	0.0262605	7.86036e-07
127	0.11116	0.0791353	0.0598511	0.00396027	0.0981793	0.0816855	0.0437571	6.39252e-06
128	0.102118	0.0709886	0.0584653	0.00108269	0.08971	0.0728319	0.0399606	1.41369e-07
129	0.102534	0.08169	0.0500043	0.000675609	0.0981773	0.0869935	0.0323487	4.46739e-08
130	0.0982574	0.0793871	0.043559	0.000404731	0.0961672	0.0844343	0.0336024	1.63445e-07
131	0.089377	0.0648442	0.0458609	0.000788302	0.080666	0.0659037	0.037757	9.10311e-07
132	0.217304	0.155621	0.0886662	0.0771266	0.124949	0.104214	0.0513983	1.04532e-07
133	0.0934749	0.0679458	0.0470954	0.000516764	0.0901742	0.0732153	0.0406819	5.49612e-08
134	0.100573	0.0703955	0.0581008	0.00102168	0.0945005	0.0763242	0.042569	8.312e-08
135	0.112162	0.0715877	0.0727111	0.00165356	0.0941333	0.0709986	0.0549031	2.72968e-06
136	0.0783351	0.0648381	0.0344387	0.000298843	0.0643122	0.0545615	0.0257998	2.3683e-07
137	0.152997	0.132926	0.0553931	0.000599669	0.143752	0.130183	0.0492994	3.0216e-06
138	0.0834735	0.0644647	0.0397826	0.000983602	0.0777184	0.064936	0.0346679	3.89765e-08
139	0.107071	0.0911698	0.0392972	0.000439643	0.10436	0.0914525	0.039031	4.20964e-08
140	0.0990561	0.0779632	0.0493023	0.000445857	0.0945116	0.0786849	0.0449218	9.19315e-08
141	0.129901	0.106413	0.0590267	0.00100481	0.11664	0.100617	0.0491242	1.70857e-06
142	0.130393	0.103435	0.057516	0.00136022	0.125649	0.111991	0.0380461	9.35928e-08
143	0.16462	0.127554	0.0741497	0.00316974	0.141347	0.123476	0.0530516	3.39419e-07
144	0.149746	0.102149	0.076656	0.00527097	0.137382	0.113849	0.0644393	1.90087e-07
146	0.160318	0.137952	0.0656949	0.00149124	0.156007	0.14142	0.0497934	8.53302e-08
147	0.189323	0.151034	0.0770747	0.00156617	0.175913	0.149831	0.0668944	4.33485e-07
148	0.16125	0.121052	0.0788521	0.00455318	0.138978	0.120014	0.049489	7.65108e-08
149	0.139632	0.100887	0.0686776	0.00153453	0.11935	0.101391	0.0492154	9.07993e-08
150	0.146479	0.105529	0.075811	0.00625004	0.114711	0.0959413	0.0541682	2.72868e-07
151	0.122468	0.102284	0.054856	0.000464086	0.137212	0.12085	0.0506579	3.64975e-08
153	0.199254	0.151909	0.108726	0.00248543	0.161769	0.134031	0.0776234	6.91601e-07
155	0.180942	0.139459	0.0841701	0.00305494	0.173722	0.138287	0.080361	4.33419e-08
156	0.188928	0.116453	0.115805	0.0113223	0.163342	0.132055	0.0813529	5.97251e-06
158	0.447207	0.22499	0.275252	0.261626	0.207628	0.192166	0.0600848	1.0096e-07
160	0.198252	0.178572	0.0763648	6.76094e-05	0.197481	0.18115	0.0689871	3.2934e-08
166	0.227525	0.181918	0.102499	0.000701537	0.234023	0.187967	0.108958	3.79116e-08
167	0.146328	0.121149	0.0653107	0.00145871	0.148777	0.128799	0.0643323	1.88574e-07
169	0.305806	0.238587	0.125185	0.0392702	0.236923	0.199128	0.0893079	1.02977e-07
170	0.312457	0.250149	0.116799	0.0150686	0.266202	0.243752	0.0819051	9.01296e-08
176	0.468362	0.383411	0.220755	0.00877171	0.310321	0.282706	0.0989848	5.6278e-08
