FocalLength	QRloss	IACloss
10	0.225401	0.211238
11	0.186963	0.180898
12	0.175814	0.157593
13	0.135654	0.131261
14	0.133211	0.119927
15	0.115058	0.109069
16	0.0925835	0.090236
17	0.0885167	0.0861345
18	0.102013	0.0805313
19	0.0755601	0.0678805
20	0.0610389	0.0585051
21	0.0562151	0.053611
22	0.0517196	0.0501377
23	0.0496556	0.0464937
24	0.0417915	0.0407004
25	0.0402379	0.0383074
26	0.0401647	0.0378027
27	0.0342549	0.0328272
28	0.0296909	0.0280271
29	0.029101	0.0272338
30	0.0271152	0.0253977
31	0.0243433	0.0227535
32	0.0231802	0.0211338
33	0.021772	0.0200395
34	0.0186817	0.0178713
35	0.0170342	0.0167513
36	0.0162885	0.0155489
37	0.012952	0.0123073
38	0.0177772	0.0130013
39	0.0119137	0.0112003
40	0.0109011	0.0103766
41	0.00996817	0.009159
42	0.00935194	0.00853106
43	0.00742678	0.00717401
44	0.00763973	0.00715404
45	0.00726722	0.0069427
46	0.00591703	0.00560235
47	0.00516349	0.00466218
48	0.00430199	0.00414861
49	0.00442434	0.00392189
50	0.00406702	0.00376046
51	0.00329162	0.00293239
52	0.00210353	0.00195909
53	0.00259146	0.00224217
54	0.0018154	0.00171305
55	0.00163045	0.00154722
56	0.00117611	0.00111479
57	0.000885222	0.000838119
58	0.00054755	0.000520235
59	0.00111114	0.000271578
60	3.82355e-08	4.95237e-08
61	0.000290405	0.000279224
62	0.000520208	0.000481116
63	0.000728799	0.000699971
64	0.00102563	0.000977765
65	0.00119766	0.00111942
66	0.00145612	0.00130161
67	0.00193784	0.00175467
68	0.00172853	0.00158297
69	0.00305798	0.00219548
70	0.00239274	0.00227085
71	0.00285119	0.0023561
72	0.00228381	0.00218456
73	0.0026128	0.00251682
74	0.0028269	0.00263224
75	0.00284777	0.00263332
76	0.00337367	0.00321752
77	0.0034216	0.00305683
78	0.00326129	0.0031286
79	0.00449928	0.00417387
80	0.00410051	0.00378605
81	0.00558579	0.00492144
82	0.00462561	0.00435065
83	0.00378067	0.00359461
84	0.00529463	0.00502389
85	0.00550694	0.00491245
86	0.00487848	0.00471812
87	0.00475743	0.00449181
88	0.00530627	0.0052416
89	0.0055371	0.00528363
90	0.00578452	0.00540628
91	0.00993818	0.00638759
92	0.00467015	0.00449421
93	0.00670849	0.0063183
94	0.00610299	0.0057008
95	0.00636622	0.00615824
96	0.00604635	0.00574702
97	0.00670467	0.00642426
98	0.00682296	0.00641505
99	0.00815848	0.0079216
100	0.00741331	0.00690282
101	0.00674323	0.00645841
102	0.00986929	0.00886564
103	0.00707911	0.00655804
104	0.00759666	0.00710999
105	0.00766293	0.00727763
106	0.00897743	0.00865692
107	0.010542	0.00769214
108	0.00972398	0.00918852
109	0.00938348	0.00824042
110	0.00802711	0.0076056
111	0.0129079	0.0124912
112	0.00919769	0.0086725
113	0.0108198	0.0104672
114	0.00886669	0.00861779
115	0.00895595	0.00832467
116	0.00979473	0.00934563
117	0.01125	0.0110352
118	0.010982	0.0104045
119	0.010304	0.00992429
120	0.0120007	0.00975568
121	0.0128842	0.0120892
122	0.0149707	0.0130225
123	0.0123935	0.012019
124	0.0115537	0.0108899
125	0.0121961	0.0118405
126	0.0121972	0.0115411
127	0.0140371	0.0131344
128	0.0144819	0.0136038
129	0.013398	0.0127147
130	0.0132858	0.0123934
131	0.0161551	0.0149127
132	0.0153537	0.0143096
133	0.0124125	0.0118565
134	0.0146115	0.0141176
135	0.0141183	0.0130935
136	0.0173452	0.0159004
137	0.0147713	0.0138436
138	0.0162274	0.0120736
139	0.0153236	0.014712
140	0.0188446	0.0175302
141	0.0162654	0.015101
142	0.0143224	0.0137705
143	0.0171884	0.0162107
144	0.0190834	0.017905
145	0.0181411	0.0175363
146	0.0190864	0.0179291
147	0.0185521	0.0180312
148	0.0195059	0.0182034
149	0.0225512	0.0209888
150	0.0168218	0.0162419
151	0.0174024	0.017196
152	0.0176244	0.0165059
153	0.0196391	0.0185095
154	0.0211118	0.0205938
