FocalLength	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost
50	0.02861	0.535759	0.017711	0.0184874	0.000198649	2.82114e-16	0.0265008	0.544788	0.0177137	0.0169586	6.21353e-05	0.000323036
51	0.0584667	20.112	0.0380481	0.0374167	0.087841	2.82861e-16	0.0525761	17.799	0.0300037	0.0399116	0.00345841	0.000720324
52	nan	2.01697	-nan	-nan	-nan	nan	0.0933946	35.605	0.0711686	0.0564754	0.0158238	-nan
53	nan	1.29178	-nan	-nan	-nan	nan	0.0927194	32.2513	0.058117	0.0667638	0.0587106	-nan
54	0.0470452	6.23538	0.034935	0.0261591	0.000319889	2.79015e-16	0.0436566	6.13474	0.0334187	0.0246587	0.00011368	0.000350274
55	0.0278359	0.787161	0.0182304	0.0161279	0.00033285	2.85706e-16	0.0259127	0.899163	0.0184611	0.0154995	1.93907e-05	0.000279357
56	nan	0.675175	-nan	-nan	-nan	nan	13.0869	7563.37	12.9312	0.0983173	2227.81	-nan
57	nan	13.9577	-nan	-nan	-nan	nan	4.85232	2461.79	4.84145	0.0720096	0.184469	-nan
58	0.042392	2.57684	0.0245598	0.0291444	0.000777701	2.699e-16	0.0383831	2.54115	0.0241507	0.0267458	5.7903e-05	0.00037201
59	0.043321	3.43833	0.0282951	0.0284526	0.000534618	2.77373e-16	0.0390364	2.93098	0.0287326	0.0240869	4.39959e-05	0.000460288
60	0.0414356	5.89343	0.0254517	0.027965	0.00192526	2.68883e-16	0.0394493	5.65345	0.0245572	0.0277269	0.000416428	0.00032693
61	0.042804	2.37286	0.0270542	0.0279888	0.000987203	2.83271e-16	0.0401589	2.53818	0.0261077	0.027802	0.000131404	0.000377919
62	0.0307934	1.8012	0.0216061	0.0180997	0.000134514	2.80628e-16	0.0278632	1.79381	0.0207232	0.0164051	5.11872e-06	0.000262203
63	0.0474979	4.72733	0.0255406	0.0325731	0.0118594	2.79309e-16	0.0370882	1.79368	0.0269362	0.0212827	0.000220416	0.000611295
64	0.0413429	1.10573	0.0271164	0.0256158	0.000384046	2.83566e-16	0.0378554	1.09884	0.0257639	0.0238208	3.65826e-05	0.000328002
65	0.0495092	1.99106	0.032799	0.0308114	0.00088002	2.91936e-16	0.0473231	2.25211	0.0316278	0.030813	3.63521e-05	0.000434759
66	0.0368922	1.50906	0.0245284	0.0228253	0.00063821	2.76688e-16	0.032204	1.42442	0.0231535	0.0197995	6.23649e-06	0.000323361
67	0.0830296	13.2001	0.0638305	0.045432	0.020588	2.72506e-16	0.0783743	12.9068	0.0630808	0.0418316	4.68888e-05	0.000620868
68	0.0370153	2.1218	0.0226126	0.0236137	0.000812447	2.86622e-16	0.0333266	2.05087	0.0223027	0.021802	4.28543e-05	0.000316463
69	0.0314632	0.88672	0.0200309	0.0196742	0.000280706	2.86521e-16	0.0261344	0.61917	0.0184571	0.0162176	4.28971e-06	0.000293596
70	0.0380005	1.57001	0.0253329	0.0232064	0.000706424	2.83383e-16	0.0328414	1.13055	0.0244772	0.0188324	3.15069e-06	0.000311911
71	0.0423324	1.38601	0.0279999	0.0255602	0.00030111	2.79377e-16	0.0376297	1.47196	0.0274992	0.0214112	1.49659e-05	0.000290344
72	0.0369098	0.613475	0.0228118	0.0242066	0.000327066	2.73998e-16	0.0334119	0.453106	0.0221279	0.0211637	7.18484e-05	0.000306776
73	0.0396665	1.34124	0.0244143	0.0261676	0.00181627	2.81336e-16	0.0346058	1.44182	0.0251196	0.0213441	1.51322e-06	0.000344591
74	0.0442224	1.97535	0.0291614	0.0278196	0.00105547	2.78468e-16	0.0394031	1.81632	0.0280245	0.0250138	1.81216e-06	0.000326312
75	0.0368999	0.914335	0.0237187	0.0238019	0.000148849	2.76073e-16	0.0328529	0.868858	0.0233191	0.0200766	1.80677e-05	0.000253428
76	0.0564959	4.42891	0.0338637	0.0351348	0.030055	2.82573e-16	0.039982	1.05738	0.0285842	0.0246626	1.34594e-05	0.000560983
77	0.0375039	0.397189	0.0248119	0.0226151	0.000360119	2.8546e-16	0.0338985	0.39689	0.023982	0.0204763	3.76814e-06	0.000318955
78	0.0408994	1.10506	0.0263245	0.0252753	0.00120409	2.82058e-16	0.0375471	1.24083	0.0270814	0.0229216	1.15997e-05	0.000346369
79	0.0437315	1.11627	0.029262	0.026644	0.000494113	2.87358e-16	0.0395098	1.3513	0.0266524	0.0259131	6.13252e-06	0.000419286
80	0.0404442	1.13898	0.027246	0.0239229	0.000399617	2.87934e-16	0.0378716	1.35989	0.0268494	0.0219466	0.000158286	0.000270146
81	0.0411163	0.452824	0.0268603	0.0235322	0.000514312	2.82621e-16	0.0345438	0.37059	0.0246531	0.0201466	5.17018e-06	0.000288233
82	0.0367416	0.524096	0.0249723	0.0216303	0.000346936	2.90063e-16	0.0336671	0.526053	0.0261601	0.0171869	3.05285e-06	0.000300324
83	0.0331438	0.382901	0.0211883	0.021401	0.000101796	2.68302e-16	0.0301205	0.290468	0.0198025	0.0201404	3.66868e-06	0.000200553
84	0.0419136	0.71484	0.0273908	0.0254291	0.000258631	2.69615e-16	0.0375938	0.706279	0.0258981	0.0225911	1.81003e-05	0.000294823
85	0.0428207	1.21893	0.0259219	0.0292086	0.000195978	2.77413e-16	0.036938	1.24326	0.0251097	0.0242377	1.06097e-06	0.000267336
86	0.0730773	5.96322	0.0402776	0.0507606	0.0326941	2.76896e-16	0.069631	6.14109	0.0484345	0.047291	8.4232e-05	0.000570931
87	0.0474296	0.88917	0.0344135	0.0267532	0.000380414	2.75771e-16	0.0433431	0.83129	0.0335865	0.0237066	1.37325e-05	0.000298434
88	0.0423781	0.376295	0.028351	0.0258316	0.000198084	2.92927e-16	0.0380931	0.378097	0.0287457	0.021226	6.66295e-07	0.00029836
89	0.0404286	0.912458	0.0310001	0.0200254	0.00116266	2.91099e-16	0.036394	0.722215	0.029125	0.018285	2.02341e-06	0.000244855
90	0.0456851	0.574334	0.0308807	0.0257358	0.00122792	2.79688e-16	0.0396296	0.57631	0.0290694	0.0234428	8.35248e-06	0.000320172
91	0.0480916	0.384276	0.0304603	0.0301111	0.000699514	2.87908e-16	0.0396619	0.291141	0.0287381	0.0238071	1.51539e-06	0.000314684
92	0.0479551	1.30429	0.0314717	0.0271167	0.000525839	2.92359e-16	0.0413659	1.19226	0.0307796	0.0219701	1.14874e-06	0.000280888
93	0.0509738	0.392368	0.0341552	0.0311606	0.000570533	2.88534e-16	0.0446144	0.464227	0.0327964	0.0258637	4.41234e-05	0.000358217
94	0.0560921	0.594471	0.0375529	0.033619	0.00085828	2.86532e-16	0.0477996	0.360041	0.035014	0.0280042	2.78056e-06	0.000366313
95	0.0366428	0.360122	0.024468	0.0220901	0.000145269	2.64143e-16	0.0339263	0.330798	0.0241946	0.019298	2.36441e-07	0.000233393
96	0.0518342	0.768432	0.034723	0.0293256	0.000702591	2.82342e-16	0.0433412	0.784465	0.033467	0.0230739	9.83544e-07	0.000329755
97	0.0413721	0.317688	0.0306734	0.0210108	0.00029683	2.85031e-16	0.0355176	0.166272	0.0279934	0.0179985	3.84192e-07	0.000263808
98	0.0445465	0.309548	0.0283651	0.0268899	0.000471668	2.76167e-16	0.0375125	0.267903	0.0267309	0.0219539	7.35378e-07	0.000292817
99	0.0492799	0.324422	0.031516	0.0288171	0.000560065	2.93138e-16	0.0419275	0.368422	0.0302202	0.0241804	3.92443e-07	0.000345213
100	0.0586219	0.611985	0.0359712	0.0379658	0.000380751	2.60425e-16	0.052653	0.601297	0.0359559	0.0325933	3.34803e-06	0.000350897
101	0.0424911	0.258571	0.0314575	0.0236421	7.9194e-05	2.74869e-16	0.0412072	0.282215	0.0314394	0.0229321	4.60529e-07	0.00019315
102	0.0450177	0.342216	0.0338947	0.0219858	0.000420895	2.68022e-16	0.0401459	0.335372	0.0319814	0.0200986	3.11276e-07	0.00027137
103	0.0981125	3.02097	0.0690319	0.0618566	0.000939417	2.75624e-16	0.079806	1.99713	0.0539829	0.0534723	2.25811e-06	0.000587961
104	0.0671062	1.33534	0.0400126	0.0420316	0.00398044	2.81436e-16	0.0595923	1.29656	0.0402081	0.038677	3.72769e-06	0.00043755
105	0.0671161	0.957748	0.0430862	0.0415568	0.000912403	2.71829e-16	0.0510886	0.539896	0.0404356	0.0250297	4.20927e-07	0.000498307
106	0.0469557	0.192907	0.036709	0.0229355	0.000121743	2.81638e-16	0.0457016	0.192935	0.0376707	0.0227134	2.89829e-07	0.000214591
107	0.0483653	0.442273	0.0312611	0.0301728	0.000395451	2.70297e-16	0.0435677	0.475578	0.0330491	0.0241871	3.30326e-07	0.000282903
108	0.0647771	0.517418	0.0461564	0.0349685	0.000440296	2.83389e-16	0.058633	0.529802	0.0431339	0.0336784	1.26408e-06	0.000343732
109	0.0785411	0.680862	0.0491069	0.0472395	0.00478111	2.79022e-16	0.0696551	0.954089	0.0501732	0.0420651	6.79505e-07	0.000564791
110	0.059605	0.367425	0.0444185	0.0316569	0.000232173	2.95368e-16	0.0527804	0.271899	0.0427196	0.0258977	1.52824e-07	0.000265765
111	0.053746	0.300386	0.042704	0.0237355	0.000357069	2.70944e-16	0.0491966	0.305867	0.0415509	0.0217519	7.83818e-08	0.000284939
112	0.0574526	0.296474	0.0412082	0.0301389	0.000362799	2.73518e-16	0.0529812	0.236916	0.0394448	0.0290117	4.48336e-07	0.000310742
113	0.0612325	0.380018	0.0355234	0.0410931	0.000797285	2.94056e-16	0.0473076	0.18271	0.0336505	0.0271747	1.20847e-07	0.000421754
114	0.0605046	0.451781	0.041115	0.0340361	0.000576292	2.78426e-16	0.0554992	0.453266	0.0428918	0.0292285	1.63966e-07	0.000307596
115	0.262407	10.0495	0.195188	0.143406	0.126482	2.84359e-16	0.206993	7.82256	0.162647	0.116436	8.28682e-05	0.00130294
116	0.0702139	0.859753	0.0411505	0.0402589	0.00245652	2.67898e-16	0.0545585	0.296312	0.0440434	0.0262308	1.64576e-07	0.000462831
117	0.0799229	1.44843	0.0534485	0.0494665	0.00370998	2.86402e-16	0.060207	0.292875	0.0507681	0.027751	7.3709e-07	0.000492617
118	0.0742009	0.627486	0.0494045	0.0437114	0.000773081	2.68438e-16	0.058924	0.50718	0.0447126	0.0303105	5.00213e-07	0.000384069
119	0.0691877	0.492516	0.0469905	0.0398783	0.00096311	2.84153e-16	0.0639407	0.476339	0.0478699	0.0342277	3.77509e-06	0.000315651
120	0.100761	0.793887	0.0600799	0.0567166	0.00660575	2.87519e-16	0.0778065	0.259661	0.063398	0.0386361	2.27023e-07	0.000724773
121	0.0831228	0.601144	0.0664339	0.0417213	0.000521673	2.58467e-16	0.0748602	0.629742	0.0656652	0.0307902	8.10067e-08	0.000385009
122	0.0649148	0.20806	0.046283	0.037001	0.000196136	3.03536e-16	0.0588423	0.194172	0.0479518	0.0284617	7.6925e-08	0.000303745
123	0.0723874	0.225186	0.0610584	0.0301307	0.000247284	2.97037e-16	0.0660583	0.210349	0.0589901	0.0257021	5.38873e-08	0.000249008
124	0.0796512	0.348057	0.0604924	0.0386075	0.000701737	2.70422e-16	0.0688345	0.371633	0.0582896	0.0310264	8.29477e-08	0.000423629
125	0.127758	2.12562	0.0654684	0.0955679	0.000941971	2.68847e-16	0.108531	2.1837	0.0641226	0.074251	1.55319e-06	0.000626543
126	0.0741651	0.197512	0.0588958	0.0341192	0.000480041	2.85365e-16	0.0652066	0.209981	0.0573636	0.0253853	7.80802e-08	0.000342454
127	0.105436	0.870258	0.0783438	0.056587	0.00140908	2.69904e-16	0.0976818	0.808583	0.0770429	0.0480252	2.036e-06	0.000441576
128	0.0742074	0.257559	0.0599318	0.0345252	0.000449835	2.88997e-16	0.0680941	0.261989	0.0601186	0.0256067	2.20974e-05	0.000301122
129	0.151125	1.72268	0.112994	0.079433	0.00119254	2.36797e-16	0.138417	1.62914	0.115639	0.0627276	5.93608e-06	0.000516797
130	0.0961234	0.472296	0.0755338	0.045878	0.000526517	2.97229e-16	0.0843606	0.445253	0.0705302	0.0381267	3.87654e-07	0.000369331
131	0.0957811	0.431411	0.0711579	0.0509307	0.000525079	2.70161e-16	0.0927088	0.374701	0.0746541	0.045935	4.71182e-07	0.00035537
132	0.0886666	0.605327	0.069698	0.0400427	0.000289993	2.90636e-16	0.0805802	0.368584	0.0655665	0.0347446	5.15935e-05	0.000366191
133	0.0944491	0.440149	0.0750014	0.0398661	0.000541497	2.56915e-16	0.0875384	0.424311	0.0745593	0.0359203	6.01304e-08	0.000346805
134	0.0882781	0.375382	0.0691543	0.0386888	0.000796904	2.76537e-16	0.0843111	0.373392	0.0702066	0.0374854	5.01396e-08	0.000221559
135	0.0901795	0.445414	0.070163	0.04274	0.000372263	2.87728e-16	0.0853181	0.417492	0.0721349	0.0369495	2.97723e-07	0.000306079
136	0.1102	0.772209	0.0678439	0.0694301	0.00288959	2.84431e-16	0.086414	0.379864	0.0689096	0.0400378	1.1444e-05	0.000547985
137	0.145273	0.976858	0.122439	0.0561956	0.00099527	2.92624e-16	0.151918	1.30745	0.137374	0.0505902	1.40436e-07	0.000529333
138	0.363279	7.41797	0.310502	0.133732	0.00767122	2.61759e-16	0.325293	7.13627	0.295901	0.111571	1.2895e-05	0.000986527
139	0.079601	0.275053	0.0547995	0.0446397	0.00123854	2.41627e-16	0.0685156	0.27443	0.0535393	0.0346318	9.91285e-08	0.000359658
140	0.163751	1.49936	0.138045	0.0692954	0.00110196	2.83606e-16	0.150561	1.39716	0.137242	0.0473114	6.26751e-07	0.000574512
141	0.0953443	0.310159	0.0800986	0.0403535	0.000856227	2.78384e-16	0.0978568	0.304728	0.0863903	0.0391847	2.55983e-07	0.000446391
142	0.109947	0.520419	0.0837972	0.0545431	0.00474292	2.6281e-16	0.0958904	0.363714	0.0867289	0.0356938	4.61343e-07	0.000616589
143	0.163662	1.52573	0.121879	0.0960753	0.000467428	3.2258e-16	0.157224	1.42668	0.124012	0.0891761	2.75024e-06	0.000349289
144	0.293323	3.30186	0.209079	0.121856	0.208742	2.90688e-16	0.243681	2.18577	0.169314	0.14017	1.3991e-05	0.00188982
145	0.13574	0.412278	0.106769	0.0604059	0.00375246	2.96224e-16	0.132239	0.370208	0.118968	0.0473691	6.21843e-08	0.000535934
146	0.153128	0.67499	0.110604	0.0884123	0.00277522	2.8965e-16	0.139681	0.517734	0.111207	0.0657997	2.00761e-07	0.000674799
147	0.161795	0.791258	0.122434	0.0821481	0.00287705	3.6477e-16	0.160332	0.828143	0.140763	0.0605159	1.02426e-06	0.000714035
148	0.150691	0.468938	0.106788	0.0779277	0.00467722	3.05464e-16	0.116159	0.353996	0.0973871	0.0513983	9.25969e-08	0.000770352
149	0.268336	1.82135	0.185919	0.153359	0.0356634	2.79292e-16	0.201132	1.2769	0.151129	0.121088	5.33566e-07	0.00150558
150	0.168233	1.12584	0.130108	0.087999	0.000708867	2.69596e-16	0.136935	0.824505	0.117682	0.0474751	4.96199e-08	0.000730164
151	0.140991	0.295197	0.107563	0.0716602	0.0015511	2.82803e-16	0.130549	0.294793	0.109404	0.0576298	4.39622e-08	0.000474954
153	0.261915	1.55172	0.150032	0.146135	0.0808064	2.57255e-16	0.138848	0.514822	0.118949	0.0562389	7.01547e-08	0.00167038
154	0.201347	0.954382	0.172675	0.0838246	0.00339321	2.78842e-16	0.191506	0.825038	0.175954	0.0597217	4.82318e-08	0.000615459
155	0.13032	0.200092	0.0885265	0.0771137	0.00160893	3.24641e-16	0.116261	0.206198	0.0945384	0.0573435	4.75883e-08	0.000450621
156	0.214936	0.921072	0.196189	0.0720915	0.000204323	2.19787e-16	0.204935	0.68401	0.18735	0.0650476	3.30424e-07	0.000610631
158	0.17993	0.861263	0.131408	0.0858587	0.0216403	2.80623e-16	0.139826	0.439602	0.118703	0.0600743	7.78354e-08	0.000882942
159	0.123212	0.300719	0.099534	0.0465711	0.00258006	2.9e-16	0.114508	0.299344	0.103956	0.0415071	4.5904e-08	0.000500689
160	0.348187	2.98451	0.312603	0.133621	0.00189143	2.68489e-16	0.3768	3.4248	0.360957	0.0696363	1.04628e-07	0.00107236
161	0.23974	1.63279	0.19027	0.118655	0.0164665	2.99902e-16	0.169525	0.709945	0.149618	0.0664708	1.02636e-07	0.000984366
162	0.275783	0.865521	0.253682	0.0761206	0.00370267	2.70014e-16	0.26317	0.872438	0.252361	0.0587527	7.97668e-08	0.000650488
165	0.266206	0.492119	0.193682	0.110723	0.0145373	2.81295e-16	0.223275	0.513906	0.203894	0.0743668	6.86393e-08	0.000984529
167	0.200935	0.590458	0.157077	0.0987622	0.00300432	3.21171e-16	0.190424	0.545667	0.157384	0.0882377	7.45643e-08	0.000555248
170	0.157576	0.482513	0.128269	0.0724161	0.00195198	2.71484e-16	0.146889	0.469592	0.124071	0.0616731	1.00631e-07	0.000508314
