TranslationRange	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost	Rank3Rate
0.0154882	nan	1423.89	-nan	-nan	-nan	nan	2672.87	157629	1288.94	21.8174	3.40985e+06	-nan	0.02
0.016788	nan	365.45	-nan	-nan	-nan	nan	4328.19	213790	2052.55	36.1043	1.60562e+07	-nan	0.04
0.018197	nan	789.829	-nan	-nan	-nan	nan	2470.09	169094	1137.4	27.5721	1.37787e+07	-nan	0.04
0.0197242	nan	303.139	-nan	-nan	-nan	nan	480.289	28188.4	228.665	10.3314	176103	-nan	0.12
0.0213796	nan	333.276	-nan	-nan	-nan	nan	270.337	26725.7	122.03	7.18931	97328.3	-nan	0.1
0.0231739	nan	323.311	-nan	-nan	-nan	nan	181.71	7702.77	78.6535	7.68831	87429.8	-nan	0.2
0.0251189	109.02	474.502	34.7832	28.4615	868.257	2.81977e-16	20.2575	401.197	7.20006	6.0521	8.4064	1.07776	0.2
0.027227	117.612	2081.63	37.1405	30.7544	884.187	2.74255e-16	13.7962	38.848	4.81411	4.2377	1.07087	1.1182	0.26
0.0295121	108.384	282.35	33.6017	28.4549	824.727	2.7077e-16	124.574	17766.2	59.2674	4.52302	4944.08	1.11672	0.32
0.031989	nan	433.06	-nan	-nan	-nan	nan	375.986	70876.6	182.672	5.07108	353345	-nan	0.36
0.0346737	110.035	355.804	32.8917	29.5605	1037.23	2.77009e-16	358.45	60326.4	175.892	4.65684	69586.6	1.1107	0.4
0.0375837	105.598	303.298	31.9856	27.446	908.654	2.67452e-16	6.88806	17.3317	2.3769	2.18551	0.21379	1.12972	0.6
0.040738	117.91	1659.79	36.7622	30.5998	2958.53	2.73867e-16	6.0248	19.2949	2.11514	1.85201	0.131965	1.15296	0.58
0.044157	98.4684	330.244	30.5039	24.9662	781.316	2.72692e-16	4.68196	17.0988	1.60949	1.49823	0.0985836	1.07885	0.6
0.047863	112.744	524.167	33.7949	29.4231	1288.16	2.80106e-16	7.11013	58.086	2.59114	2.06317	0.334545	1.13793	0.4
0.05188	108.772	329.387	33.5186	28.1564	839.79	2.77044e-16	3.83158	19.09	1.32241	1.20124	0.068584	1.14263	0.62
0.0562341	110.902	569.438	35.055	28.3037	837.954	2.80859e-16	3.17708	10.9695	1.09792	1.01213	0.0316533	1.11129	0.64
0.0609537	105.318	474.242	32.6197	26.8888	836.134	2.77336e-16	3.10615	16.2429	1.07097	0.985653	0.0446946	1.08769	0.42
0.0660693	90.0616	263.935	26.9195	22.8256	761.09	2.74981e-16	1.81863	8.39488	0.659022	0.537278	0.0157879	0.998667	0.6
0.0716143	102.787	375.975	30.6293	26.5292	823.336	2.83564e-16	1.97408	30.4387	0.699134	0.588424	0.019271	1.09887	0.5
0.0776247	93.1169	289.909	28.4893	24.6077	719.688	2.78963e-16	1.45785	12.9949	0.498221	0.462612	0.0109391	0.999171	0.48
0.0841395	85.9364	213.775	26.7806	21.5493	629.193	2.82127e-16	1.22782	4.46466	0.437275	0.374699	0.00666792	0.958162	0.52
0.0912011	81.0485	586.764	23.7548	21.2284	1025.98	2.73778e-16	0.949239	6.23675	0.338704	0.285955	0.00282261	0.859211	0.42
0.0988553	58.26	187.461	17.9231	14.9318	362.84	2.86755e-16	0.688643	4.97162	0.234433	0.217898	0.00188391	0.732454	0.44
0.107152	67.0933	614.378	21.6249	16.6902	450.141	2.85866e-16	0.498982	1.88359	0.174851	0.156382	0.00121274	0.758539	0.34
0.116145	60.5256	323.446	18.4719	16.0654	413.747	2.80989e-16	0.557478	3.29466	0.20225	0.164874	0.00118924	0.729348	0.44
0.125893	45.7985	208.601	13.502	12.5511	226.976	2.90521e-16	0.387042	1.06726	0.137852	0.117917	0.000549714	0.582963	0.52
0.136458	30.0811	208.311	8.90169	8.17024	159.222	2.75563e-16	0.274913	1.91183	0.0962271	0.085364	0.000531131	0.397457	0.42
0.147911	33.7445	350.129	10.0534	9.23458	163.496	2.89161e-16	0.375573	3.62168	0.135599	0.109415	0.000542042	0.440654	0.52
0.160325	28.0434	257.143	7.72117	7.82972	232.388	2.7209e-16	0.25257	1.67131	0.0890661	0.0787494	0.000287155	0.351288	0.52
0.17378	26.407	214.941	8.33872	6.9619	146.839	2.88049e-16	0.174941	1.02953	0.0602347	0.055469	0.000147499	0.312463	0.62
0.188365	15.2752	65.6548	4.48383	4.11087	48.3652	2.80111e-16	0.154812	1.01662	0.0544333	0.0477697	0.000105296	0.236066	0.7
0.204174	17.9665	198.793	5.36214	4.90832	67.401	2.74632e-16	0.168405	0.680013	0.0576398	0.0542644	8.69275e-05	0.258331	0.7
0.221309	5.71321	27.0526	1.58221	1.75524	5.16419	2.79596e-16	0.0791992	0.38775	0.0264682	0.0259715	3.15058e-05	0.0952266	0.6
0.239883	11.1437	185.093	3.1502	3.05201	79.105	2.7763e-16	0.07671	0.369439	0.0262797	0.0243682	4.2354e-05	0.146184	0.8
0.260016	5.42529	57.3482	1.55369	1.55584	11.1282	2.77786e-16	0.0694234	0.310897	0.0243095	0.0217322	2.1714e-05	0.0872295	0.86
0.281838	4.57921	96.658	1.34414	1.26591	15.6917	2.85548e-16	0.0663375	1.05495	0.0245854	0.0187916	1.28849e-05	0.0666492	0.82
0.305492	3.71068	143.506	1.26088	0.907793	12.0871	2.79146e-16	0.0457623	0.353914	0.0151738	0.01503	8.99265e-06	0.0493546	0.88
0.331131	1.94459	45.0029	0.61232	0.499482	2.58447	2.8209e-16	0.0428773	0.144729	0.0141895	0.0140316	7.54641e-06	0.0314967	0.9
0.358922	0.954932	6.1598	0.27557	0.277506	0.19798	2.85637e-16	0.0390203	0.188122	0.0134228	0.0122472	6.43353e-06	0.0169575	0.92
0.389045	0.584336	9.68878	0.171315	0.184079	0.14427	2.85416e-16	0.0319365	0.143445	0.0105215	0.0104743	4.65621e-06	0.00996366	0.98
0.421697	0.947151	20.1728	0.341619	0.22545	0.430092	2.8123e-16	0.0231475	0.0832968	0.00781761	0.00734666	2.39453e-06	0.01468	0.98
0.457088	0.515623	2.29439	0.145188	0.14939	0.054251	2.82377e-16	0.0320206	0.208651	0.0109808	0.0101746	4.69999e-06	0.00900604	0.9
0.49545	1.31347	29.963	0.408171	0.373274	1.13932	2.8283e-16	0.0199489	0.10941	0.00676845	0.00631889	2.45743e-06	0.0221692	0.94
0.537032	0.200286	1.06218	0.0613066	0.0567227	0.00985875	2.95465e-16	0.0181553	0.0587989	0.00635943	0.00555715	1.15524e-06	0.00349521	0.9
0.582103	0.124227	1.3242	0.0320233	0.0394488	0.00780734	2.83106e-16	0.0162643	0.0317405	0.0056619	0.00504418	1.22543e-06	0.00212398	1
0.630957	0.243102	2.18337	0.0701664	0.0720292	0.0232133	2.79467e-16	0.0244928	0.213394	0.00888214	0.00733736	2.47797e-06	0.00427528	1
0.683912	0.0711837	0.688649	0.0211509	0.0209653	0.00156424	2.87715e-16	0.0155968	0.0595292	0.00552556	0.00473153	8.62041e-07	0.00117611	1
0.74131	0.0838202	0.439623	0.0243404	0.0249568	0.00150924	2.8733e-16	0.0178583	0.0440611	0.00636048	0.00541278	1.01179e-06	0.00137718	0.96
0.803526	0.853192	29.699	0.255113	0.221516	2.09751	2.83517e-16	0.0181821	0.117218	0.00676203	0.00510944	1.00626e-06	0.013703	0.94
0.870964	0.0529341	0.257339	0.015713	0.0152373	0.000411739	2.82028e-16	0.0169283	0.0619445	0.00616633	0.0049707	8.05557e-07	0.000840311	0.98
0.944061	0.173066	3.64592	0.0606993	0.0417581	0.0233548	2.89337e-16	0.0182103	0.0604038	0.00652007	0.00547428	8.81997e-07	0.00293349	0.96
1.02329	0.0431128	0.580461	0.0127798	0.0140951	0.000455232	2.8916e-16	0.0149048	0.0449541	0.00541396	0.00444102	7.01767e-07	0.000658224	0.96
1.10917	0.0540404	0.325089	0.016453	0.0152182	0.000544656	2.8357e-16	0.0176428	0.0454991	0.00648137	0.00519678	7.70521e-07	0.00084454	0.96
1.20226	0.0753961	0.694692	0.0222893	0.0221526	0.00214026	2.79135e-16	0.018952	0.0601876	0.00696481	0.00555272	8.73091e-07	0.00117981	0.94
1.30317	0.0497096	0.583073	0.014145	0.0149308	0.00122379	2.89167e-16	0.0176438	0.055806	0.00653449	0.00507679	7.66561e-07	0.000753717	0.98
1.41254	0.0346604	0.216654	0.0105616	0.0103004	0.000200037	2.78967e-16	0.0164005	0.0453618	0.00596364	0.00484363	8.06122e-07	0.00049553	0.96
1.53109	0.0259077	0.145326	0.00876417	0.0071038	7.22749e-05	2.91424e-16	0.0173718	0.0753562	0.00641718	0.00502359	8.18466e-07	0.000342099	1
1.65959	0.0473994	0.39342	0.0155516	0.0133005	0.000463412	2.89892e-16	0.0213135	0.0569906	0.00802972	0.00594526	9.34475e-07	0.000638255	0.96
1.79887	0.0316379	0.150414	0.0104918	0.00887003	9.35035e-05	2.74196e-16	0.0208781	0.0607903	0.00778075	0.00598238	1.04028e-06	0.000387404	0.98
1.94984	0.0952986	2.11185	0.0281251	0.0290815	0.00988703	2.78858e-16	0.0171564	0.0453795	0.00625744	0.00501827	8.18906e-07	0.00153155	0.92
2.11349	0.039858	0.228549	0.0133242	0.0105995	0.000289682	2.87908e-16	0.021012	0.123098	0.00801621	0.005699	9.42704e-07	0.000519439	0.98
2.29087	0.0519862	0.407771	0.0163566	0.0147956	0.000671336	2.80812e-16	0.0170613	0.0758216	0.00615169	0.00509565	8.131e-07	0.000828408	0.9
2.48313	0.0482136	0.502863	0.0157922	0.0132709	0.00108011	2.79673e-16	0.0190912	0.0632339	0.00706064	0.0054771	1.0239e-06	0.000727604	0.96
2.69153	0.027454	0.267362	0.00908583	0.00794637	0.000137349	2.88612e-16	0.0183686	0.0538271	0.00663319	0.00551403	9.24995e-07	0.0003539	0.94
2.91743	0.0275491	0.0673114	0.00937976	0.00775984	4.06459e-05	2.82251e-16	0.0227328	0.0578671	0.00857926	0.0064584	1.01267e-06	0.00028563	1
3.16228	0.0247472	0.0547136	0.00861852	0.0069262	2.04466e-05	2.83063e-16	0.0216362	0.0541903	0.00805629	0.00618775	9.38274e-07	0.000211104	0.98
3.42768	0.0289253	0.196397	0.00963694	0.00813536	0.000107657	2.89948e-16	0.0217763	0.051122	0.00803032	0.00631919	9.21648e-07	0.00033025	0.96
3.71535	0.0271134	0.0632018	0.00968766	0.00726096	2.8689e-05	2.90923e-16	0.0228607	0.0770923	0.00874417	0.00622155	1.18004e-06	0.00027067	0.96
4.02717	0.0270259	0.187585	0.00869777	0.00795792	7.87564e-05	2.81563e-16	0.0184632	0.042462	0.00674303	0.00545637	8.6051e-07	0.000313455	0.94
4.36516	0.0262096	0.109711	0.00950438	0.00705755	1.89015e-05	2.87553e-16	0.0238703	0.122355	0.00899751	0.00675593	9.82371e-07	0.000220837	1
4.73151	0.0282795	0.0919092	0.00958305	0.00782898	4.98984e-05	2.78723e-16	0.023643	0.0983295	0.0089012	0.00656087	1.10464e-06	0.00028976	0.98
5.12861	0.0325924	0.333295	0.0113424	0.00838627	0.000222012	2.75533e-16	0.0218117	0.0834249	0.00817393	0.00618928	1.05207e-06	0.000376632	0.96
5.55904	0.0251107	0.0584524	0.0086753	0.00705979	2.47818e-05	2.86984e-16	0.0222204	0.0656877	0.00822793	0.00646759	1.10976e-06	0.000237152	1
6.0256	0.0266272	0.199911	0.00859629	0.00764204	0.000169367	2.80447e-16	0.0183158	0.0515787	0.00659493	0.00553959	8.37814e-07	0.000302938	0.94
6.53131	0.0253013	0.0464632	0.00881966	0.00736392	1.3542e-05	2.80744e-16	0.0248982	0.0823937	0.00925944	0.00719603	1.03386e-06	0.000195388	0.98
7.07946	0.0223551	0.0703709	0.00772396	0.00629488	1.5034e-05	2.87189e-16	0.0214971	0.0989502	0.00796287	0.00619169	1.00146e-06	0.000197169	1
7.67361	0.0220402	0.0591538	0.00747997	0.00642507	1.59933e-05	2.82165e-16	0.0202535	0.0779259	0.00742929	0.00589946	1.01991e-06	0.000185	0.94
8.31764	0.028227	0.202325	0.009305	0.00790208	0.000198009	2.87145e-16	0.0214093	0.0718182	0.00794257	0.00618725	1.08721e-06	0.000286916	0.98
9.01571	0.023638	0.0771897	0.00828813	0.00661036	1.45373e-05	2.83931e-16	0.0225301	0.0845015	0.00848874	0.00639473	9.85862e-07	0.000220514	0.98
9.77237	0.0506237	0.95872	0.0154686	0.015084	0.00242354	2.80938e-16	0.0206077	0.093878	0.00755084	0.00607488	1.0528e-06	0.000735808	0.98
10.5925	0.0253217	0.0674216	0.00896222	0.00682345	2.2798e-05	2.76804e-16	0.0233599	0.0873365	0.00875219	0.00652716	1.03788e-06	0.000238895	0.88
11.4815	0.0227692	0.123068	0.00785403	0.00633357	2.42156e-05	2.7868e-16	0.020615	0.157301	0.00752389	0.00601286	9.90548e-07	0.0001793	0.98
12.4451	0.0182967	0.052812	0.00611155	0.00554361	1.13837e-05	2.82973e-16	0.0180041	0.0745842	0.00647616	0.00542349	8.3551e-07	0.000164182	0.94
13.4896	0.0220669	0.0654941	0.00755675	0.00645209	1.29712e-05	2.80051e-16	0.0211515	0.0794751	0.00768321	0.00634636	1.00039e-06	0.000192656	0.98
14.6218	0.0221311	0.0886501	0.00770959	0.00622273	1.46027e-05	2.86497e-16	0.0212148	0.105896	0.00764447	0.00619656	5.68781e-06	0.000167169	0.92
15.8489	0.0238171	0.0766711	0.00812925	0.00678902	1.94113e-05	2.74134e-16	0.0224459	0.141863	0.00834345	0.00645328	9.53335e-07	0.000211191	0.98
17.1791	0.0232399	0.0750875	0.00839592	0.00630571	1.27896e-05	2.81359e-16	0.0224509	0.0827924	0.00830386	0.00656665	1.03392e-06	0.000184802	0.94
18.6209	0.0188968	0.0507484	0.0064973	0.00553034	9.51765e-06	2.80449e-16	0.0185896	0.0612137	0.00673837	0.00555629	9.34748e-07	0.000155805	0.98
20.1837	0.0269621	0.208655	0.00994368	0.00717196	2.38724e-05	2.83568e-16	0.0247764	0.228125	0.00963456	0.00641962	1.03253e-06	0.000199777	1
21.8776	0.0236173	0.0639353	0.00818138	0.00669372	1.44092e-05	2.86941e-16	0.0226835	0.0704123	0.00844976	0.00654537	1.13279e-06	0.000208864	0.94
23.7137	0.0247308	0.0872625	0.00836871	0.00701493	3.10088e-05	2.7279e-16	0.0223315	0.115663	0.00819702	0.00645039	1.02987e-06	0.000235445	0.9
25.704	0.0232911	0.0453101	0.00813167	0.00674474	1.23074e-05	2.86471e-16	0.0217942	0.0570729	0.00791993	0.00650002	9.95738e-07	0.000167065	0.96
27.8612	0.01976	0.0455611	0.00684453	0.00574652	9.09823e-06	2.73843e-16	0.0195304	0.0400641	0.00708316	0.0058728	9.89841e-07	0.000160336	0.96
30.1995	0.0232277	0.0522506	0.0081459	0.00653781	1.40415e-05	2.81216e-16	0.0229678	0.0631265	0.0086193	0.00656164	1.10616e-06	0.000198009	0.98
32.7341	0.0236052	0.0722525	0.00851814	0.00644577	1.21475e-05	2.85527e-16	0.0231131	0.0754052	0.0086981	0.00649266	1.13335e-06	0.000177315	0.96
35.4813	0.0203111	0.0534433	0.00680211	0.00570194	1.64139e-05	2.83215e-16	0.0195065	0.0602127	0.00711854	0.00575861	9.50408e-07	0.000193113	0.94
38.4592	0.0216241	0.0489297	0.00763416	0.00599325	1.16569e-05	2.8291e-16	0.0212209	0.0647296	0.0078725	0.00605783	1.05046e-06	0.000174314	0.92
41.6869	0.019814	0.102104	0.00682383	0.00561042	1.25786e-05	2.803e-16	0.0188784	0.12058	0.00687816	0.00542819	8.32013e-07	0.000156911	0.94
45.1856	0.0217955	0.0667134	0.00769993	0.00609742	1.17027e-05	2.79408e-16	0.021802	0.0794923	0.00810135	0.00630805	9.93454e-07	0.000178289	0.98
48.9779	0.0214165	0.055975	0.00738197	0.0061921	1.48624e-05	2.80609e-16	0.0209728	0.0728602	0.00775264	0.00612431	9.35989e-07	0.000174645	0.96
53.0884	0.0194318	0.0613569	0.00672368	0.005593	1.02333e-05	2.87072e-16	0.0187421	0.0622931	0.00680553	0.00553793	8.97508e-07	0.000147648	0.94
57.544	0.0224247	0.0476337	0.00799155	0.0063017	1.18568e-05	2.73244e-16	0.0219973	0.0494463	0.00816025	0.00643795	9.91713e-07	0.000175046	1
62.3735	0.0217647	0.0777247	0.00773367	0.00598814	1.37517e-05	2.78438e-16	0.0203837	0.0924321	0.00755047	0.00591987	1.03197e-06	0.000174382	0.98
67.6083	0.0217899	0.0516546	0.00765264	0.0062101	1.20454e-05	2.92965e-16	0.0212457	0.0648051	0.00786388	0.00618104	1.01479e-06	0.000166047	0.94
73.2825	0.0194931	0.0477441	0.00682551	0.00529773	1.18868e-05	2.86977e-16	0.018951	0.0542583	0.0069644	0.0054925	1.0975e-06	0.000166	0.98
79.4328	0.0192638	0.0469079	0.00658344	0.00554041	1.00692e-05	2.80645e-16	0.019121	0.0675232	0.00695061	0.0056767	1.00849e-06	0.000166253	0.96
86.0994	0.0235223	0.0557587	0.00816095	0.00675872	1.55608e-05	2.86038e-16	0.0224955	0.0538587	0.00823675	0.00665748	1.02211e-06	0.000182323	0.98
93.3254	0.0217135	0.044945	0.00735443	0.00628122	1.71231e-05	2.9065e-16	0.0206886	0.0575025	0.00759199	0.00610321	1.02128e-06	0.000190993	0.96
101.158	0.0230479	0.0641042	0.00803492	0.00650224	1.63505e-05	2.80962e-16	0.022027	0.0672139	0.00817556	0.00637213	1.13081e-06	0.000175129	0.98
109.648	0.0179169	0.045292	0.00589319	0.00555256	6.73431e-06	2.89478e-16	0.016984	0.0334585	0.00581227	0.00537922	9.19794e-07	0.000127501	0.94
118.85	0.0163158	0.0695865	0.00565884	0.00468956	6.85358e-06	2.75798e-16	0.0159869	0.0998244	0.00579051	0.00480383	8.592e-07	0.000125864	0.98
128.825	0.0203022	0.0520172	0.00688667	0.00584011	1.52873e-05	2.92081e-16	0.0196881	0.0652261	0.00718674	0.00578463	9.29198e-07	0.000183557	0.94
139.637	0.0218219	0.0707271	0.00768723	0.00600085	2.03975e-05	2.77864e-16	0.0202493	0.0796289	0.00768101	0.00558131	1.07914e-06	0.000167339	0.96
151.356	0.0221948	0.110219	0.00792982	0.00614711	2.05179e-05	2.78077e-16	0.0210739	0.10969	0.00795922	0.005917	1.07406e-06	0.000184527	1
164.059	0.025102	0.163562	0.00868103	0.00703003	2.97866e-05	2.73195e-16	0.0235677	0.208673	0.00889991	0.00644233	1.01607e-06	0.000218956	1
177.828	0.0207493	0.0544829	0.00704886	0.00597325	1.63307e-05	2.91338e-16	0.0199948	0.0626715	0.0073424	0.0058671	1.04323e-06	0.000184859	0.88
192.752	0.0217658	0.0532675	0.00760741	0.00616664	1.01805e-05	2.76403e-16	0.0212212	0.0565316	0.00772044	0.00616987	1.01883e-06	0.000159356	1
208.93	0.0197468	0.0613692	0.0066414	0.00571088	1.23243e-05	2.8567e-16	0.019106	0.07618	0.00688336	0.00565924	9.93414e-07	0.000182894	0.94
226.464	0.02311	0.0589529	0.00810603	0.00665415	1.07878e-05	2.7826e-16	0.0222627	0.0739069	0.00815875	0.0066181	1.01405e-06	0.000176904	0.92
245.471	0.021108	0.051376	0.00735955	0.00582546	1.52534e-05	2.86697e-16	0.0204918	0.0594623	0.00765414	0.00584246	1.13787e-06	0.000170716	0.96
266.073	0.020543	0.0635763	0.00707833	0.0058027	1.22297e-05	2.79188e-16	0.0200114	0.0720713	0.00733767	0.00590345	9.68681e-07	0.000176893	0.98
288.403	0.0214962	0.0741885	0.00725502	0.00616394	2.04707e-05	2.89903e-16	0.0203108	0.0947064	0.00739975	0.00602471	9.03612e-07	0.000201552	0.96
312.608	0.0228832	0.0609872	0.00796216	0.00653424	1.41513e-05	2.84932e-16	0.0220625	0.0699027	0.00820996	0.00639642	9.58464e-07	0.00018807	1
338.844	0.0216662	0.0448804	0.00741476	0.00623877	1.36068e-05	2.868e-16	0.0204035	0.047629	0.00755686	0.00596786	1.02198e-06	0.000191472	0.98
367.282	0.0225106	0.0568224	0.00766317	0.00639385	2.09026e-05	2.85132e-16	0.0209188	0.0837374	0.00770983	0.0060374	1.07249e-06	0.000205035	0.96
398.107	0.0206622	0.0534614	0.00704056	0.00604315	1.29314e-05	2.89072e-16	0.0204708	0.0662246	0.00737157	0.0062456	1.04949e-06	0.000173383	1
431.519	0.0235432	0.0584865	0.00844946	0.00633647	1.53264e-05	2.82549e-16	0.0225549	0.071727	0.00841349	0.00642642	1.12735e-06	0.000170193	0.98
467.735	0.0173194	0.0569955	0.00591299	0.00496903	8.7468e-06	2.82234e-16	0.0170977	0.0836816	0.00612199	0.00517431	9.21517e-07	0.000154687	0.92
506.991	0.0232266	0.0600332	0.00807712	0.00658906	1.72542e-05	2.88335e-16	0.0224241	0.062692	0.00846156	0.00636628	1.06751e-06	0.000205813	0.98
549.541	0.0211302	0.0500357	0.00740567	0.0061059	9.40919e-06	2.78749e-16	0.0206402	0.0578075	0.00749091	0.00615715	9.6333e-07	0.000155033	0.96
595.662	0.0210778	0.0553274	0.00749869	0.00602078	1.1467e-05	2.79142e-16	0.0201214	0.0618703	0.00741465	0.0058423	9.88998e-07	0.000151179	0.94
645.654	0.02288	0.0769392	0.00779053	0.00658494	2.38499e-05	2.78979e-16	0.0207924	0.0870923	0.00769337	0.0059408	9.56032e-07	0.000196907	0.96
699.842	0.0268503	0.272401	0.0090211	0.00779316	9.24546e-05	2.89653e-16	0.0283348	0.45737	0.00959	0.00897794	8.47531e-05	0.000303279	0.94
758.578	0.0233195	0.0531536	0.00811096	0.00655127	1.47008e-05	2.66763e-16	0.021825	0.062786	0.00801923	0.00640586	1.0116e-06	0.000189878	0.98
822.243	0.0243367	0.0610366	0.00893758	0.00661049	1.00532e-05	2.86896e-16	0.0237829	0.0671445	0.0089463	0.00670002	1.92754e-06	0.000163428	0.92
891.251	0.0219078	0.104186	0.00773325	0.00603773	2.58655e-05	2.86992e-16	0.0206783	0.130654	0.00781567	0.00576169	9.14243e-07	0.000186699	0.96
966.051	0.0174001	0.0327247	0.00605424	0.00508035	6.71029e-06	2.84357e-16	0.0169689	0.0411471	0.0061441	0.0050782	8.4473e-07	0.000124433	0.94
1047.13	0.0206124	0.0785208	0.0072456	0.00574665	1.36801e-05	2.92409e-16	0.0198178	0.104834	0.00735232	0.00568965	9.32279e-07	0.000161711	0.98
1135.01	0.0209371	0.0434822	0.00720133	0.00608598	1.10326e-05	2.85576e-16	0.0200087	0.0562174	0.00729404	0.00588626	9.67014e-07	0.000172817	0.98
1230.27	0.0183999	0.0340092	0.006005	0.0054158	1.2547e-05	2.84019e-16	0.0177992	0.0602632	0.00630291	0.00540705	8.86953e-07	0.00017727	1
1333.52	0.0243397	0.0969195	0.00868144	0.00671623	2.04546e-05	2.8579e-16	0.0234612	0.118089	0.00882216	0.00646561	1.42865e-06	0.000201959	0.94
1445.44	0.0202759	0.0455073	0.00697076	0.00600488	1.03107e-05	2.85596e-16	0.019555	0.0597396	0.00705946	0.00593556	9.02639e-07	0.000166796	0.98
1566.75	0.0193519	0.0474845	0.0066733	0.00558433	1.13717e-05	2.82799e-16	0.0188572	0.0516817	0.00674993	0.00573395	9.60153e-07	0.000154395	0.94
