FocalLength	QRloss	IACloss
123	6.04492e-10	1.46073e-09
124	1.06229e-09	1.38629e-09
125	5.58937e-09	1.63065e-08
126	3.04444e-10	6.30574e-10
127	2.04183e-10	3.69767e-10
128	2.30393e-08	4.14064e-08
129	7.86176e-10	2.90113e-09
130	5.54967e-10	2.54708e-09
131	1.58482e-09	4.44604e-09
132	1.11898e-09	5.43483e-09
133	4.26936e-07	3.99711e-07
134	2.30065e-08	1.30425e-07
135	1.558e-07	2.04975e-07
136	4.91525e-09	2.24254e-08
137	7.28103e-09	9.37124e-09
138	1.214e-09	1.69046e-09
139	3.85871e-09	6.24727e-09
140	2.34486e-09	4.74783e-09
141	3.99318e-10	1.04733e-09
142	2.81059e-08	4.04093e-08
143	5.14908e-08	7.89039e-08
144	6.17938e-09	3.92239e-08
145	1.80357e-09	3.23298e-09
146	1.32e-10	2.76092e-10
147	9.12546e-10	2.59509e-09
148	7.02195e-09	9.69218e-09
149	8.44142e-10	1.69487e-09
150	4.03882e-09	1.71049e-08
151	4.32861e-10	1.18149e-09
152	1.77041e-09	5.6686e-09
153	5.88853e-10	1.12908e-09
154	4.58159e-05	4.87974e-05
155	7.657e-09	2.49883e-08
156	6.01514e-09	7.45081e-09
157	1.64079e-06	6.28999e-06
158	2.89666e-08	8.75441e-08
159	9.33903e-10	1.68385e-09
160	4.23811e-10	9.54444e-10
161	1.51859e-05	6.63174e-05
162	2.20297e-09	4.06785e-09
163	8.95918e-09	5.7478e-09
164	1.00013e-07	3.137e-07
165	2.11923e-09	4.1934e-09
166	1.71442e-09	4.31879e-09
167	1.15134e-09	2.82884e-09
168	3.79635e-09	9.10446e-09
169	4.63173e-10	9.72731e-10
170	4.09123e-09	1.57214e-08
171	7.2274e-10	1.76059e-09
172	2.35495e-08	5.38074e-08
173	1.23441e-09	1.90967e-09
174	1.4651e-08	6.12509e-08
175	8.30335e-10	1.44372e-09
176	2.6832e-10	5.05783e-10
177	2.44649e-09	3.48662e-09
178	7.05209e-09	3.74928e-08
179	3.63316e-10	6.77314e-10
180	1.71207e-08	2.38363e-08
181	1.17122e-08	5.92538e-08
182	5.13606e-09	2.11413e-08
183	1.50099e-08	3.1094e-08
184	4.40203e-09	1.99116e-08
185	3.6239e-10	7.61076e-10
186	2.92357e-07	8.22498e-07
187	4.80471e-10	7.41842e-10
188	2.31887e-09	5.62045e-09
189	5.76261e-10	7.25991e-10
190	3.45532e-08	7.86791e-08
191	6.22812e-07	1.30637e-06
192	3.97295e-10	4.62729e-10
193	3.98028e-09	2.1162e-08
194	5.86321e-10	1.26606e-09
195	1.7012e-09	2.26166e-09
196	1.00468e-05	2.0792e-05
197	2.17067e-09	3.96065e-09
198	1.48808e-09	6.11827e-09
199	2.46009e-09	4.23231e-09
200	3.33812e-09	6.86007e-09
201	3.25959e-09	5.02384e-09
202	6.74489e-10	1.76893e-09
203	4.49801e-06	1.60871e-05
204	1.23323e-09	2.54339e-09
205	2.88678e-09	4.21932e-09
206	0.000160192	0.000220625
207	4.87156e-09	2.35294e-08
208	2.15647e-09	3.70087e-09
209	1.52956e-09	4.09259e-09
210	3.58363e-09	1.01167e-08
211	5.75071e-10	9.05851e-10
212	1.27785e-09	4.16382e-09
213	4.20672e-10	1.07771e-09
214	4.95772e-07	8.36276e-07
215	1.48245e-08	1.15579e-08
216	5.71863e-10	1.40056e-09
217	1.70338e-08	1.60933e-08
218	9.56382e-09	1.75358e-08
219	1.97701e-08	4.40449e-08
220	6.53391e-10	1.4827e-09
221	2.61086e-09	4.80622e-09
222	3.13432e-09	4.0772e-09
223	7.6782e-10	8.11156e-10
224	2.28931e-09	7.15511e-09
225	3.75132e-10	1.45015e-09
226	2.05305e-09	3.92191e-09
227	2.12032e-08	4.72826e-08
228	3.8455e-09	4.69435e-08
229	3.10939e-09	7.06806e-09
230	3.43064e-09	6.24466e-09
231	1.8272e-09	5.18526e-09
232	3.40004e-09	1.19852e-08
233	4.31911e-10	6.99334e-10
234	2.0457e-08	1.14194e-08
235	8.65153e-10	1.71926e-09
236	4.31046e-09	1.0184e-08
237	9.8465e-10	2.20495e-09
238	2.4377e-09	3.17858e-09
239	4.20535e-10	6.25369e-10
240	3.78196e-10	7.27298e-10
241	4.13538e-08	7.57823e-08
242	7.52107e-08	1.0788e-07
243	1.47259e-09	2.10172e-09
244	1.93358e-09	2.70636e-09
245	2.62611e-08	6.48459e-08
246	6.88589e-10	2.59022e-09
247	2.30695e-08	6.91611e-08
248	8.99934e-09	2.67736e-08
249	3.09511e-09	6.00331e-09
250	6.46406e-09	2.10769e-08
251	4.97088e-10	1.06546e-09
252	8.53671e-10	1.56341e-09
253	1.35602e-09	5.6743e-09
254	8.81909e-09	1.03116e-08
255	2.01914e-07	2.65878e-07
256	1.79522e-09	2.44789e-09
257	1.27017e-09	1.83339e-09
258	5.37429e-10	1.12464e-09
259	7.4959e-10	2.13621e-09
260	2.36517e-10	7.98006e-10
261	3.7965e-08	1.04588e-07
262	6.20565e-10	1.15929e-09
263	4.28765e-09	1.1564e-08
264	1.0954e-09	1.19422e-09
265	3.07816e-09	1.26289e-08
266	1.18305e-08	1.12411e-08
267	1.15835e-09	1.80615e-09
268	9.84008e-06	1.1369e-05
269	5.71609e-09	1.81356e-08
270	1.98042e-09	7.17963e-09
271	2.77798e-10	6.10663e-10
272	1.6486e-07	5.11451e-07
273	1.85441e-09	4.03206e-09
274	1.09809e-09	3.30894e-09
275	2.52209e-10	4.22599e-10
276	4.3411e-08	1.30233e-07
277	1.0895e-09	1.13931e-09
278	2.11512e-09	5.63116e-09
279	7.27655e-09	1.53408e-08
280	3.3394e-08	1.91575e-07
281	8.68293e-09	1.35976e-08
282	8.60151e-09	3.1872e-08
283	2.17014e-10	4.39796e-10
284	7.09911e-10	9.56272e-10
285	3.79467e-08	8.83916e-08
286	4.48223e-10	6.80749e-10
287	4.34996e-08	1.95735e-07
288	3.15463e-08	9.32005e-08
289	2.41711e-09	7.17463e-09
290	5.92208e-08	1.50569e-07
291	3.10435e-09	1.59395e-08
292	3.00582e-09	6.08686e-09
293	2.0159e-08	2.42759e-08
294	8.71957e-09	6.87075e-08
295	9.30684e-10	1.12425e-09
296	7.29366e-08	1.92079e-07
297	6.09273e-08	1.18897e-07
298	6.43939e-07	2.12333e-09
299	2.48541e-07	1.99031e-07
