FocalLength	QR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	IAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost
83	0.0063793	0.00381062	0.00407624	1.32158e-05	0.00624527	0.00389735	0.00404477	8.22311e-06
84	0.00680775	0.00421806	0.00434001	1.19615e-05	0.00663846	0.00418827	0.00435954	5.63634e-06
85	0.00643706	0.00406078	0.0039513	2.04714e-05	0.00625358	0.00414212	0.0038616	7.31973e-06
86	0.00706371	0.00440247	0.00454272	1.12847e-05	0.00692801	0.00444683	0.00452721	7.2519e-06
87	0.00747193	0.00469975	0.00473134	1.2301e-05	0.00737305	0.00478631	0.00471713	6.78914e-06
88	0.00720642	0.00455887	0.00448525	1.33751e-05	0.00697956	0.00456889	0.00444618	5.40212e-06
89	0.00749924	0.0043568	0.00511575	1.69531e-05	0.00737493	0.00439695	0.00501087	2.33276e-05
90	0.00849794	0.00520307	0.00560317	8.03531e-06	0.00851707	0.00527677	0.00576241	6.71061e-06
91	0.00792721	0.00520926	0.00492778	1.02259e-05	0.00791475	0.00538332	0.00491979	8.99952e-06
92	0.00794933	0.00492519	0.00511167	2.22159e-05	0.00789716	0.00496349	0.00528925	1.49703e-05
93	0.00787216	0.00505706	0.00485145	1.06237e-05	0.007787	0.00523395	0.00480651	6.54487e-06
94	0.00814945	0.00474608	0.00555074	1.11373e-05	0.00787607	0.00488363	0.00533402	8.42191e-06
95	0.00865695	0.00550328	0.0053861	9.95969e-05	0.00816416	0.0053919	0.00512451	6.89343e-05
96	0.00754783	0.00473707	0.00479811	2.77443e-05	0.00739499	0.00476887	0.0048064	2.66903e-05
97	0.00754709	0.00476029	0.00486008	9.30369e-06	0.00738472	0.00480443	0.0048397	6.05348e-06
98	0.00811737	0.00508705	0.00523106	1.00982e-05	0.00809847	0.00536139	0.00515633	7.47683e-06
99	0.00735286	0.00471678	0.00467016	6.69588e-06	0.00718448	0.00470743	0.00463334	2.93028e-06
100	0.00763449	0.00496606	0.00474925	6.04069e-06	0.00733037	0.00491962	0.00457213	3.35408e-06
101	0.00781807	0.00446198	0.00545156	2.50151e-05	0.00768162	0.00453051	0.00545369	1.56041e-05
102	0.00996568	0.00610103	0.00622054	0.000662426	0.00850228	0.00594758	0.00507473	8.00694e-06
103	0.00915513	0.00584475	0.00589034	1.59337e-05	0.00901235	0.00606444	0.00571136	1.12148e-05
104	0.00740538	0.00446703	0.00490858	1.21374e-05	0.00731144	0.00471565	0.00481922	3.97377e-06
105	0.00781056	0.00477229	0.00503939	8.45011e-06	0.00767287	0.00480996	0.0051569	2.69335e-06
106	0.00898008	0.00574279	0.00596394	1.2102e-05	0.00899456	0.00617567	0.00544998	0.000208333
107	0.0115277	0.00799711	0.00653801	2.19074e-05	0.0117415	0.00845248	0.00686509	6.47711e-06
108	0.0121922	0.00669746	0.00862708	3.44766e-05	0.0116844	0.00703343	0.0081432	5.08209e-05
109	0.00793399	0.00507794	0.00496258	1.04914e-05	0.00769187	0.00525602	0.00477327	3.09491e-06
110	0.0107329	0.00702356	0.00686234	3.30644e-05	0.0104365	0.00690195	0.00679552	2.38102e-05
111	0.00838182	0.00550802	0.0051502	1.08544e-05	0.0082714	0.00558836	0.00535727	2.50368e-06
112	0.00865159	0.00581002	0.00533665	1.16424e-05	0.00851938	0.00583034	0.00537606	4.30222e-06
113	0.00900331	0.00562402	0.00583789	1.8159e-05	0.00897372	0.00587677	0.00594266	2.55144e-06
114	0.0126209	0.00786637	0.00841973	0.000261926	0.0118877	0.00786939	0.00784117	0.000214952
115	0.00870398	0.00527105	0.00583744	8.84103e-06	0.00828021	0.00531382	0.00554469	3.47082e-06
116	0.0104597	0.00690874	0.00652818	1.44958e-05	0.0102431	0.0068405	0.00650377	4.89966e-06
117	0.0088446	0.00546856	0.00588393	1.60387e-05	0.00854361	0.0051984	0.00598382	3.84472e-06
118	0.00920468	0.00604607	0.00561634	1.82439e-05	0.00875161	0.00591378	0.00557874	6.10923e-06
119	0.00993142	0.00608235	0.00649187	2.94535e-05	0.00952732	0.0059618	0.00645681	3.81322e-06
120	0.0115775	0.00697276	0.00793151	8.99975e-05	0.01172	0.00720074	0.00840229	3.1546e-06
121	0.0098937	0.00559336	0.00683548	1.27543e-05	0.00921428	0.00567499	0.00622479	2.95108e-06
122	0.0103484	0.00642354	0.00690499	1.49047e-05	0.0102645	0.00674922	0.00692263	1.32534e-05
123	0.00849942	0.00561572	0.00520271	9.29653e-06	0.00820439	0.0055571	0.0051748	2.20096e-06
124	0.0107896	0.00733557	0.00654623	1.32341e-05	0.0104917	0.00754232	0.00623665	2.28595e-06
125	0.0115999	0.00759367	0.00746949	2.16002e-05	0.0114112	0.00773982	0.00741098	6.79794e-06
126	0.0108424	0.00665249	0.00734071	1.07971e-05	0.0103968	0.00665774	0.00717816	1.36062e-06
127	0.00955078	0.00595271	0.00637912	8.99702e-06	0.00935851	0.00613875	0.00619307	1.47836e-06
128	0.00911527	0.00574455	0.00566035	1.14863e-05	0.00894663	0.00592107	0.00579471	1.09392e-06
129	0.0125165	0.00819573	0.00793691	1.16748e-05	0.0126038	0.0085024	0.00811298	1.95113e-06
130	0.0101504	0.00600349	0.00715645	8.63439e-06	0.00979386	0.00602229	0.00701258	2.23942e-06
131	0.0115505	0.00721485	0.00684368	0.000376346	0.0107522	0.00693648	0.00723682	3.62914e-06
132	0.0198344	0.0128213	0.0138399	1.96236e-05	0.0208992	0.014777	0.0138338	4.67562e-05
133	0.0104092	0.00696188	0.00649204	1.08918e-05	0.0101919	0.00710417	0.00636938	1.31648e-06
134	0.0136876	0.00827071	0.00895001	4.52573e-05	0.0131662	0.00876496	0.00875366	3.84604e-06
135	0.0152054	0.0113162	0.00855046	2.50103e-05	0.0144733	0.0107749	0.00822304	4.90964e-06
136	0.0143453	0.00931739	0.00946117	1.60001e-05	0.0144929	0.00927018	0.00987235	8.50119e-06
137	0.0165425	0.0111656	0.00945864	0.001169	0.0149568	0.00986154	0.0102723	6.04023e-06
138	0.0149474	0.00869112	0.010676	6.71322e-05	0.0141491	0.00852256	0.0104321	1.11611e-06
139	0.017183	0.00917533	0.0123337	3.10894e-05	0.0161658	0.00912117	0.0116588	4.97921e-05
140	0.0124329	0.00807111	0.00764807	2.03153e-05	0.0122371	0.00836038	0.00754443	2.05785e-06
141	0.0132998	0.00906638	0.00836996	1.12657e-05	0.0128508	0.00904012	0.00811807	9.63912e-07
142	0.0121323	0.00789109	0.007801	1.98721e-05	0.0116133	0.00771289	0.00761679	2.02382e-06
143	0.0121852	0.0078406	0.00782249	2.51018e-05	0.0119495	0.0080906	0.00789583	5.03345e-07
144	0.0117058	0.00773451	0.00729752	2.12723e-05	0.0112291	0.00782458	0.00710885	3.33149e-07
145	0.00968786	0.00647632	0.00592989	8.94582e-06	0.00939253	0.00672567	0.00574946	9.95525e-07
146	0.0109336	0.00719787	0.00692677	1.51257e-05	0.0107409	0.00717541	0.0070009	6.8953e-07
147	0.0114671	0.00754856	0.00756419	1.25309e-05	0.0115824	0.00772475	0.00774528	1.40968e-06
148	0.0116313	0.00774113	0.00707621	1.51824e-05	0.0113585	0.00795726	0.00706725	7.11543e-07
149	0.0124521	0.00794944	0.00792662	1.25967e-05	0.011884	0.00783748	0.00785342	2.12293e-06
150	0.0124681	0.00826267	0.00803568	1.25718e-05	0.0118518	0.00822178	0.00768442	9.62053e-07
151	0.0168737	0.0101215	0.0121083	1.09178e-05	0.0163495	0.0101507	0.0116978	7.07201e-07
152	0.0282478	0.0177274	0.0162827	0.00850436	0.0298032	0.0233896	0.0162663	6.7713e-05
153	0.0122937	0.00776454	0.0082105	1.45006e-05	0.0117759	0.0080035	0.00755214	3.59341e-07
154	0.0110865	0.00751763	0.00704612	1.42084e-05	0.0110745	0.00797875	0.00665032	9.36256e-07
155	0.0229795	0.0135972	0.014	0.00357338	0.0244465	0.0105648	0.0199964	2.91129e-05
156	0.0271192	0.0170756	0.0191032	3.81592e-05	0.0245588	0.0116454	0.0190639	0.000236231
157	0.0120734	0.00803857	0.00759824	4.05293e-06	0.0121097	0.00813151	0.00766585	6.64425e-07
158	0.0313139	0.0228502	0.0189611	0.00260345	0.0305377	0.0263879	0.0118313	3.88892e-05
159	0.0142412	0.00933502	0.00913916	7.0648e-06	0.013999	0.009392	0.00909893	7.42277e-07
160	0.0181061	0.0113036	0.0123004	1.6204e-05	0.0183037	0.0122598	0.0123443	1.07726e-06
161	0.0145156	0.00942135	0.00910598	2.06643e-05	0.0147168	0.00948347	0.00978323	6.7851e-07
162	0.0128872	0.00778222	0.00879116	1.08784e-05	0.0123206	0.00732288	0.00873828	8.01596e-07
163	0.0134116	0.00872027	0.00871966	1.69285e-05	0.0130065	0.00911989	0.00831796	4.10888e-07
164	0.0139749	0.00923392	0.00904854	1.19567e-05	0.0139392	0.00985284	0.00863932	3.69582e-07
165	0.0200885	0.0124325	0.0135326	4.85609e-05	0.0203757	0.0132345	0.0138929	6.34523e-06
166	0.0149838	0.0101161	0.00916757	2.48468e-05	0.0146492	0.0103763	0.00909993	3.31013e-07
167	0.015836	0.00978711	0.0103804	2.19338e-05	0.0156969	0.00979979	0.0111555	6.29225e-07
168	0.0287924	0.0225711	0.0121977	4.12984e-05	0.0339663	0.0273052	0.0163275	5.56288e-07
169	0.0164688	0.0105788	0.0108086	1.92303e-05	0.0156647	0.0107221	0.0101482	6.28066e-07
170	0.015045	0.0110101	0.00829736	2.8973e-05	0.0146986	0.0108349	0.00869686	5.01416e-07
171	0.0232509	0.0143541	0.0160863	3.00889e-05	0.0237805	0.0142224	0.0172025	1.01485e-05
172	0.0161985	0.00998948	0.0106495	2.06919e-05	0.0152971	0.0100996	0.0102151	6.81674e-07
173	0.0193453	0.0129416	0.0114249	2.04795e-05	0.019674	0.0140583	0.0113428	1.12359e-06
174	0.0171593	0.0103747	0.0116925	2.99371e-05	0.0172291	0.0112911	0.0115417	9.02184e-06
175	0.0197586	0.0123705	0.0120723	0.000178241	0.0208948	0.0114277	0.0156165	9.41092e-07
176	0.0201773	0.0139054	0.0124236	4.07576e-05	0.0211403	0.0146985	0.0142412	8.61536e-07
177	0.0221099	0.0164859	0.0131513	1.02195e-05	0.0188691	0.0149852	0.00949404	9.85022e-07
178	0.0189938	0.0131122	0.011772	1.74623e-05	0.0191429	0.0134846	0.0118014	2.43374e-07
179	0.017114	0.0113625	0.0108068	1.23675e-05	0.0171541	0.0114256	0.0108894	1.04583e-06
180	0.0165302	0.00992369	0.010823	5.74657e-05	0.0155686	0.0106097	0.00987526	2.09508e-07
181	0.0218331	0.0135759	0.0147701	3.43927e-05	0.0205849	0.0129659	0.013938	2.42348e-06
182	0.02028	0.0133185	0.0130823	9.34438e-06	0.0199897	0.0136345	0.0126798	1.40779e-06
183	0.0170542	0.0110115	0.0113342	1.09946e-05	0.0176365	0.0105059	0.0126627	2.00666e-07
184	0.0302923	0.0219217	0.0186877	7.50685e-05	0.0293693	0.0205137	0.0187673	2.93682e-07
185	0.0206933	0.0145274	0.0122618	5.54525e-05	0.0195332	0.0151559	0.0106447	1.97558e-07
186	0.0201384	0.0138292	0.0120655	2.48129e-05	0.0176689	0.0133006	0.0101494	3.50798e-07
187	0.0229165	0.0142762	0.014001	3.8793e-05	0.0219558	0.0149026	0.0129906	4.97263e-07
188	0.0251696	0.016144	0.0162269	7.78266e-05	0.0240637	0.0155205	0.0159512	3.76403e-07
189	0.0210291	0.0156414	0.0110338	4.25037e-05	0.0191593	0.0151138	0.00938321	1.19866e-07
190	0.0195913	0.0133423	0.0127391	2.91403e-05	0.0176297	0.0125166	0.0110088	1.62785e-07
191	0.0360615	0.0222214	0.0256957	3.94645e-05	0.0305328	0.0200798	0.0203289	3.7579e-06
192	0.0230634	0.0167957	0.0130185	5.41214e-05	0.0215066	0.0161477	0.0121861	2.61095e-07
193	0.0243098	0.016209	0.014427	4.203e-05	0.0228185	0.0163764	0.0135537	5.50091e-07
194	0.0242842	0.0144226	0.0169747	3.5414e-05	0.0238275	0.0147344	0.0166668	1.19814e-06
195	0.0266003	0.0132747	0.0180528	0.000147214	0.0232579	0.0119233	0.0175767	6.16135e-07
196	0.0284588	0.018284	0.0177929	2.27814e-05	0.030104	0.0200118	0.0197202	1.4439e-06
197	0.0250979	0.0168807	0.0150923	5.52886e-05	0.0237298	0.0177012	0.0138252	3.55413e-07
198	0.0241657	0.0178105	0.0135834	3.68604e-05	0.0244806	0.0186936	0.0138727	6.47055e-07
199	0.0225646	0.0144078	0.0158568	2.34233e-05	0.0210887	0.0141301	0.0141423	1.32608e-07
200	0.0298777	0.021524	0.0171135	4.60534e-05	0.0312566	0.0230169	0.0179755	1.36059e-07
201	0.0294147	0.0177409	0.0198846	9.56251e-05	0.0284778	0.0164961	0.0211074	3.6905e-07
202	0.0246526	0.0139641	0.0173703	6.94112e-05	0.0237094	0.0143466	0.0164843	2.24272e-07
204	0.0327516	0.0211483	0.0189908	0.000163044	0.0304549	0.0214096	0.0183759	1.51669e-06
205	0.0294451	0.0215446	0.0166844	8.71253e-05	0.0275349	0.0206394	0.0150571	4.98724e-07
206	0.0325939	0.0257714	0.0152475	0.000123332	0.0320542	0.0260684	0.0163763	9.9128e-07
207	0.025864	0.0156589	0.016923	4.4027e-05	0.0237095	0.0150136	0.0153986	1.52451e-07
208	0.0343321	0.0227758	0.0209313	0.000140071	0.0294059	0.0216319	0.0174891	3.4119e-07
209	0.032426	0.0237142	0.0197358	1.90004e-05	0.0328235	0.0239399	0.0199672	4.81373e-07
210	0.0397327	0.0273073	0.0256316	2.86947e-05	0.0389587	0.0277584	0.0244624	1.09142e-07
212	0.0283743	0.0174891	0.0189615	6.67923e-05	0.0288389	0.0190288	0.0196507	3.10744e-07
213	0.0257469	0.0178253	0.0141602	8.468e-05	0.0241782	0.018122	0.0135778	7.10249e-08
214	0.0264261	0.0178346	0.0150678	6.52313e-05	0.025413	0.0191074	0.0142891	1.57816e-07
222	0.0563614	0.0383828	0.0377314	0.00021341	0.0571579	0.0374505	0.0409817	9.97941e-07
225	0.0339692	0.0220778	0.0217794	8.34222e-05	0.0351459	0.0252906	0.021378	2.41286e-07
