FocalLength	QRloss	IACloss
179	0.0331889	0.0314756
180	0.0265886	0.0254701
181	0.0479037	0.0453017
182	0.0442846	0.0433171
183	0.791393	0.703796
184	0.0633566	0.0623351
185	nan	1659.63
186	0.10922	0.105966
187	0.0289682	0.030618
188	nan	789.831
189	0.0389195	0.0411519
190	0.0312656	0.0300583
191	0.0332471	0.0334948
192	0.0315216	0.0331053
193	0.0380925	0.0360994
194	0.0416753	0.0469944
195	0.0299881	0.0294822
196	0.0947426	0.139954
197	nan	2876.24
198	0.039733	0.0435418
199	0.0312882	0.0342212
200	0.035686	0.0356924
201	0.337014	0.329032
202	0.0297203	0.0283589
203	0.0344437	0.032493
204	0.0332364	0.0332734
205	0.0385843	0.0374902
206	0.0460066	0.0426238
207	0.0353952	0.0337338
208	1.33769	1.2029
209	0.0324634	0.0317476
210	0.0324468	0.0313041
211	0.137597	0.115067
212	0.0738724	0.056372
213	0.0825206	0.0825681
214	0.0360824	0.0355446
215	0.0362143	0.0355344
216	0.032897	0.0317369
217	0.0448196	0.0451289
218	0.0346033	0.033609
219	0.042857	0.0440904
220	0.0428754	0.0407038
221	0.0648605	0.0980497
222	nan	2976.65
223	0.0393532	0.0382616
224	0.0354494	0.0359371
225	0.0366568	0.0389431
226	0.0449614	0.052662
227	0.413649	0.450669
228	0.33894	0.327269
229	0.0395121	0.0410273
230	0.0469474	0.0460192
231	nan	3019.34
232	0.0470056	0.0501338
233	0.131623	0.129463
234	3.90447	3095.77
235	0.196777	0.200627
236	nan	969.014
237	0.0840804	0.0855301
238	0.0420265	0.0453283
239	0.0696428	0.0774654
240	0.0470276	0.0437349
241	0.0484508	0.0464249
242	0.0388287	0.0370629
243	0.0440533	0.0472486
244	0.120369	0.117968
245	0.156475	0.158604
246	0.0601968	0.0566499
247	4.95628	3598.61
248	0.0702463	0.0763639
249	0.0982791	0.106759
250	0.0477563	0.0468064
251	nan	2849.18
252	0.092797	0.0945189
253	0.0529568	0.0570502
254	0.0849782	0.10538
255	nan	1479.65
256	0.504056	0.522791
257	0.0541604	0.0529806
258	0.503908	0.506377
259	nan	1927.57
260	0.0452216	0.0464486
261	0.0597967	0.0511518
262	nan	1111.74
263	0.0490356	0.0469549
264	0.0493796	0.0463833
265	0.0455187	0.0443531
266	0.399742	0.359294
267	0.0465753	0.0447243
268	0.050857	0.0519337
269	0.11453	0.0931236
270	0.151215	0.166014
271	0.092299	0.0894069
272	0.0764641	0.0740643
273	3.85466	1938.04
274	0.0464471	0.0458768
275	0.0644898	0.0622681
276	0.0553613	0.0687191
277	0.0835363	0.0826006
278	0.0416894	0.048784
279	0.0791034	0.0790691
280	nan	1423.05
281	0.824181	0.825262
282	0.0503768	0.0481524
283	0.05929	0.0777886
284	0.0673912	0.0655974
285	0.0538687	0.0539919
286	0.0908099	0.0982375
287	0.16787	0.160073
288	0.0555848	0.0646762
289	0.0573314	0.0553846
290	nan	14019.9
291	0.0603844	0.0593332
292	0.0494596	0.0472835
293	0.0568904	0.0548969
294	0.0547631	0.0568423
295	0.0593358	0.056183
296	0.0601069	0.0582884
297	0.0730083	0.0717104
298	0.0634709	0.0608661
299	0.0606219	0.0620448
