FocalLength	QRloss	IACloss
131	1.91267	0.00251803
132	0.00549246	0.00280409
133	0.0132669	0.00288291
134	0.0155004	0.00280357
135	0.0082827	0.00268747
136	0.158677	0.00263063
137	0.0103075	0.0027683
138	0.00407684	0.00270765
139	0.0134623	0.00309538
140	0.00761291	0.00281153
141	0.0115013	0.00305661
142	0.00475388	0.00293533
143	0.0103611	0.00298574
144	0.030583	0.00302844
145	0.0072556	0.0031477
146	0.00720341	0.00344425
147	0.00599472	0.00307958
148	0.00634857	0.00330505
149	0.00674892	0.00309209
150	0.00615173	0.00324056
151	0.0155337	0.00331137
152	0.00930328	0.00331863
153	0.00845671	0.00370232
154	0.0106474	0.00342415
155	0.00721425	0.00349081
156	0.668806	0.00339754
157	0.00751562	0.00377194
158	0.0107958	0.00357882
159	0.107703	0.00382756
160	0.00873962	0.00352548
161	0.00895925	0.00355286
162	0.0171127	0.00402863
163	0.163079	0.00386891
164	0.019897	0.00398215
165	0.0108448	0.00364745
166	0.00849587	0.00390861
167	0.0369114	0.00365654
168	0.113057	0.00393043
169	0.00741385	0.00392444
170	0.00965957	0.00414084
171	0.006601	0.00373805
172	0.0123304	0.00403691
173	0.0132255	0.00420237
174	0.018409	0.00418297
175	0.0463953	0.00428074
176	0.0295015	0.00419716
177	0.00906713	0.00418242
178	0.00826623	0.00406966
179	0.00714323	0.00421268
180	0.0179262	0.00457712
181	0.0113414	0.00457583
182	0.0124926	0.00428671
183	0.0146089	0.00438352
184	0.0116182	0.00459332
185	0.0113123	0.00472049
186	0.0140224	0.00477282
187	0.0238659	0.00482565
188	0.00630227	0.00430936
189	0.510901	0.00480224
190	0.00924319	0.00459693
191	0.0094065	0.00460088
192	0.0109781	0.00513606
193	0.00928406	0.0048428
194	0.013489	0.00495441
195	0.00928312	0.00526118
196	0.028657	0.00485745
197	0.0156587	0.00493401
198	0.00850381	0.00486185
199	0.0236152	0.00505513
200	0.0145159	0.00447592
201	0.0103091	0.00484711
202	0.00981216	0.00565404
203	0.0163347	0.0055754
204	0.0102761	0.00514713
205	0.0172247	0.00526423
206	0.0168879	0.00523417
207	0.0117738	0.00505744
208	0.0212244	0.0053051
209	0.0140494	0.00527278
210	0.0091279	0.00529525
211	0.0356194	0.00546457
212	0.0240036	0.0053257
213	0.00965704	0.00532751
214	0.0181267	0.00535488
215	0.0243085	0.00557232
216	0.010233	0.00553016
217	0.0188472	0.00600869
218	0.0186672	0.00535437
219	0.0357276	0.0054384
220	0.0130744	0.00569369
221	0.00914432	0.00539204
222	0.0125267	0.00583355
223	0.0185977	0.00549651
224	0.0138972	0.00596929
225	0.0234938	0.00592996
226	0.0118687	0.00586319
227	0.0142874	0.00687145
228	0.0100809	0.00568053
229	0.0136612	0.00640223
230	0.0111913	0.0057836
231	0.0208015	0.00613131
232	0.0205835	0.00610454
233	0.0605627	0.00615544
234	0.0110716	0.00614674
235	0.0293312	0.00653746
236	0.322771	0.0064481
237	0.0195332	0.006281
238	0.0299499	0.00641114
239	0.0176604	0.00612296
240	0.00936361	0.00642566
241	0.0159546	0.00624857
242	0.0224309	0.00632404
243	0.0160115	0.00659328
244	0.0319849	0.00646429
245	0.0175894	0.00667371
246	0.0518677	0.00655682
247	0.0142791	0.00660965
248	0.031014	0.00733931
249	0.0328368	0.00646742
250	0.130811	0.00674042
251	0.0144589	0.00680346
252	0.0185719	0.00679212
253	0.0126906	0.00667361
254	0.0178885	0.00688885
255	0.0140864	0.00672945
256	0.0213753	0.00689862
257	0.069632	0.0066812
258	0.035998	0.00719242
259	0.0159706	0.00776027
260	0.0114636	0.00706011
261	0.0216352	0.00676804
262	0.0337808	0.0071438
263	0.0230717	0.00703611
264	0.0167369	0.00736374
265	0.0127795	0.00709822
266	0.0390504	0.00773798
267	0.0263885	0.00772688
268	0.0122279	0.00697054
269	0.016583	0.00717086
270	0.0302794	0.00693348
271	0.0345526	0.00780591
272	0.0156686	0.00699632
273	0.0274618	0.00767394
274	0.0141798	0.00735526
275	0.0350661	0.00770356
276	0.0308533	0.0076557
277	0.0186627	0.00773175
278	0.0129257	0.00761166
279	0.0149803	0.00743032
280	0.0570982	0.00740152
281	0.0207738	0.00801675
282	0.0211518	0.00848744
283	0.0123855	0.00741703
284	0.018804	0.00780018
285	0.0185736	0.0076325
286	0.0164286	0.00812422
287	0.0351864	0.00804798
288	0.0149397	0.00740358
289	0.0281519	0.00794732
290	0.0269162	0.00846551
291	0.01826	0.00859397
292	0.0191387	0.00836131
293	0.0194118	0.0079891
294	0.0167315	0.00839262
295	0.0215327	0.00784228
296	0.393991	0.00815983
297	0.0308887	0.00804316
298	0.0357311	0.00897665
299	0.0169863	0.00803409
