FocalLength	QRloss	IACloss
10	0.13558	0.137351
11	0.109185	0.112235
12	0.0936791	0.094213
13	0.0842536	0.0811766
14	0.0722463	0.0680288
15	0.0585335	0.0589539
16	0.0493127	0.049542
17	0.0445654	0.043149
18	0.0377031	0.0373606
19	0.0327304	0.0313339
20	0.0320067	0.0296272
21	0.0252212	0.0246512
22	0.0218097	0.0220675
23	0.01945	0.0191065
24	0.0173413	0.0171824
25	0.0182106	0.0153612
26	0.0135653	0.0132345
27	0.0126284	0.0121218
28	0.0102938	0.0101848
29	0.0100484	0.00906886
30	0.00844209	0.00820919
31	0.00723037	0.00711271
32	0.00680173	0.00638236
33	0.00567766	0.00560766
34	0.00521567	0.00504329
35	0.00456059	0.00457725
36	0.00393301	0.00385583
37	0.00390598	0.00361746
38	0.00318553	0.00310668
39	0.0030913	0.00286452
40	0.00290321	0.00252785
41	0.00232179	0.00240161
42	0.00200933	0.00194928
43	0.00200274	0.0019257
44	0.00167272	0.001568
45	0.00152661	0.0014058
46	0.00119627	0.00117154
47	0.00108452	0.00105664
48	0.000931504	0.00088928
49	0.000760976	0.000737293
50	0.000684302	0.000647109
51	0.000597569	0.00057565
52	0.000507691	0.000460126
53	0.000409462	0.000389604
54	0.000322886	0.000310047
55	0.000256933	0.000240516
56	0.00020269	0.000187326
57	0.00018231	0.000128823
58	8.23643e-05	7.77585e-05
59	4.24679e-05	4.04354e-05
60	2.28854e-10	1.65026e-09
61	4.01388e-05	3.35392e-05
62	7.42934e-05	7.09509e-05
63	9.44042e-05	9.04569e-05
64	0.000136703	0.000124412
65	0.000166609	0.000141488
66	0.000173123	0.000167747
67	0.000192156	0.000181772
68	0.000231807	0.000219213
69	0.000260124	0.000236416
70	0.000242891	0.000236237
71	0.000281309	0.000272228
72	0.000288943	0.000281849
73	0.000307969	0.000302066
74	0.000326289	0.000321079
75	0.000340448	0.000333159
76	0.000365437	0.000352274
77	0.000431818	0.00040886
78	0.000390509	0.000386562
79	0.000434748	0.000430995
80	0.000440891	0.000430922
81	0.00043708	0.000436014
82	0.000442849	0.000441908
83	0.000511378	0.000500026
84	0.000491331	0.000490096
85	0.000542392	0.000534755
86	0.00051988	0.000522535
87	0.000596654	0.000595552
88	0.000568718	0.000570871
89	0.000594104	0.000594014
90	0.000649864	0.000650019
91	0.000630696	0.000637797
92	0.000671988	0.000668214
93	0.000674505	0.000673299
94	0.000731083	0.000724743
95	0.000727115	0.000731218
96	0.000733751	0.000722811
97	0.00076668	0.000774748
98	0.000921212	0.000809292
99	0.000832211	0.000841587
100	0.000857284	0.000863378
101	0.00088024	0.000889252
102	0.000912874	0.000918017
103	0.000939699	0.000942895
104	0.000913044	0.000905684
105	0.000961686	0.000975094
106	0.000994048	0.00100559
107	0.00117393	0.00104468
108	0.00110762	0.0010324
109	0.00109119	0.00110037
110	0.00106763	0.00108193
111	0.00115986	0.00116073
112	0.00124825	0.00126055
113	0.00117644	0.00118557
114	0.00120109	0.00121406
115	0.00130098	0.00129933
116	0.00122648	0.00123111
117	0.00130071	0.00131155
