FocalLength	QRloss	IACloss
10	2.72844e-07	5.51451e-07
11	1.03805e-07	2.61245e-07
12	1.87505e-06	4.11403e-06
13	7.69418e-05	0.000116816
14	7.02724e-06	9.62357e-06
15	6.18551e-07	1.18832e-06
16	1.63918e-06	4.20724e-06
17	1.35813e-05	4.57381e-05
18	1.89374e-06	2.98081e-06
19	0.020406	0.0202769
20	1.41346e-06	1.79814e-06
21	8.9565e-07	2.15739e-06
22	5.64013e-07	1.14866e-06
23	1.87776e-06	2.03897e-06
24	5.94707e-05	6.59079e-05
25	3.94858e-06	4.36955e-06
26	7.41023e-06	1.3856e-05
27	9.82125e-07	3.23442e-06
28	6.82478e-05	7.10441e-05
29	4.87757e-06	6.98199e-06
30	1.98175e-05	2.51446e-05
31	4.69128e-06	9.52339e-06
32	4.22893e-07	8.00198e-07
33	0.000124177	0.000354687
34	5.75598e-05	0.000195822
35	1.51828e-05	2.39267e-05
36	0.000425932	0.00173242
37	9.66442e-06	1.21446e-05
38	1.50258e-06	3.96113e-06
39	2.96439e-06	4.26715e-06
40	1.32851e-06	1.90908e-06
41	2.19136e-06	1.24698e-05
42	1.30328e-05	2.23878e-05
43	7.78762e-05	0.000112721
44	0.030497	0.0281659
45	1.47248e-06	2.21773e-06
46	7.79075e-06	2.31085e-05
47	1.12559e-05	1.68701e-05
48	1.35297e-05	2.41525e-05
49	4.06315e-05	7.73733e-05
50	2.01034e-05	2.95813e-05
51	7.97896e-05	0.000341625
52	2.73349e-06	5.80027e-06
53	0.0128046	0.0124912
54	2.51768e-06	6.804e-06
55	5.66078e-06	1.9306e-05
56	1.63725e-05	4.48025e-05
57	3.07453e-05	8.23848e-05
58	1.5172e-05	1.92857e-05
59	1.20074e-05	1.88005e-05
60	2.70467e-06	1.40827e-05
61	8.96197e-06	2.21174e-05
62	1.78925e-05	3.80445e-05
63	2.53398e-05	5.98172e-05
64	7.98658e-06	6.75192e-05
65	0.000967289	0.00144128
66	4.05375e-05	9.63603e-05
67	1.0743e-05	1.79436e-05
68	2.29512e-06	4.0354e-06
69	0.000448043	0.000537115
70	2.24058e-05	4.43545e-05
71	1.62686e-05	2.09174e-05
72	1.09928e-06	3.66191e-06
73	0.000214989	0.00109152
74	2.34023e-05	4.12134e-05
75	0.00546386	0.00601032
76	2.47636e-06	6.11895e-06
77	1.85081e-05	2.35124e-05
78	0.000196622	0.000572289
79	4.39803e-06	1.24436e-05
80	1.48419e-05	2.66693e-05
81	7.55762e-06	1.48473e-05
82	8.61937e-07	1.79215e-06
83	6.79907e-05	7.36182e-05
84	0.000102851	0.000809754
85	0.000111007	0.000378756
86	7.74322e-06	1.48495e-05
87	4.52768e-06	7.19079e-06
88	2.48117e-06	4.39074e-06
89	9.58677e-06	1.95862e-05
90	5.31967e-05	0.000131063
91	1.17693e-05	1.7638e-05
92	5.40002e-06	1.49732e-05
93	5.00622e-05	6.37271e-05
94	0.00256753	0.00259395
95	4.59757e-05	5.48513e-05
96	0.000538774	0.00192482
97	1.9136e-06	2.81155e-06
98	0.000501994	0.00625161
99	2.13994e-06	5.07084e-06
100	1.31238e-05	4.37282e-05
101	8.80048e-06	1.07416e-05
102	0.00833717	0.0279883
103	1.13655e-06	3.14208e-06
104	2.4606e-06	5.18666e-06
105	0.0167952	0.0167832
106	3.01497e-06	6.1365e-06
107	0.0110666	0.00944552
108	0.000302079	0.000437669
109	1.84782e-05	3.86356e-05
110	1.87081e-05	3.66475e-05
111	0.280307	0.288925
112	1.22801	140.603
113	3.93802e-05	0.00013131
114	4.11381e-05	5.228e-05
115	2.70458e-06	3.81723e-06
116	0.00112101	0.00500023
117	1.60529e-05	4.24556e-05
118	0.246968	0.273258
119	2.5699e-05	3.86461e-05
120	0.000148036	0.000942772
121	4.43861e-06	8.65736e-06
122	4.09621e-05	6.97559e-05
123	6.39741e-06	1.37858e-05
124	4.30415e-06	9.77355e-06
125	1.56463e-06	2.9786e-06
126	0.00109388	0.00302014
127	0.0112864	0.01115
128	7.86832e-06	1.05543e-05
129	5.58895e-05	5.60599e-05
130	0.00207053	0.00232556
131	7.09001e-06	2.15273e-05
132	7.18074e-05	0.000156788
133	3.11702e-05	0.000104829
134	3.4697e-06	9.14826e-06
135	1.41876e-05	2.34391e-05
136	0.000184957	0.000201254
137	0.021149	0.0529276
138	0.000675704	0.00192391
139	1.80688e-05	3.29739e-05
140	9.43218e-06	1.19502e-05
141	0.0355977	0.0352212
142	3.91519e-06	9.64506e-06
143	0.000315043	0.000529377
144	8.16377e-06	2.67719e-05
145	7.67117e-06	9.60005e-06
146	1.26231e-05	1.7666e-05
147	1.13568e-05	1.84532e-05
148	1.01645e-05	2.13001e-05
149	5.90407e-05	0.000122961
150	1.12822e-05	1.77917e-05
151	0.000265319	0.000388589
152	4.33693e-06	6.38222e-06
153	6.25019e-06	1.46662e-05
154	0.000605211	0.000980134
155	4.42327e-06	1.4168e-05
156	4.10342e-05	4.14473e-05
