FocalLength	QRloss	IACloss
118	3.13326e-09	1.02911e-08
119	1.82846e-10	1.05373e-09
120	1.36967e-08	2.93898e-08
121	6.29036e-09	2.87013e-08
122	9.04177e-10	2.37452e-09
123	2.3229e-10	1.00254e-09
124	1.00293e-09	1.56249e-09
125	3.8657e-10	1.30928e-09
126	4.02947e-08	6.0694e-08
127	9.23824e-10	3.57798e-09
128	2.77097e-08	8.73521e-08
129	6.33578e-11	2.24379e-10
130	2.03836e-08	6.94721e-08
131	5.67343e-10	2.36762e-09
132	1.49185e-10	4.73153e-10
133	2.07236e-10	1.00456e-09
134	2.51757e-09	7.38248e-09
135	9.90748e-10	4.94682e-09
136	2.27995e-09	1.441e-08
137	1.51324e-10	1.13887e-09
138	2.59636e-08	2.62571e-08
139	1.39788e-09	1.19358e-08
140	1.8985e-10	4.62216e-10
141	1.23388e-10	7.82239e-10
142	4.69022e-10	1.55086e-09
143	1.35706e-09	2.84104e-09
144	8.64629e-10	4.41422e-09
145	1.76003e-09	1.98255e-08
146	5.50141e-09	5.73203e-09
147	5.09947e-10	1.38753e-09
148	1.08167e-09	1.03711e-08
149	3.84645e-10	1.79326e-09
150	2.49296e-10	8.41709e-10
151	9.81708e-10	1.06105e-08
152	5.18659e-10	1.76737e-09
153	5.29064e-08	4.05074e-07
154	4.24225e-09	2.31912e-08
155	2.98411e-10	7.66715e-10
156	1.44837e-08	1.28757e-07
157	2.46615e-08	7.40353e-08
158	3.14415e-09	5.01827e-09
159	2.33801e-10	1.54553e-09
160	9.75319e-10	2.1223e-09
161	1.12664e-10	6.14078e-10
162	4.35626e-09	4.6964e-08
163	2.37078e-09	2.34845e-08
164	2.35815e-09	3.49611e-09
165	2.11739e-10	1.01155e-09
166	2.01652e-09	6.70405e-09
167	2.72228e-08	5.91203e-08
168	4.29784e-10	3.41522e-09
169	7.20898e-08	4.14646e-07
170	1.09993e-08	6.98349e-08
171	1.33686e-10	3.72565e-10
172	1.47657e-09	5.41841e-09
173	7.05971e-10	5.55872e-09
174	4.31545e-09	6.87817e-08
175	5.40844e-10	1.52917e-09
176	1.26089e-10	7.50103e-10
177	1.04713e-09	4.29556e-09
178	3.94908e-10	1.63941e-09
179	3.44929e-10	1.11569e-09
180	1.74724e-09	1.00721e-08
181	2.00809e-09	6.24362e-09
182	3.98197e-06	1.59676e-05
183	9.78079e-10	5.4512e-09
184	1.11961e-09	6.34104e-09
185	1.50762e-09	9.23703e-09
186	2.59094e-10	1.02317e-09
187	1.40403e-09	1.31789e-08
188	4.38013e-10	3.43769e-09
189	9.87799e-09	4.14947e-08
190	7.04473e-10	2.54863e-09
191	1.24741e-10	5.13797e-10
192	5.4009e-10	2.0986e-09
193	3.18233e-08	1.34503e-07
194	1.00983e-10	3.04609e-10
195	5.27857e-10	3.36432e-09
196	1.9566e-09	6.01472e-09
197	1.61782e-07	9.97007e-07
198	1.57835e-08	1.19044e-07
199	2.52567e-10	1.62462e-09
200	2.06539e-09	1.12212e-08
201	1.5437e-10	1.15034e-09
202	9.46764e-10	3.66851e-09
203	8.54841e-09	2.18324e-08
204	3.71837e-09	1.65096e-08
205	3.1975e-09	6.01714e-09
206	2.75796e-10	2.52955e-09
207	3.64993e-09	1.1047e-08
208	6.67307e-10	4.06373e-09
209	5.59042e-10	1.03155e-09
210	1.09177e-09	5.50635e-09
211	3.34142e-08	7.35803e-08
212	2.49912e-08	1.81044e-07
213	4.66443e-10	1.31312e-09
214	2.40271e-08	1.14707e-07
215	6.52788e-10	2.87453e-09
216	3.09516e-09	1.21388e-08
217	8.20416e-10	1.93376e-09
218	5.99596e-10	1.51598e-09
219	4.85916e-09	3.76326e-08
220	4.12213e-09	3.93756e-08
221	1.23783e-09	6.87318e-09
222	6.13014e-09	7.42994e-08
223	9.91743e-10	4.67896e-09
224	3.7128e-10	1.47795e-09
225	6.17928e-10	3.7836e-09
226	2.9822e-08	9.08426e-08
227	9.34379e-09	2.13244e-08
228	2.38137e-10	6.29623e-10
229	8.47624e-09	1.34461e-08
230	4.92772e-10	3.45814e-09
231	1.26717e-08	3.00069e-08
232	5.29153e-09	6.63864e-09
233	2.4734e-08	3.34139e-08
234	3.12141e-08	2.01059e-07
235	2.24191e-09	9.54266e-09
236	6.42212e-10	1.80211e-09
237	1.67216e-09	3.96929e-08
238	2.72435e-09	2.18569e-08
239	1.20932e-09	9.71193e-09
240	3.17766e-10	1.02e-09
241	1.74646e-09	8.76156e-09
242	3.87848e-09	2.14527e-08
243	1.86903e-08	5.87444e-08
244	1.94897e-07	4.81319e-07
245	7.86429e-10	2.36964e-09
246	6.33537e-10	3.64973e-09
247	1.01415e-09	3.85353e-09
248	1.09257e-09	5.09856e-09
249	9.43433e-08	3.21998e-07
250	4.22574e-09	7.9524e-09
251	1.37716e-09	8.28524e-09
252	1.34693e-08	6.34669e-08
253	1.19486e-09	2.51018e-08
254	4.07216e-09	1.40116e-08
255	1.09238e-09	2.64053e-09
256	1.35357e-07	4.5873e-07
257	4.89889e-10	4.21579e-09
258	4.58261e-09	1.86414e-08
259	2.91146e-09	1.34545e-08
260	1.79465e-09	4.37102e-09
261	1.04787e-10	5.28988e-10
262	5.35797e-10	2.25974e-09
263	1.3317e-07	5.15895e-07
264	6.43119e-10	4.31815e-09
265	5.09978e-10	2.04674e-09
266	5.29696e-10	1.97828e-09
267	3.28436e-10	2.06195e-09
268	3.48175e-09	5.91936e-09
269	4.32656e-05	0.000148322
270	2.27202e-07	3.43995e-07
271	1.36112e-08	4.51753e-08
272	5.6795e-09	3.89866e-08
273	1.19276e-08	3.48972e-08
274	1.36125e-06	4.55363e-06
275	1.18472e-07	8.96387e-07
276	4.8251e-10	1.41416e-09
277	6.25161e-10	4.18115e-09
278	7.86493e-10	6.16231e-09
279	8.24017e-08	2.46361e-07
280	8.68909e-10	3.50931e-09
281	8.99305e-10	4.24969e-09
282	1.89244e-08	4.23061e-08
283	3.91323e-10	1.32963e-09
284	2.87274e-09	1.49152e-08
285	1.59813e-09	3.21389e-09
286	1.09529e-09	4.10592e-09
287	3.03942e-09	1.5283e-08
288	4.39565e-08	6.60685e-07
289	7.30583e-07	1.0417e-06
290	1.55325e-08	6.79758e-08
291	2.01886e-09	1.13757e-08
292	1.6963e-06	9.98444e-06
293	1.52731e-07	4.74824e-07
294	1.20005e-09	6.82318e-09
295	7.3868e-10	4.40025e-09
296	3.47243e-09	9.61337e-09
297	3.10091e-09	1.65622e-08
298	1.37448e-08	1.01009e-07
299	3.78262e-08	6.04218e-08
