FocalLength	QRloss	IACloss
179	0.00234299	0.00473607
180	0.0041533	0.00599294
181	0.00214086	0.00597626
182	0.0071104	0.00871396
183	0.00336599	0.0055702
184	0.00361856	0.00601307
185	0.00615578	0.00755069
186	0.0047164	0.00666806
187	0.00352772	0.00564921
188	0.00719422	0.0100945
189	0.00622846	0.00731073
190	0.00311449	0.00537046
191	0.00186118	0.00388638
192	0.00485486	0.00727963
193	0.00246195	0.00524026
194	0.00333642	0.00571203
195	0.00901795	0.011218
196	0.00483319	0.00660454
197	0.00501545	0.007272
198	0.00277862	0.00424081
199	0.00394805	0.0059533
200	0.00412081	0.00578128
201	0.00597161	0.00770677
202	0.00657948	0.00792741
203	0.00232657	0.00488893
204	0.00402583	0.00688888
205	0.00352801	0.00611726
206	0.00372687	0.00664425
207	0.00328417	0.00517764
208	0.00450905	0.00633255
209	0.00267105	0.00468359
210	0.00266861	0.00459984
211	0.0035851	0.00586955
212	0.00384219	0.0064634
213	0.00296181	0.00510968
214	0.00351667	0.00593241
215	0.00340576	0.00561559
216	0.00461707	0.0055593
217	0.0046537	0.00713676
218	0.0021089	0.00475979
219	0.00580303	0.007577
220	0.00476193	0.00625649
221	0.00374782	0.00573287
222	0.00371798	0.0050372
223	0.00475656	0.00626611
224	0.00335755	0.00466218
225	0.00270901	0.00542936
226	0.00407864	0.0051649
227	0.0049449	0.00576196
228	0.00409269	0.00526565
229	0.00433283	0.0065211
230	0.00504359	0.00706619
231	0.00294375	0.0043886
232	0.00503271	0.00635509
233	0.00400327	0.00560909
234	0.00530568	0.0061965
235	0.00617041	0.00854053
236	0.00337869	0.005411
237	0.00474476	0.00618375
238	0.00303036	0.00509988
239	0.00402496	0.00592206
240	0.00494963	0.00600445
241	0.00376689	0.00454007
242	0.0060117	0.00822441
243	0.00407064	0.00645216
244	0.00536561	0.00661838
245	0.00369867	0.00515071
246	0.00490794	0.00611822
247	0.00531429	0.00601975
248	0.00637755	0.00697186
249	0.00670555	0.00742988
250	0.00641425	0.00801097
251	0.00745012	0.0091531
252	0.00609188	0.00713106
253	0.00475235	0.00580902
254	0.00361745	0.00515251
255	0.00461004	0.00599756
256	0.00702713	0.0077974
257	0.00412052	0.00493646
258	0.00810375	0.0101843
259	0.00283179	0.00415759
260	0.00533268	0.00620801
261	0.00601234	0.00697146
262	0.00292672	0.00448005
263	0.00653273	0.0072562
264	0.00489144	0.00740763
265	0.00364922	0.00496228
266	0.0062314	0.00764234
267	0.0038346	0.00535957
268	0.00404527	0.00486067
269	0.00903854	0.010763
270	0.00476149	0.00617848
271	0.0047707	0.00654756
272	0.0030622	0.00384245
273	0.00400164	0.00565853
274	0.00287977	0.00448055
275	0.00423873	0.00583973
276	0.00505089	0.00573579
277	0.00551996	0.0064307
278	0.00511133	0.00592746
279	0.00615132	0.00680896
280	0.00342461	0.00444777
281	0.00479633	0.00584745
282	0.00556433	0.00671921
283	0.00423899	0.00529562
284	0.0083642	0.00906032
285	0.00382591	0.00557555
286	0.00936035	0.00853661
287	0.0088061	0.00913913
288	0.00592316	0.00667397
289	0.00415351	0.0050827
290	0.00422326	0.00545986
291	0.0114555	0.0132773
292	0.00615044	0.00655257
293	0.00783977	0.00935289
294	0.00484505	0.00560543
295	0.00815872	0.00933329
296	0.0056451	0.00610699
297	0.00815467	0.00943399
298	0.00398674	0.0053033
299	0.00636292	0.00650216
