FocalLength	QRloss	IACloss
117	2.95228e-07	3.6327e-09
118	1.97242e-10	9.97028e-11
119	1.20451e-10	1.48024e-10
120	1.64484e-09	2.9882e-09
121	5.80201e-10	3.30421e-10
122	8.38551e-11	9.15058e-11
123	3.13611e-09	9.0503e-10
124	1.05111e-09	8.4298e-11
125	5.70165e-09	3.31328e-09
126	1.3767e-10	1.80484e-10
127	1.04413e-08	4.29789e-10
128	6.49737e-09	6.08704e-10
129	5.3912e-10	7.37661e-11
130	1.10531e-06	1.54049e-06
131	3.69138e-08	1.58904e-09
132	2.1268e-09	4.63414e-11
133	1.5363e-09	9.12166e-11
134	2.51204e-08	3.61348e-09
135	1.81832e-10	1.437e-10
136	8.55771e-10	5.55436e-10
137	3.20015e-10	2.03098e-10
138	1.62319e-09	1.32831e-10
139	7.19403e-10	2.78354e-10
140	3.68662e-05	1.908e-07
141	1.36209e-06	6.84782e-09
142	6.8983e-11	1.62519e-11
143	8.56764e-10	1.44801e-09
144	2.35789e-07	1.97114e-09
145	2.09514e-08	1.32148e-09
146	1.01405e-09	1.19289e-10
147	2.41758e-10	6.80193e-11
148	7.8269e-11	7.07709e-11
149	1.34436e-09	3.56682e-09
150	7.98979e-10	5.75731e-11
151	2.78941e-09	6.43109e-10
152	4.51451e-10	1.60448e-10
153	6.89143e-09	1.32655e-10
154	3.97863e-08	7.83691e-10
155	2.73901e-09	7.18684e-10
156	8.34532e-09	1.30247e-09
157	6.00023e-10	5.18003e-10
158	1.13798e-08	1.66768e-10
159	2.7917e-10	1.81946e-10
160	3.20523e-10	2.5059e-10
161	2.83014e-10	6.17917e-11
162	4.5246e-10	2.58616e-10
163	2.77969e-10	1.25419e-10
164	5.89297e-09	8.46808e-10
165	1.04389e-09	3.07627e-09
166	1.31007e-09	2.30348e-09
167	2.66176e-09	2.16166e-10
168	1.47297e-09	2.99489e-10
169	9.21769e-11	1.55035e-10
170	1.21945e-10	7.4003e-11
171	1.84578e-10	7.67277e-11
172	8.92168e-11	5.08557e-11
173	2.66732e-08	5.13844e-09
174	1.06867e-06	6.57497e-07
175	5.85086e-06	1.17791e-09
176	4.42867e-09	2.6028e-09
177	2.37472e-09	4.10474e-10
178	6.09254e-09	6.84618e-10
179	2.11022e-10	1.67321e-10
180	4.42996e-10	3.39366e-11
181	2.72733e-09	2.80899e-09
182	8.89564e-09	1.64324e-08
183	9.44503e-11	5.827e-11
184	2.21951e-09	9.76513e-10
185	4.28293e-10	1.33567e-10
186	9.28784e-10	1.72496e-09
187	1.59509e-10	7.75645e-11
188	5.81352e-10	1.43544e-10
189	9.12485e-09	2.2499e-09
190	2.01745e-09	5.0842e-09
191	3.30508e-10	6.58846e-11
192	9.34846e-11	2.69969e-11
193	7.02905e-10	4.30808e-10
194	1.87766e-09	2.83562e-10
195	8.38604e-10	9.43581e-10
196	5.58383e-10	1.43781e-10
197	1.36652e-10	2.72396e-11
198	3.98434e-10	6.09052e-10
199	3.26251e-05	8.877e-06
200	7.59138e-11	2.85974e-11
201	2.7255e-09	1.08867e-09
202	1.74099e-09	5.03237e-10
203	1.38678e-08	2.57013e-10
204	2.45194e-10	3.12328e-10
205	8.44604e-10	1.40708e-10
206	8.67365e-09	3.92063e-09
207	2.528e-10	1.44827e-10
208	3.11645e-09	1.5809e-10
209	3.11954e-09	1.09087e-09
210	2.30316e-10	1.25312e-10
211	2.6977e-07	3.53821e-07
212	2.80532e-10	9.23269e-11
213	8.29682e-07	5.46949e-09
214	2.68596e-06	1.01941e-06
215	1.36988e-08	5.38729e-10
216	4.63847e-09	2.11048e-10
217	1.69823e-08	1.19371e-10
218	9.50951e-09	2.10146e-10
219	1.00725e-09	1.17935e-10
220	2.68803e-10	2.32613e-10
221	8.64191e-11	9.6777e-11
222	2.41893e-10	1.6467e-10
223	8.52336e-08	2.39498e-07
224	1.85983e-10	1.34069e-10
225	4.64452e-10	2.97471e-10
226	6.19674e-09	3.2354e-08
227	7.39518e-10	1.38736e-10
228	9.70803e-10	1.24928e-09
229	5.92311e-11	1.15682e-10
230	1.87875e-10	2.5382e-10
231	3.66979e-08	7.60817e-08
232	4.33057e-10	1.58656e-10
233	7.09652e-09	1.91559e-10
234	2.12962e-08	5.94663e-08
235	4.19777e-10	1.01308e-10
236	4.60194e-10	2.00634e-10
237	3.8669e-10	3.20406e-09
238	3.42668e-09	1.52114e-09
239	2.25692e-09	2.92931e-10
240	2.51152e-09	7.03066e-10
241	7.97091e-10	3.01049e-11
242	1.01431e-09	1.39911e-09
243	8.08267e-07	2.50439e-06
244	7.09447e-09	2.51665e-09
245	7.03349e-11	3.85915e-11
246	8.05213e-10	3.82482e-10
247	1.42456e-08	2.64536e-10
248	1.00692e-09	4.7594e-11
249	1.20807e-09	5.83415e-10
250	8.10971e-08	2.05673e-10
251	1.22786e-08	1.00158e-08
252	1.10968e-08	1.67382e-09
253	3.59409e-09	5.78581e-10
254	3.71781e-09	2.45597e-10
255	1.1465e-09	1.51855e-10
256	9.78675e-11	8.76859e-11
257	2.2394e-10	3.04955e-11
258	1.27823e-10	1.07713e-10
259	1.09924e-07	5.42229e-10
260	1.70196e-10	2.10808e-10
261	2.98127e-10	7.88791e-11
262	3.62758e-09	1.58645e-09
263	8.14529e-10	4.31351e-10
264	7.3769e-09	4.27466e-09
265	1.80224e-10	6.20377e-11
266	8.70462e-08	4.55688e-10
267	5.22687e-09	4.44875e-10
268	1.2102e-09	7.42328e-10
269	2.19566e-08	1.85838e-09
270	4.98318e-09	1.91089e-10
271	3.10158e-10	1.10132e-10
272	1.84933e-09	1.98101e-09
273	5.41394e-09	4.9891e-10
274	2.84951e-10	2.92367e-11
275	2.83765e-09	2.43392e-09
276	7.11583e-10	2.47734e-10
277	1.88788e-10	7.96063e-11
278	7.00306e-10	4.948e-11
279	3.28584e-10	5.90152e-10
280	2.1766e-10	1.23176e-10
281	5.76334e-10	5.73017e-10
282	2.29207e-09	2.61456e-10
283	1.82332e-09	2.84996e-11
284	1.5144e-10	7.03834e-11
285	6.90102e-09	2.92859e-10
286	3.81499e-08	4.93699e-09
287	5.27014e-10	2.1452e-10
288	2.07736e-10	5.95055e-11
289	9.77466e-10	2.03362e-09
290	1.47393e-10	2.20989e-10
291	1.53909e-10	7.13407e-11
292	5.38008e-08	6.4308e-10
293	3.17401e-09	1.03843e-09
294	4.04859e-10	1.0401e-10
295	4.32346e-10	7.01146e-10
296	6.55761e-10	3.52434e-10
297	4.96985e-08	7.0424e-09
298	1.51792e-09	1.69637e-09
299	5.49061e-09	1.03542e-10
