FocalLength	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost
32	0.00299089	0.217556	0.00176235	0.00183522	8.45121e-06	2.79168e-16	0.00297768	0.165129	0.00174744	0.00182765	1.00835e-05	4.6533e-05
33	0.00335834	0.309891	0.00187156	0.00202009	3.76307e-05	2.81619e-16	0.00335947	0.359729	0.001957	0.00199157	3.57223e-05	5.32237e-05
34	0.00311234	0.198313	0.0018338	0.0018852	1.01484e-05	2.8209e-16	0.00313939	0.217005	0.00185419	0.00194009	8.62483e-06	4.82528e-05
35	0.00312535	0.107621	0.00186587	0.0018635	6.40253e-06	2.81974e-16	0.00312955	0.115163	0.0018948	0.00189519	5.30242e-06	4.64631e-05
36	0.00335666	0.27095	0.00203225	0.00199326	1.36601e-05	2.81394e-16	0.00338672	0.271927	0.00207828	0.0020139	1.26891e-05	4.78546e-05
37	0.00347367	0.329711	0.00204206	0.00213278	1.24408e-05	2.84468e-16	0.00349659	0.358682	0.00207098	0.00216346	1.20437e-05	4.66578e-05
38	0.00368627	0.384713	0.00221655	0.00219399	2.73673e-05	2.8273e-16	0.0037538	0.469584	0.00234608	0.00223928	2.10924e-05	4.86383e-05
39	0.00371904	0.400265	0.00223483	0.00220627	2.53461e-05	2.84703e-16	0.00369271	0.301271	0.00226113	0.00222173	1.38717e-05	4.64904e-05
40	0.00378694	0.263779	0.00221588	0.00233919	1.83569e-05	2.85118e-16	0.0038127	0.235036	0.00225357	0.00237589	1.6253e-05	5.12986e-05
41	0.00383695	0.269547	0.0022562	0.00231829	2.52518e-05	2.84877e-16	0.00381748	0.23069	0.00228184	0.0023245	1.85531e-05	4.52775e-05
42	0.00402712	0.464671	0.00239802	0.00244199	3.33108e-05	2.82222e-16	0.00392731	0.337377	0.00239509	0.00237034	1.25723e-05	5.12889e-05
43	0.00374284	0.266765	0.00225288	0.00226	6.24367e-06	2.82988e-16	0.00376875	0.338297	0.0022904	0.00230964	8.22067e-06	4.36846e-05
44	0.00406824	0.247588	0.00240935	0.00247138	1.62931e-05	2.80839e-16	0.00406889	0.226448	0.00245478	0.00250119	1.46107e-05	4.89553e-05
45	0.00432322	0.290624	0.00250033	0.00268439	1.5865e-05	2.81713e-16	0.00433959	0.275307	0.00257803	0.00268045	1.91553e-05	4.75521e-05
46	0.00413569	0.192787	0.00240228	0.00254807	1.17935e-05	2.79241e-16	0.00411812	0.192455	0.00246031	0.00257391	7.78243e-06	4.67686e-05
47	0.00402714	0.397025	0.00242903	0.00245712	1.48842e-05	2.80239e-16	0.00403259	0.431064	0.00247628	0.00248926	1.45969e-05	4.32877e-05
48	0.00421877	0.267301	0.0025437	0.00249853	1.65391e-05	2.82578e-16	0.00427662	0.272855	0.00260362	0.00259023	1.61333e-05	4.33524e-05
49	0.00423966	0.164454	0.00260026	0.00250234	1.26015e-05	2.80624e-16	0.00422301	0.153679	0.00265141	0.00252442	7.50364e-06	4.53799e-05
50	0.00437482	0.446118	0.00253634	0.00275518	2.71708e-05	2.8048e-16	0.00435227	0.480312	0.00250958	0.0028126	2.81448e-05	4.28673e-05
51	0.00488157	0.361828	0.00294859	0.00300593	2.38997e-05	2.80422e-16	0.00490982	0.442542	0.00304437	0.00305185	1.53935e-05	5.05264e-05
52	0.0044923	0.110705	0.00268269	0.00280721	8.57954e-06	2.78808e-16	0.00446602	0.117732	0.00273013	0.00281832	6.84209e-06	4.35472e-05
53	0.00478607	0.474352	0.00288533	0.00288485	5.9381e-05	2.78921e-16	0.0047901	0.457451	0.00297571	0.00289795	2.83622e-05	4.88751e-05
54	0.00481067	0.263848	0.00285455	0.00300039	1.33851e-05	2.78033e-16	0.00483363	0.260859	0.00289935	0.00302718	1.47691e-05	4.79241e-05
55	0.00461855	0.17551	0.00275133	0.00284643	1.29054e-05	2.79182e-16	0.0045689	0.203553	0.00281078	0.00279226	1.02764e-05	4.28205e-05
56	0.00494685	0.333062	0.00291877	0.00312966	1.34452e-05	2.7893e-16	0.0049777	0.361016	0.00304845	0.0031211	2.27228e-05	4.81173e-05
57	0.005712	0.386541	0.00331262	0.00364857	1.96622e-05	2.77983e-16	0.00563165	0.308155	0.00331058	0.00369468	1.42843e-05	4.90441e-05
58	0.00500696	0.136192	0.00297859	0.00311476	1.44009e-05	2.79812e-16	0.00499086	0.156664	0.0030492	0.00312107	1.26038e-05	4.52589e-05
59	0.00509949	0.46914	0.00317988	0.0029939	1.91697e-05	2.80243e-16	0.00513393	0.52371	0.00329883	0.00302228	1.23084e-05	4.57996e-05
60	0.00508195	0.110251	0.00304996	0.00318277	1.1406e-05	2.80857e-16	0.00504637	0.1108	0.00307954	0.00318089	1.09394e-05	4.16886e-05
61	0.00522099	0.277744	0.00316813	0.0032326	3.18522e-05	2.79238e-16	0.00518314	0.276039	0.00317153	0.00322885	3.62126e-05	4.24957e-05
62	0.00568556	0.510862	0.00359541	0.0033921	3.89859e-05	2.79167e-16	0.00564891	0.505928	0.00367452	0.00331073	2.27005e-05	4.90609e-05
63	0.00630343	0.538238	0.00379345	0.00404231	3.13019e-05	2.80531e-16	0.00611594	0.477471	0.00373748	0.00398303	1.96608e-05	5.11073e-05
64	0.00524999	0.236475	0.0031823	0.003212	1.13909e-05	2.80736e-16	0.00515075	0.207957	0.00325629	0.00314325	9.32911e-06	4.68049e-05
65	0.00598792	0.492192	0.00370765	0.00375219	2.07851e-05	2.75766e-16	0.00605008	0.560187	0.00385479	0.00375873	3.63487e-05	4.8169e-05
66	0.00551697	0.3208	0.00336136	0.00343228	1.28161e-05	2.783e-16	0.00550905	0.321185	0.00347651	0.00348739	9.0248e-06	4.21954e-05
67	0.00538293	0.161946	0.0032674	0.00333317	1.82199e-05	2.82092e-16	0.00521959	0.125955	0.00328958	0.0032631	9.32149e-06	4.18155e-05
68	0.00616377	0.552029	0.00361064	0.00387364	7.66805e-05	2.78461e-16	0.0059348	0.30043	0.00367451	0.00374719	2.05043e-05	4.64958e-05
69	0.00569973	0.0965886	0.00352854	0.00358814	1.08077e-05	2.79356e-16	0.00565677	0.143929	0.00350157	0.0036188	9.91276e-06	4.13925e-05
70	0.00625625	0.47685	0.00377497	0.00395721	1.8165e-05	2.82869e-16	0.00618518	0.373074	0.00374911	0.00401363	1.95822e-05	4.87358e-05
71	0.0062463	0.41537	0.00396219	0.00380002	2.88227e-05	2.82127e-16	0.00620707	0.350331	0.00397763	0.00384339	9.01082e-06	4.57608e-05
72	0.00580634	0.330776	0.0035073	0.00362321	1.88455e-05	2.86012e-16	0.00589149	0.377526	0.00363359	0.00381694	1.03234e-05	4.53206e-05
73	0.00587696	0.222687	0.00372868	0.00349689	1.71029e-05	2.83609e-16	0.00576198	0.223974	0.00378291	0.00346441	1.72041e-05	3.98864e-05
74	0.00580683	0.154778	0.00356278	0.00361282	1.02295e-05	2.77067e-16	0.00566806	0.136281	0.00358434	0.00354204	9.38607e-06	4.30909e-05
75	0.00569695	0.18597	0.00341331	0.00361587	2.06282e-05	2.82601e-16	0.00555729	0.183569	0.00349118	0.00355038	1.34565e-05	4.13409e-05
76	0.0070466	0.529883	0.0042233	0.0044359	0.000148759	2.86718e-16	0.00680688	0.37411	0.00424471	0.00444007	3.69865e-05	5.25965e-05
77	0.00617484	0.269569	0.00386475	0.00385781	1.53627e-05	2.83284e-16	0.00606741	0.269017	0.00395205	0.00381155	1.11316e-05	3.99071e-05
78	0.00640334	0.367567	0.00398903	0.00396339	3.88473e-05	2.85054e-16	0.0063814	0.374754	0.00417151	0.00392587	8.70599e-06	4.66006e-05
79	0.00627378	0.262078	0.00382192	0.00395027	2.65027e-05	2.79221e-16	0.00620059	0.233016	0.00383264	0.00399201	1.61728e-05	4.33358e-05
80	0.00620887	0.214492	0.00379296	0.00401858	1.74996e-05	2.79903e-16	0.00620803	0.228814	0.00387063	0.00403975	1.56541e-05	3.64027e-05
81	0.00733234	0.626096	0.00440244	0.00471953	4.80915e-05	2.82389e-16	0.00739283	0.82026	0.00446864	0.00499468	2.73316e-05	4.95456e-05
82	0.00645093	0.137147	0.00395521	0.00416776	9.33297e-06	2.75951e-16	0.00636214	0.136533	0.0040486	0.00409926	8.27301e-06	3.99746e-05
83	0.00662332	0.175136	0.00405486	0.00419714	2.6925e-05	2.79293e-16	0.00647346	0.178433	0.00402025	0.00422063	2.11088e-05	4.1503e-05
84	0.00667222	0.62542	0.00418595	0.00425084	9.77398e-06	2.83494e-16	0.00666489	0.718166	0.0042574	0.00438391	5.36662e-06	4.03239e-05
85	0.00687883	0.195239	0.00432155	0.00428122	2.13564e-05	2.84679e-16	0.00672387	0.19699	0.0044418	0.00418434	1.24147e-05	4.38203e-05
86	0.00717885	0.416671	0.00426695	0.00471104	3.21444e-05	2.83471e-16	0.0070802	0.417303	0.00430176	0.0048102	1.23039e-05	4.57602e-05
87	0.00812634	0.58739	0.00524306	0.00503523	2.38155e-05	2.84473e-16	0.00809432	0.75143	0.00539286	0.0050936	1.50048e-05	4.81267e-05
88	0.00776657	0.300438	0.00496266	0.0046803	7.1412e-05	2.86945e-16	0.00731332	0.186891	0.00500372	0.00444702	5.7772e-06	4.73456e-05
89	0.00744114	0.355376	0.00454752	0.00480684	1.26292e-05	2.87407e-16	0.00716746	0.32338	0.00467655	0.00454311	1.26779e-05	4.33966e-05
90	0.00764364	0.250161	0.00467645	0.0049474	2.9873e-05	2.81736e-16	0.00729696	0.207632	0.00464752	0.00477281	6.50681e-06	4.55429e-05
91	0.00795033	0.487791	0.00448898	0.00530808	2.29743e-05	2.72075e-16	0.00761618	0.385462	0.00457303	0.00521724	8.66368e-06	4.52893e-05
92	0.00775284	0.221216	0.0049629	0.00489598	1.85608e-05	2.81185e-16	0.00767481	0.222289	0.00490804	0.00510477	1.02831e-05	4.42281e-05
93	0.00959799	0.740236	0.00610424	0.00570452	0.000200758	2.80272e-16	0.0100077	0.827759	0.00637374	0.00638827	2.13074e-05	5.63422e-05
94	0.00917711	0.755928	0.00616077	0.00547573	0.000160261	2.81316e-16	0.00855654	0.515875	0.00592924	0.00525163	1.01272e-05	4.92852e-05
95	0.00724565	0.11806	0.00458311	0.00451285	1.35143e-05	2.79178e-16	0.00703578	0.126411	0.00461174	0.00446121	6.19367e-06	3.92798e-05
96	0.00673562	0.0937964	0.00398443	0.0045224	8.47742e-06	2.80396e-16	0.00668181	0.108623	0.00407649	0.00457123	3.89583e-06	3.7089e-05
97	0.00978495	0.631187	0.00600167	0.00647119	3.02423e-05	2.86343e-16	0.00898284	0.408262	0.00573253	0.00593862	7.84172e-06	5.11932e-05
98	0.00743837	0.149966	0.0047251	0.00481029	7.8538e-06	2.8513e-16	0.00723032	0.147731	0.00465719	0.00475476	5.08851e-06	3.92508e-05
99	0.00689636	0.141586	0.00436053	0.00441078	8.00451e-06	2.78848e-16	0.00673831	0.157975	0.00429055	0.00454445	2.60662e-06	3.37606e-05
100	0.0092056	0.291244	0.00578771	0.00589965	5.35128e-05	2.78487e-16	0.00881411	0.28691	0.00564226	0.00578615	1.31901e-05	4.82976e-05
101	0.00834578	0.36855	0.00558767	0.00474005	6.0732e-05	2.7873e-16	0.00839163	0.366867	0.00565131	0.00506082	5.49652e-05	4.00522e-05
102	0.00954571	0.594082	0.00611936	0.00620982	5.65495e-05	2.84363e-16	0.00938174	0.564833	0.00637306	0.00596318	1.07258e-05	4.58064e-05
103	0.00967993	0.669316	0.0066922	0.00573194	3.33041e-05	2.80504e-16	0.00933826	0.560658	0.00654453	0.00568127	3.27133e-05	4.75375e-05
104	0.00781519	0.212619	0.00502594	0.00489408	8.25694e-06	2.8011e-16	0.00743627	0.212717	0.00493786	0.00468818	2.90253e-06	3.70991e-05
105	0.00658629	0.0713669	0.00410425	0.00428253	4.865e-06	2.81494e-16	0.00646225	0.0721381	0.00413581	0.00431921	1.36791e-06	3.0646e-05
106	0.0078488	0.142405	0.00496244	0.00500748	1.74717e-05	2.80531e-16	0.00776953	0.0998466	0.00499506	0.00522018	8.76282e-06	3.8782e-05
107	0.00821999	0.101228	0.00492405	0.005357	1.20765e-05	2.66182e-16	0.00790547	0.0973874	0.00508046	0.00519705	2.06419e-06	3.95206e-05
108	0.00806902	0.136577	0.00477529	0.00550809	7.8449e-06	2.7956e-16	0.00782682	0.136729	0.00489485	0.00535275	3.74011e-06	3.87589e-05
109	0.0107745	0.812123	0.00720127	0.00649227	3.63891e-05	2.79544e-16	0.0105024	0.801837	0.00724998	0.00641917	4.68692e-06	4.63603e-05
110	0.00855448	0.26864	0.00545367	0.00517964	7.55599e-05	2.77481e-16	0.00810238	0.268371	0.00528636	0.0052598	5.85898e-05	4.33497e-05
111	0.00996928	0.706364	0.00641853	0.00605948	0.000415872	2.81612e-16	0.0102402	0.899351	0.00673338	0.00700224	2.35443e-05	5.57439e-05
112	0.0092492	0.195927	0.00603761	0.00590398	7.4356e-06	2.8256e-16	0.00931868	0.205504	0.00625933	0.00600835	4.34564e-06	3.89362e-05
113	0.00780248	0.0919069	0.00472355	0.00525656	9.47824e-06	2.807e-16	0.00741726	0.0590518	0.00470738	0.00497142	2.17405e-06	3.24852e-05
114	0.00894637	0.211794	0.00573997	0.0056705	1.77658e-05	2.92524e-16	0.00850393	0.157439	0.00565179	0.00555597	3.25064e-06	4.22307e-05
115	0.00850467	0.0807094	0.00539389	0.00540218	1.35999e-05	2.74609e-16	0.00822623	0.0816802	0.00541129	0.00541955	3.49227e-06	3.61028e-05
116	0.0106271	0.318745	0.00674786	0.00692154	8.73198e-05	2.73429e-16	0.00961343	0.327151	0.00649502	0.00635862	7.97161e-06	4.82734e-05
117	0.00918361	0.10968	0.00578586	0.00599969	1.18985e-05	2.8236e-16	0.00904809	0.112877	0.00585718	0.00610442	5.51766e-06	4.23172e-05
118	0.00838184	0.077404	0.00523117	0.00555353	1.14005e-05	2.73933e-16	0.00829756	0.0771822	0.00543396	0.00561744	1.69878e-06	3.69485e-05
119	0.00940679	0.147486	0.0061653	0.00582132	1.80448e-05	2.83837e-16	0.00903958	0.155161	0.00570229	0.00617187	6.14968e-06	5.11725e-05
120	0.00732076	0.050526	0.00445139	0.00486484	8.91275e-06	2.73352e-16	0.0072386	0.0571883	0.00453081	0.00498287	9.90096e-07	3.56253e-05
121	0.0106823	0.177727	0.00720687	0.00664146	1.85201e-05	2.85001e-16	0.0105308	0.177439	0.0073595	0.00650659	4.57816e-06	3.85749e-05
122	0.0111413	0.179862	0.00606313	0.00819796	1.52943e-05	2.80737e-16	0.0110324	0.1792	0.0062998	0.00826424	3.93464e-06	4.53497e-05
123	0.00920775	0.222447	0.00557908	0.00621859	9.98008e-06	2.75694e-16	0.00903976	0.243559	0.00573444	0.00615456	2.8817e-06	3.69937e-05
124	0.00921253	0.118142	0.00544982	0.00616756	1.96642e-05	2.84405e-16	0.00911082	0.0863858	0.00564068	0.00629076	6.22924e-06	3.86694e-05
125	0.0123961	0.682801	0.00672673	0.00827164	0.000793592	2.69955e-16	0.0107509	0.429611	0.00699667	0.00745104	3.40906e-06	6.39535e-05
126	0.0106917	0.137659	0.00682864	0.006791	1.66682e-05	2.80953e-16	0.0103925	0.128112	0.00699784	0.0067267	7.55449e-06	4.91777e-05
127	0.010149	0.227518	0.00619339	0.00684983	1.49201e-05	2.85174e-16	0.00942069	0.136554	0.00652079	0.00590518	3.12087e-06	5.33219e-05
128	0.0113618	0.147314	0.00755092	0.00701417	1.46125e-05	2.90088e-16	0.0110971	0.141931	0.00736087	0.00724463	2.13572e-06	4.79018e-05
129	0.0103447	0.160458	0.00645191	0.00686005	2.31694e-05	2.91175e-16	0.00990536	0.161444	0.00626773	0.00677491	6.53604e-06	3.67682e-05
130	0.00965704	0.0822503	0.00637355	0.00619921	7.52829e-06	2.62772e-16	0.00917095	0.088985	0.00615485	0.00591466	8.41502e-07	3.66306e-05
131	0.00966189	0.302915	0.00566677	0.00680631	5.89634e-06	2.65056e-16	0.00969299	0.302728	0.00592535	0.00682866	1.35689e-06	3.59254e-05
132	0.00928053	0.0650558	0.00578413	0.00584622	1.48961e-05	2.99042e-16	0.0090522	0.0633015	0.00611671	0.00566919	2.30721e-06	3.80345e-05
133	0.0105	0.214282	0.00717991	0.00634858	1.4838e-05	2.58369e-16	0.00997448	0.2149	0.00706706	0.00587907	5.24845e-06	4.34234e-05
134	0.0113251	0.255275	0.00748665	0.00712173	1.20885e-05	2.91981e-16	0.0113089	0.253811	0.0075512	0.0075672	1.68602e-06	4.33214e-05
135	0.00877204	0.0511756	0.0055044	0.0058157	6.70695e-06	2.86197e-16	0.00830844	0.0350684	0.0053877	0.00553179	5.52191e-07	3.55658e-05
136	0.00992883	0.130473	0.00579233	0.00672448	1.42557e-05	2.80971e-16	0.00953936	0.101968	0.00576869	0.00663639	1.58546e-06	4.0204e-05
137	0.0162935	0.382576	0.0110566	0.00911594	0.000133635	2.79755e-16	0.0148945	0.378595	0.0106135	0.00862413	8.50063e-06	7.40338e-05
138	0.010571	0.0799651	0.00707328	0.00662747	9.75987e-06	2.65975e-16	0.00986178	0.0709737	0.00704306	0.00609456	7.56781e-07	4.95735e-05
139	0.0124972	0.0780208	0.00821858	0.00806332	1.16163e-05	2.66001e-16	0.0123226	0.0779351	0.00844844	0.00798093	3.20904e-06	3.6435e-05
140	0.0159409	0.306184	0.0115003	0.00935309	2.36959e-05	2.76096e-16	0.015311	0.302922	0.0112277	0.00922384	8.02938e-06	4.90757e-05
141	0.00926837	0.0850392	0.00604992	0.00578742	8.52939e-06	2.89286e-16	0.008941	0.0869307	0.00611386	0.00585403	6.37423e-07	3.52237e-05
142	0.0131475	0.106252	0.00828738	0.00852552	2.71733e-05	2.75476e-16	0.012965	0.101947	0.00899476	0.00821411	2.862e-06	5.00263e-05
143	0.0117221	0.159944	0.00799257	0.00731229	1.09681e-05	2.62219e-16	0.0119889	0.214121	0.0083032	0.00773659	3.56782e-06	3.83057e-05
144	0.00938463	0.081073	0.00628082	0.00579634	6.23041e-06	2.91446e-16	0.00902312	0.0676905	0.00617293	0.00565223	1.42424e-06	2.94099e-05
145	0.0140694	0.101009	0.00895979	0.00884396	3.23347e-05	2.84708e-16	0.0133701	0.101935	0.00926246	0.00813404	6.06432e-06	5.38321e-05
146	0.0107792	0.0987968	0.00712939	0.00686388	7.41642e-06	2.6527e-16	0.0106676	0.0960142	0.007412	0.00678284	1.07712e-06	3.66817e-05
147	0.0174617	0.573247	0.0112814	0.0115534	3.51825e-05	2.99441e-16	0.0162331	0.493189	0.0100347	0.0118329	2.20862e-06	7.49524e-05
148	0.0128734	0.102992	0.00790465	0.008632	2.09197e-05	2.88673e-16	0.0123819	0.0785835	0.00801029	0.008389	5.70062e-07	4.10709e-05
149	0.012421	0.0780192	0.00752025	0.00856318	1.04988e-05	2.94643e-16	0.0119477	0.0780284	0.00742679	0.00846584	1.19165e-06	4.27232e-05
150	0.0123219	0.178962	0.00749255	0.00847293	1.38275e-05	2.64297e-16	0.0119554	0.178711	0.00803366	0.00797164	1.44997e-06	4.40035e-05
151	0.0115178	0.0580849	0.00813764	0.00693894	1.12243e-05	2.64447e-16	0.0113848	0.058338	0.00792407	0.00728652	5.03705e-07	3.77358e-05
152	0.013153	0.0514904	0.00879945	0.00833888	1.1478e-05	2.67416e-16	0.012935	0.0508016	0.00895628	0.00831187	7.886e-07	4.69167e-05
153	0.023069	0.541288	0.0164432	0.0144241	1.79888e-05	2.86377e-16	0.0228503	0.527779	0.0170035	0.0134749	5.64292e-06	5.38986e-05
154	0.0160818	0.373805	0.0103198	0.0109987	1.51907e-05	3.00215e-16	0.0159888	0.376247	0.0105809	0.0109885	8.08648e-06	4.06028e-05
155	0.0103714	0.046516	0.00659623	0.00668177	1.3106e-05	2.94862e-16	0.0102265	0.0442137	0.00692999	0.00667372	4.15836e-07	3.90649e-05
156	0.0170688	0.181502	0.0108203	0.0110236	4.58266e-05	2.81411e-16	0.0174049	0.157783	0.0111331	0.0114711	9.18239e-07	4.56881e-05
157	0.011929	0.0737015	0.00774632	0.00741754	1.71831e-05	2.96585e-16	0.0116678	0.0632456	0.00809961	0.00738996	7.46135e-07	4.66457e-05
158	0.0138796	0.0808343	0.00935277	0.00814205	2.66694e-05	2.75533e-16	0.0131468	0.0669282	0.00975587	0.00747966	7.59357e-07	5.79461e-05
159	0.0147406	0.0825784	0.00968211	0.00965865	1.5493e-05	2.77429e-16	0.0153639	0.08267	0.0104128	0.0103367	5.49622e-07	4.45728e-05
160	0.017756	0.0982129	0.0108873	0.0121415	3.06327e-05	2.80122e-16	0.017422	0.113385	0.0112373	0.0119512	1.15952e-06	5.43658e-05
161	0.0134792	0.0861706	0.00833241	0.00865746	1.82108e-05	2.85846e-16	0.013847	0.0907643	0.00918975	0.00906701	5.68513e-07	5.34061e-05
162	0.0139699	0.15516	0.00809662	0.00983526	1.16604e-05	2.98113e-16	0.013832	0.14725	0.00808384	0.0102576	7.79016e-07	4.27702e-05
163	0.0131477	0.0708319	0.00881338	0.00805979	1.57303e-05	2.67321e-16	0.0130829	0.0550157	0.00891442	0.00826486	3.60929e-07	4.58273e-05
164	0.0154425	0.0768894	0.00927494	0.0103146	2.84024e-05	2.89055e-16	0.0155684	0.0684925	0.00996149	0.0105333	7.56868e-07	3.91899e-05
165	0.0128044	0.0411774	0.00873689	0.00787245	9.2862e-06	2.99192e-16	0.0130123	0.0439329	0.00869936	0.00861603	3.2346e-07	4.29705e-05
166	0.0161263	0.0814663	0.0109216	0.0101973	1.14907e-05	2.74836e-16	0.0163476	0.116331	0.0117048	0.0100842	8.931e-07	4.2682e-05
167	0.012284	0.0511796	0.00737701	0.00840261	2.08386e-05	2.81573e-16	0.0128121	0.0731468	0.0078574	0.00915321	3.78282e-07	3.69936e-05
168	0.0154333	0.081956	0.0101848	0.00879551	8.67675e-05	2.95925e-16	0.0151018	0.0957859	0.00986634	0.0102123	5.54689e-07	5.57212e-05
169	0.0150787	0.0644038	0.0104384	0.00868724	2.72201e-05	2.91302e-16	0.0145105	0.0602318	0.0108154	0.00824585	4.3968e-07	6.08321e-05
170	0.0156412	0.0583811	0.00939673	0.010946	1.73908e-05	2.92711e-16	0.0157866	0.0625108	0.00972036	0.0112482	1.92944e-07	4.80642e-05
171	0.0119487	0.0304042	0.00781231	0.0075182	7.64328e-06	2.68795e-16	0.0117588	0.0349527	0.00779024	0.00773701	4.99764e-07	3.71722e-05
172	0.0223399	0.217627	0.0166118	0.0123491	8.58442e-06	2.91751e-16	0.0220342	0.210277	0.0162984	0.0127075	7.40998e-07	4.30722e-05
173	0.0153155	0.0597105	0.00937332	0.00984309	2.71371e-05	2.86937e-16	0.0178405	0.19309	0.0102263	0.0128619	1.04523e-06	7.06106e-05
174	0.0167826	0.0595142	0.0115	0.0106401	1.87294e-05	2.67508e-16	0.0160485	0.0521649	0.0123697	0.00921827	9.41987e-07	5.61241e-05
