FocalLength	QRloss	IACloss
243	0.11832	0.051684
244	0.168082	0.0670802
245	0.130848	0.0568543
246	0.14317	0.0602736
247	0.258915	0.0756531
248	0.216783	0.0609603
249	0.163531	0.0596314
250	4.18977	0.0695409
251	0.104682	0.0504309
252	0.180463	0.0661946
253	0.259965	0.0675056
254	0.598437	0.0749846
255	0.20522	0.077611
256	0.214826	0.0688392
257	0.155055	0.056008
258	0.130066	0.067441
259	1.09229	0.0742085
260	0.133575	0.0540709
261	0.207161	0.0552582
262	0.153496	0.0575146
263	0.153493	0.0580534
264	0.197132	0.0704953
265	0.271663	0.086056
266	0.585416	0.0592294
267	0.163403	0.0648093
268	0.153124	0.0694016
269	0.290584	0.0632773
270	0.80102	0.0733823
271	0.268394	0.0670554
272	0.625433	0.0708983
273	0.266814	0.071014
274	0.352862	0.073324
275	0.366958	0.0777477
276	0.273499	0.0728561
277	0.249709	0.0582877
278	0.341308	0.0653099
279	0.1709	0.0577183
280	0.252455	0.0716696
281	0.299687	0.0604284
282	0.141051	0.0704877
283	0.255129	0.0746138
284	0.153488	0.061699
285	0.827127	0.0682177
286	0.410549	0.0793089
287	0.327033	0.0640711
288	0.319536	0.0674477
289	0.190728	0.0755526
290	0.154706	0.0644546
291	0.280885	0.0692219
292	0.536748	0.0728933
293	0.22347	0.0747748
294	0.222292	0.0888536
295	0.158332	0.0719385
296	0.396111	0.0727025
297	0.333216	0.0906952
298	0.199857	0.0805193
299	1.33358	0.0668909
